Taxonomy	reSRR9320187	reSRR9320188	reSRR9320191	reSRR9320192	reSRR9320193	reSRR9320194	reSRR9320195	reSRR9320196	reSRR9320197	reSRR9320198	reSRR9320199
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Thaumarchaeota_unclassified|f__Thaumarchaeota_unclassified	0.451084937779535	0.871345364143171	0.0308561622597244	0.51824356002607	0.0235936360944187	0.0324923534930005	0.218984303914365	0.141670454592041	0.144231409265867	0.196740413015785	0.184231018563296
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Thaumarchaeota_unclassified|f__Thaumarchaeota_unclassified|g__Candidatus_Nitrosotalea	0.447048756834557	0.866711930168489	0.0229514352553931	0.515053269361908	0.0191156301987759	0.0244440750455821	0.0104468131265792	0.0260847753731818	0.0299720092367916	0.0412869576106242	0.035583688384582
k__Bacteria	7.97578518867947	6.31756062668007	2.5892234959026	6.90478370809403	2.28208273262896	2.42504903918089	14.2522168168981	9.11437437543959	3.93942252237217	5.32732860368417	4.08287059470368
k__Bacteria|p__Acidobacteria	0.430004745028811	0.588861402240519	0.722422141486358	0.460719958046886	0.663794344594319	0.635319489112054	1.47755496640202	0.515185857874705	0.128643175868111	0.282468236970931	0.154304179562511
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	0.168905865041414	0.0403861223362037	0.0991073144707463	0.0440444118211754	0.0920087374096512	0.0824873077205574	1.40311851908967	0.474257471966184	0.101057506517432	0.239856618922225	0.128850185898511
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	0.168905865041414	0.0403861223362037	0.0991073144707463	0.0440444118211754	0.0920087374096512	0.0824873077205574	1.40311851908967	0.474257471966184	0.101057506517432	0.239856618922225	0.128850185898511
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae	0.168905865041414	0.0403861223362037	0.0991073144707463	0.0440444118211754	0.0920087374096512	0.0824873077205574	1.40311851908967	0.474257471966184	0.101057506517432	0.239856618922225	0.128850185898511
k__Bacteria|p__Acidobacteria|c__CFGB10843	0.0680439188192434	0.159741515838819	0.0467644614896143	0.105978965264758	0.0413343658536301	0.045811686079379	0.012033891188163	0.00941650591982605	0.00540091664885615	0.00966318017568195	0.00495468195299688
k__Bacteria|p__Acidobacteria|c__CFGB10843|o__OFGB10843	0.0680439188192434	0.159741515838819	0.0467644614896143	0.105978965264758	0.0413343658536301	0.045811686079379	0.012033891188163	0.00941650591982605	0.00540091664885615	0.00966318017568195	0.00495468195299688
k__Bacteria|p__Acidobacteria|c__CFGB10843|o__OFGB10843|f__FGB10843	0.0680439188192434	0.159741515838819	0.0467644614896143	0.105978965264758	0.0413343658536301	0.045811686079379	0.012033891188163	0.00941650591982605	0.00540091664885615	0.00966318017568195	0.00495468195299688
k__Bacteria|p__Acidobacteria|c__CFGB12673	0.0635296644203381	0.111261960397451	0.323051920531156	0.104046205880529	0.379099422287302	0.323265999636209	0.033836259902542	0.0090018100656726	0.00567758033572026	0.00878801075837757	0.00361283189661699
k__Bacteria|p__Acidobacteria|c__CFGB12673|o__OFGB12673	0.0635296644203381	0.111261960397451	0.323051920531156	0.104046205880529	0.379099422287302	0.323265999636209	0.033836259902542	0.0090018100656726	0.00567758033572026	0.00878801075837757	0.00361283189661699
k__Bacteria|p__Acidobacteria|c__CFGB12673|o__OFGB12673|f__FGB12673	0.0635296644203381	0.111261960397451	0.323051920531156	0.104046205880529	0.379099422287302	0.323265999636209	0.033836259902542	0.0090018100656726	0.00567758033572026	0.00878801075837757	0.00361283189661699
k__Bacteria|p__Acidobacteria|c__CFGB14403	0.0181937788014386	0.0395079755776067	0.182518944694623	0.0349091627054033	0.0994590890546496	0.127903101593502	0.0132251807537724	0.00512193553249314	0.00302401977857302	0.00485815529583919	0.0019533762116645
k__Bacteria|p__Acidobacteria|c__CFGB14403|o__OFGB14403	0.0181937788014386	0.0395079755776067	0.182518944694623	0.0349091627054033	0.0994590890546496	0.127903101593502	0.0132251807537724	0.00512193553249314	0.00302401977857302	0.00485815529583919	0.0019533762116645
k__Bacteria|p__Acidobacteria|c__CFGB14403|o__OFGB14403|f__FGB14403	0.0181937788014386	0.0395079755776067	0.182518944694623	0.0349091627054033	0.0994590890546496	0.127903101593502	0.0132251807537724	0.00512193553249314	0.00302401977857302	0.00485815529583919	0.0019533762116645
k__Bacteria|p__Acidobacteria|c__CFGB14630	0.111331517946377	0.237963828090438	0.0709795003002191	0.171741212375021	0.0518927299890853	0.055851394082407	0.0153411154678755	0.017388134390529	0.0134831525875301	0.0193022718188069	0.0149331036027216
k__Bacteria|p__Acidobacteria|c__CFGB14630|o__OFGB14630	0.111331517946377	0.237963828090438	0.0709795003002191	0.171741212375021	0.0518927299890853	0.055851394082407	0.0153411154678755	0.017388134390529	0.0134831525875301	0.0193022718188069	0.0149331036027216
k__Bacteria|p__Acidobacteria|c__CFGB14630|o__OFGB14630|f__FGB14630	0.111331517946377	0.237963828090438	0.0709795003002191	0.171741212375021	0.0518927299890853	0.055851394082407	0.0153411154678755	0.017388134390529	0.0134831525875301	0.0193022718188069	0.0149331036027216
k__Bacteria|p__Actinobacteria	1.29922837995064	0.80846091543629	0.166494510403883	1.49531871358144	0.143025222108182	0.164210354703493	0.854094322438436	0.788184750121887	0.219501735313767	0.419116399751373	0.237740078813142
k__Bacteria|p__Actinobacteria|c__CFGB13848	0.274190444063595	0.183810980887128	0.00639113600011783	0.262362659750975	0.00562368384150364	0.00596052198732742	0.00323105594113094	0.00220181217629521	0.00159364023359674	0.00215099463010367	0.000914165101014753
k__Bacteria|p__Actinobacteria|c__CFGB13848|o__OFGB13848	0.274190444063595	0.183810980887128	0.00639113600011783	0.262362659750975	0.00562368384150364	0.00596052198732742	0.00323105594113094	0.00220181217629521	0.00159364023359674	0.00215099463010367	0.000914165101014753
k__Bacteria|p__Actinobacteria|c__CFGB13848|o__OFGB13848|f__FGB13848	0.274190444063595	0.183810980887128	0.00639113600011783	0.262362659750975	0.00562368384150364	0.00596052198732742	0.00323105594113094	0.00220181217629521	0.00159364023359674	0.00215099463010367	0.000914165101014753
k__Bacteria|p__Actinobacteria|c__CFGB2607	0.436945276356606	0.169683492267414	0.0141206096224277	0.225089748307113	0.0121887427742327	0.0140951657805914	0.00250186862789949	0.00252025283308168	0.00414745187531493	0.00383939662874447	0.00336943456968886
k__Bacteria|p__Actinobacteria|c__CFGB2607|o__OFGB2607	0.436945276356606	0.169683492267414	0.0141206096224277	0.225089748307113	0.0121887427742327	0.0140951657805914	0.00250186862789949	0.00252025283308168	0.00414745187531493	0.00383939662874447	0.00336943456968886
k__Bacteria|p__Actinobacteria|c__CFGB2607|o__OFGB2607|f__FGB2607	0.436945276356606	0.169683492267414	0.0141206096224277	0.225089748307113	0.0121887427742327	0.0140951657805914	0.00250186862789949	0.00252025283308168	0.00414745187531493	0.00383939662874447	0.00336943456968886
k__Bacteria|p__Actinobacteria|c__CFGB33643	0.0300864629804431	0.0254293348320498	0.0974807398579125	0.0264335671618779	0.0830033569913686	0.0911595186964849	0.819893625570901	0.744276025557801	0.131760689242367	0.36546494968935	0.171944488845323
k__Bacteria|p__Actinobacteria|c__CFGB33643|o__OFGB33643	0.0300864629804431	0.0254293348320498	0.0974807398579125	0.0264335671618779	0.0830033569913686	0.0911595186964849	0.819893625570901	0.744276025557801	0.131760689242367	0.36546494968935	0.171944488845323
k__Bacteria|p__Actinobacteria|c__CFGB33643|o__OFGB33643|f__FGB33643	0.0300864629804431	0.0254293348320498	0.0974807398579125	0.0264335671618779	0.0830033569913686	0.0911595186964849	0.819893625570901	0.744276025557801	0.131760689242367	0.36546494968935	0.171944488845323
k__Bacteria|p__Actinobacteria|c__CFGB33643|o__OFGB33643|f__FGB33643|g__GGB48208	0.00261378660695541	0.00268341897122912	0.00699240445815649	0.00238053799480489	0.00541501514036859	0.00662095104471726	0.199553211649274	0.296604051890895	0.0431262074286547	0.121343852211687	0.0612252774989089
k__Bacteria|p__Actinobacteria|c__CFGB33643|o__OFGB33643|f__FGB33643|g__GGB48208|s__GGB48208_SGB66215	0.00261378660695541	0.00268341897122912	0.00699240445815649	0.00238053799480489	0.00541501514036859	0.00662095104471726	0.199553211649274	0.296604051890895	0.0431262074286547	0.121343852211687	0.0612252774989089
k__Bacteria|p__Actinobacteria|c__CFGB33643|o__OFGB33643|f__FGB33643|g__GGB48208|s__GGB48208_SGB66215|t__SGB66215	0.00261378660695541	0.00268341897122912	0.00699240445815649	0.00238053799480489	0.00541501514036859	0.00662095104471726	0.199553211649274	0.296604051890895	0.0431262074286547	0.121343852211687	0.0612252774989089
k__Bacteria|p__Actinobacteria|c__CFGB37431	0.168475354618955	0.133467219842522	0.0152482754457115	0.262870809326495	0.0140113002525334	0.0189950630022903	0.00821591921868744	0.0140809033896242	0.0635828657271346	0.0186746092152542	0.0462192936154722
k__Bacteria|p__Actinobacteria|c__CFGB37431|o__OFGB37431	0.168475354618955	0.133467219842522	0.0152482754457115	0.262870809326495	0.0140113002525334	0.0189950630022903	0.00821591921868744	0.0140809033896242	0.0635828657271346	0.0186746092152542	0.0462192936154722
k__Bacteria|p__Actinobacteria|c__CFGB37431|o__OFGB37431|f__FGB37431	0.168475354618955	0.133467219842522	0.0152482754457115	0.262870809326495	0.0140113002525334	0.0189950630022903	0.00821591921868744	0.0140809033896242	0.0635828657271346	0.0186746092152542	0.0462192936154722
k__Bacteria|p__Actinobacteria|c__CFGB37854	0.35463291859653	0.25335062652617	0.0123931197408241	0.666399044331572	0.00908618167906089	0.0126510727090371	0.0182341129258453	0.0212520850870004	0.0158469323031995	0.0226000267126125	0.0122156111004004
k__Bacteria|p__Actinobacteria|c__CFGB37854|o__OFGB37854	0.35463291859653	0.25335062652617	0.0123931197408241	0.666399044331572	0.00908618167906089	0.0126510727090371	0.0182341129258453	0.0212520850870004	0.0158469323031995	0.0226000267126125	0.0122156111004004
k__Bacteria|p__Actinobacteria|c__CFGB37854|o__OFGB37854|f__FGB37854	0.35463291859653	0.25335062652617	0.0123931197408241	0.666399044331572	0.00908618167906089	0.0126510727090371	0.0182341129258453	0.0212520850870004	0.0158469323031995	0.0226000267126125	0.0122156111004004
k__Bacteria|p__Actinobacteria|c__CFGB39873	0.0348979233345157	0.0427192610810062	0.0208606297368894	0.0521628847034111	0.0191119565694825	0.0213490125277622	0.00201774015397142	0.00385367107808434	0.0025701559321541	0.00638642287530807	0.00307708558124249
k__Bacteria|p__Actinobacteria|c__CFGB39873|o__OFGB39873	0.0348979233345157	0.0427192610810062	0.0208606297368894	0.0521628847034111	0.0191119565694825	0.0213490125277622	0.00201774015397142	0.00385367107808434	0.0025701559321541	0.00638642287530807	0.00307708558124249
k__Bacteria|p__Actinobacteria|c__CFGB39873|o__OFGB39873|f__FGB39873	0.0348979233345157	0.0427192610810062	0.0208606297368894	0.0521628847034111	0.0191119565694825	0.0213490125277622	0.00201774015397142	0.00385367107808434	0.0025701559321541	0.00638642287530807	0.00307708558124249
k__Bacteria|p__Candidatus_Eremiobacteraeota	0.0576076639718085	0.0464897093283244	0.0256386101448506	0.0473553232583385	0.0220668941415763	0.0283385878244502	0.00145920796666583	0.00393696362382907	0.002498186590056	0.00696771937305251	0.00343592842314413
k__Bacteria|p__Candidatus_Eremiobacteraeota|c__CFGB11148	0.0576076639718085	0.0464897093283244	0.0256386101448506	0.0473553232583385	0.0220668941415763	0.0283385878244502	0.00145920796666583	0.00393696362382907	0.002498186590056	0.00696771937305251	0.00343592842314413
k__Bacteria|p__Candidatus_Eremiobacteraeota|c__CFGB11148|o__OFGB11148	0.0576076639718085	0.0464897093283244	0.0256386101448506	0.0473553232583385	0.0220668941415763	0.0283385878244502	0.00145920796666583	0.00393696362382907	0.002498186590056	0.00696771937305251	0.00343592842314413
k__Bacteria|p__Candidatus_Eremiobacteraeota|c__CFGB11148|o__OFGB11148|f__FGB11148	0.0576076639718085	0.0464897093283244	0.0256386101448506	0.0473553232583385	0.0220668941415763	0.0283385878244502	0.00145920796666583	0.00393696362382907	0.002498186590056	0.00696771937305251	0.00343592842314413
k__Bacteria|p__Cyanobacteria	0.0184983236733115	0.0196150198495675	0.12255914184283	0.017450943004409	0.114547405755736	0.129410835685445	0.183913254357005	0.340683767997475	0.107813658227809	0.180306856637462	0.114387134354434
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified	0.0184983236733115	0.0196150198495675	0.12255914184283	0.017450943004409	0.114547405755736	0.129410835685445	0.183913254357005	0.340683767997475	0.107813658227809	0.180306856637462	0.114387134354434
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales	0.0184983236733115	0.0196150198495675	0.12255914184283	0.017450943004409	0.114547405755736	0.129410835685445	0.183913254357005	0.340683767997475	0.107813658227809	0.180306856637462	0.114387134354434
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales|f__Oscillatoriaceae	0.0184983236733115	0.0196150198495675	0.12255914184283	0.017450943004409	0.114547405755736	0.129410835685445	0.183913254357005	0.340683767997475	0.107813658227809	0.180306856637462	0.114387134354434
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales|f__Oscillatoriaceae|g__GGB48267	0.0184983236733115	0.0196150198495675	0.12255914184283	0.017450943004409	0.114547405755736	0.129410835685445	0.183913254357005	0.340683767997475	0.107813658227809	0.180306856637462	0.114387134354434
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales|f__Oscillatoriaceae|g__GGB48267|s__GGB48267_SGB66277	0.0184983236733115	0.0196150198495675	0.12255914184283	0.017450943004409	0.114547405755736	0.129410835685445	0.183913254357005	0.340683767997475	0.107813658227809	0.180306856637462	0.114387134354434
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales|f__Oscillatoriaceae|g__GGB48267|s__GGB48267_SGB66277|t__SGB66277	0.0184983236733115	0.0196150198495675	0.12255914184283	0.017450943004409	0.114547405755736	0.129410835685445	0.183913254357005	0.340683767997475	0.107813658227809	0.180306856637462	0.114387134354434
k__Bacteria|p__Proteobacteria	6.16618888479778	4.84983325384166	1.55210909202468	4.87765421788545	1.33829722047704	1.46713750669156	11.6770760324352	7.34306717696809	3.36883671685606	4.29820763992261	3.4806883983397
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	0.0167086352341366	0.0169382721681788	0.0978997520105272	0.0166568428757465	0.101767678841206	0.103281143673169	1.58054247126642	0.195753186627638	0.0898816872163582	0.103349013113253	0.0985104214725509
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	0.0167086352341366	0.0169382721681788	0.0978997520105272	0.0166568428757465	0.101767678841206	0.103281143673169	1.58054247126642	0.195753186627638	0.0898816872163582	0.103349013113253	0.0985104214725509
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae	0.0167086352341366	0.0169382721681788	0.0978997520105272	0.0166568428757465	0.101767678841206	0.103281143673169	1.58054247126642	0.195753186627638	0.0898816872163582	0.103349013113253	0.0985104214725509
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.0682714120914284	0.0483742793226935	0.0921686415682562	0.0618969928242828	0.0610286961499456	0.0834496918282077	0.353155894580712	0.292855341417333	0.0797053452185464	0.146428978860655	0.0996920161334488
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales	0.0682714120914284	0.0483742793226935	0.0921686415682562	0.0618969928242828	0.0610286961499456	0.0834496918282077	0.353155894580712	0.292855341417333	0.0797053452185464	0.146428978860655	0.0996920161334488
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae	0.0682714120914284	0.0483742793226935	0.0921686415682562	0.0618969928242828	0.0610286961499456	0.0834496918282077	0.353155894580712	0.292855341417333	0.0797053452185464	0.146428978860655	0.0996920161334488
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae|g__GGB6665	0.0682714120914284	0.0483742793226935	0.0921686415682562	0.0618969928242828	0.0610286961499456	0.0834496918282077	0.353155894580712	0.292855341417333	0.0797053452185464	0.146428978860655	0.0996920161334488
k__Bacteria|p__Proteobacteria|c__CFGB10417	0.133113844332589	0.124229194142656	0.0209221105102418	0.136973020971898	0.0187732387547972	0.0222274689608577	0.00687284590595659	0.00954262400137734	0.00436141719587721	0.00748899269786493	0.00502583784191648
k__Bacteria|p__Proteobacteria|c__CFGB10417|o__OFGB10417	0.133113844332589	0.124229194142656	0.0209221105102418	0.136973020971898	0.0187732387547972	0.0222274689608577	0.00687284590595659	0.00954262400137734	0.00436141719587721	0.00748899269786493	0.00502583784191648
k__Bacteria|p__Proteobacteria|c__CFGB10417|o__OFGB10417|f__FGB10417	0.133113844332589	0.124229194142656	0.0209221105102418	0.136973020971898	0.0187732387547972	0.0222274689608577	0.00687284590595659	0.00954262400137734	0.00436141719587721	0.00748899269786493	0.00502583784191648
k__Bacteria|p__Proteobacteria|c__CFGB10444	0.0277923631504809	0.048327503574717	0.0208048387730173	0.034759701678749	0.0185172822222338	0.0226860289111244	0.00164720075898597	0.00346249061332644	0.0024906385238775	0.00568562788377682	0.00342650466779825
k__Bacteria|p__Proteobacteria|c__CFGB10444|o__OFGB10444	0.0277923631504809	0.048327503574717	0.0208048387730173	0.034759701678749	0.0185172822222338	0.0226860289111244	0.00164720075898597	0.00346249061332644	0.0024906385238775	0.00568562788377682	0.00342650466779825
k__Bacteria|p__Proteobacteria|c__CFGB10444|o__OFGB10444|f__FGB10444	0.0277923631504809	0.048327503574717	0.0208048387730173	0.034759701678749	0.0185172822222338	0.0226860289111244	0.00164720075898597	0.00346249061332644	0.0024906385238775	0.00568562788377682	0.00342650466779825
k__Bacteria|p__Proteobacteria|c__CFGB11780	0.15743808026321	0.0658189430440781	0.0125363017092348	0.092641519321623	0.0100426289598638	0.011689675725688	0.00865386615430168	0.0107246803296031	0.00679379670257404	0.0102505691211619	0.00823581825432499
k__Bacteria|p__Proteobacteria|c__CFGB11780|o__OFGB11780	0.15743808026321	0.0658189430440781	0.0125363017092348	0.092641519321623	0.0100426289598638	0.011689675725688	0.00865386615430168	0.0107246803296031	0.00679379670257404	0.0102505691211619	0.00823581825432499
k__Bacteria|p__Proteobacteria|c__CFGB11780|o__OFGB11780|f__FGB11780	0.15743808026321	0.0658189430440781	0.0125363017092348	0.092641519321623	0.0100426289598638	0.011689675725688	0.00865386615430168	0.0107246803296031	0.00679379670257404	0.0102505691211619	0.00823581825432499
k__Bacteria|p__Proteobacteria|c__CFGB12897	0.388182516269997	0.326840075597481	0.223727101810652	0.330087201445159	0.189619166650066	0.211767868599859	0.844514382055144	0.420359878969997	0.140431188318226	0.265168553017524	0.157383741972212
k__Bacteria|p__Proteobacteria|c__CFGB12897|o__OFGB12897	0.388182516269997	0.326840075597481	0.223727101810652	0.330087201445159	0.189619166650066	0.211767868599859	0.844514382055144	0.420359878969997	0.140431188318226	0.265168553017524	0.157383741972212
k__Bacteria|p__Proteobacteria|c__CFGB12897|o__OFGB12897|f__FGB12897	0.388182516269997	0.326840075597481	0.223727101810652	0.330087201445159	0.189619166650066	0.211767868599859	0.844514382055144	0.420359878969997	0.140431188318226	0.265168553017524	0.157383741972212
k__Bacteria|p__Proteobacteria|c__CFGB13172	0.506347233608776	0.221419375650693	0.0157833869551095	0.214688079180025	0.0135700896470514	0.0158201488953416	0.00155938942714631	0.00138369041286789	0.00205959604595964	0.00192277571056206	0.000880651583503453
k__Bacteria|p__Proteobacteria|c__CFGB13172|o__OFGB13172	0.506347233608776	0.221419375650693	0.0157833869551095	0.214688079180025	0.0135700896470514	0.0158201488953416	0.00155938942714631	0.00138369041286789	0.00205959604595964	0.00192277571056206	0.000880651583503453
k__Bacteria|p__Proteobacteria|c__CFGB13172|o__OFGB13172|f__FGB13172	0.506347233608776	0.221419375650693	0.0157833869551095	0.214688079180025	0.0135700896470514	0.0158201488953416	0.00155938942714631	0.00138369041286789	0.00205959604595964	0.00192277571056206	0.000880651583503453
k__Bacteria|p__Proteobacteria|c__CFGB14538	0.0496017795220279	0.0296056651595373	0.0292940912740932	0.034567716460097	0.0246050457726842	0.0280276661852171	0.2518447042513	0.23119313156223	0.15396351168193	0.143126378920553	0.143149095211312
k__Bacteria|p__Proteobacteria|c__CFGB14538|o__OFGB14538	0.0496017795220279	0.0296056651595373	0.0292940912740932	0.034567716460097	0.0246050457726842	0.0280276661852171	0.2518447042513	0.23119313156223	0.15396351168193	0.143126378920553	0.143149095211312
k__Bacteria|p__Proteobacteria|c__CFGB14538|o__OFGB14538|f__FGB14538	0.0496017795220279	0.0296056651595373	0.0292940912740932	0.034567716460097	0.0246050457726842	0.0280276661852171	0.2518447042513	0.23119313156223	0.15396351168193	0.143126378920553	0.143149095211312
k__Bacteria|p__Proteobacteria|c__CFGB21857	0.00993976246537132	0.00921058938616613	0.0826916228212336	0.00820653447932385	0.0746978416812936	0.0711060921260896	0.908620842740264	0.516934234645026	0.150814333666175	0.463104154058768	0.257760479118892
k__Bacteria|p__Proteobacteria|c__CFGB21857|o__OFGB21857	0.00993976246537132	0.00921058938616613	0.0826916228212336	0.00820653447932385	0.0746978416812936	0.0711060921260896	0.908620842740264	0.516934234645026	0.150814333666175	0.463104154058768	0.257760479118892
k__Bacteria|p__Proteobacteria|c__CFGB21857|o__OFGB21857|f__FGB21857	0.00993976246537132	0.00921058938616613	0.0826916228212336	0.00820653447932385	0.0746978416812936	0.0711060921260896	0.908620842740264	0.516934234645026	0.150814333666175	0.463104154058768	0.257760479118892
k__Bacteria|p__Proteobacteria|c__CFGB2229	0.41328970068163	0.330408187643615	0.00283570412314701	0.3529039161338	0.00288539215750796	0.00212165623824904	0.00282447673010082	0.00418484788229365	0.00207238255041654	0.00349815806199728	0.00217263798871534
k__Bacteria|p__Proteobacteria|c__CFGB2229|o__OFGB2229	0.41328970068163	0.330408187643615	0.00283570412314701	0.3529039161338	0.00288539215750796	0.00212165623824904	0.00282447673010082	0.00418484788229365	0.00207238255041654	0.00349815806199728	0.00217263798871534
k__Bacteria|p__Proteobacteria|c__CFGB2229|o__OFGB2229|f__FGB2229	0.41328970068163	0.330408187643615	0.00283570412314701	0.3529039161338	0.00288539215750796	0.00212165623824904	0.00282447673010082	0.00418484788229365	0.00207238255041654	0.00349815806199728	0.00217263798871534
k__Bacteria|p__Proteobacteria|c__CFGB25809	0.502048790014947	0.945725304764844	0.145810096077713	0.581598833719186	0.134270122775914	0.14013604535401	0.0174031416983691	0.0192619026756785	0.0154200405544447	0.0497137400385298	0.0154786646963322
k__Bacteria|p__Proteobacteria|c__CFGB25809|o__OFGB25809	0.502048790014947	0.945725304764844	0.145810096077713	0.581598833719186	0.134270122775914	0.14013604535401	0.0174031416983691	0.0192619026756785	0.0154200405544447	0.0497137400385298	0.0154786646963322
k__Bacteria|p__Proteobacteria|c__CFGB25809|o__OFGB25809|f__FGB25809	0.502048790014947	0.945725304764844	0.145810096077713	0.581598833719186	0.134270122775914	0.14013604535401	0.0174031416983691	0.0192619026756785	0.0154200405544447	0.0497137400385298	0.0154786646963322
k__Bacteria|p__Proteobacteria|c__CFGB3683	0.00226722987530956	0.00164656357151353	0.00259253743345808	0.00205367776311129	0.00294017928702214	0.00206745435992085	0.0674935310915216	0.154019613022529	0.211096856988918	0.176244220711428	0.15661688510208
k__Bacteria|p__Proteobacteria|c__CFGB3683|o__OFGB3683	0.00226722987530956	0.00164656357151353	0.00259253743345808	0.00205367776311129	0.00294017928702214	0.00206745435992085	0.0674935310915216	0.154019613022529	0.211096856988918	0.176244220711428	0.15661688510208
k__Bacteria|p__Proteobacteria|c__CFGB3683|o__OFGB3683|f__FGB3683	0.00226722987530956	0.00164656357151353	0.00259253743345808	0.00205367776311129	0.00294017928702214	0.00206745435992085	0.0674935310915216	0.154019613022529	0.211096856988918	0.176244220711428	0.15661688510208
