Taxonomy	reERR4183438	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183470	reERR4183471	reERR4183473	reERR4183474	reERR4183475	reERR4183477	reERR4183478	reERR4183480	reERR4183481	reERR4183482	reERR4183484	reERR4183486	reERR4183488	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pseudolongum	0.0531270410698832	0	0.201269046590408	0.0186142329149126	0	2.08159126242312e-05	8.48857051709388e-05	0.131320342952525	0	0.00112733771133751	0.181738882872735	0.0391596235146487	0.000702443311031955	2.11650946397004e-05	0.0904595990854364	0.0220955413277695	0	0	0.0575952149793307	0.0449470144731875	3.66174493635973e-05	0	0.103364947671235	0.0631776456181319	0	0	0.00027542086561547	0.0661519494442242	0	0	0.161986750078929	0	0	0	2.74524709772516e-05	0	0	0	0	0	0	0.000132118484991083	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia	0.154447890598133	1.27379895619398	0.374306381906042	0.183856590496826	5.63469683242215	2.27455035631394	0.256641031193968	2.51241398366147	5.91483423208267	2.61589349434603	1.67627676032666	1.00958661385174	2.09243726554641	4.43735613023398	1.0166354255435	0.673953342667962	0.242026718144121	2.38327372282498	1.92930128760115	0.582823091500208	0.70193196517457	2.36492807112327	0.236500634386596	0.461545317576007	5.03303174183524	4.11756501039088	0.465203044861838	1.69554644246479	5.46979998083193	1.20408155161657	0.629994145834354	3.40435588001963	2.8575401131283	1.55623684072086	3.32235167580286	1.74600139549868	1.73891084401213	1.54319057392811	1.76641909453222	1.19886645134221	1.93564578576908	0.259331470403836	1.35822708201743	1.42293428244404	1.47132026409524	1.46930089383321	0.712066004384261	0.231040551431348	0.848958532100095	1.66867334253227
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales	0.154447890598133	1.27379895619398	0.374306381906042	0.183856590496826	5.63469683242215	2.27455035631394	0.256641031193968	2.51241398366147	5.91483423208267	2.61589349434603	1.67627676032666	1.00958661385174	2.09243726554641	4.43735613023398	1.0166354255435	0.673953342667962	0.242026718144121	2.38327372282498	1.92930128760115	0.582823091500208	0.70193196517457	2.36492807112327	0.236500634386596	0.461545317576007	5.03303174183524	4.11756501039088	0.465203044861838	1.69554644246479	5.46979998083193	1.20408155161657	0.629994145834354	3.40435588001963	2.8575401131283	1.55623684072086	3.32235167580286	1.74600139549868	1.73891084401213	1.54319057392811	1.76641909453222	1.19886645134221	1.93564578576908	0.259331470403836	1.35822708201743	1.42293428244404	1.47132026409524	1.46930089383321	0.712066004384261	0.231040551431348	0.848958532100095	1.66867334253227
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	0.00496630004168904	0.00308757773574112	0.039234529498986	0.114873737473269	0.0363604035201149	0.0423101762808423	0.00248689243287199	0.034790147205611	0.0144854988339938	0.0385993733669297	1.1454582004823	0.815515424590774	0.0140088139236139	0.0337224055955091	0.869218064642742	0.455339714686646	0.010716677889167	0.0293602275237214	1.73030446367585	0.396590997487996	0.00711171100310866	0.0108003071840661	0.0547828599517075	0.0058193399123872	0.0234138200024362	0.0134200637005775	0.00727042596041869	1.39391781052106	0.0539944922389959	0.00701079443368711	0.477107953708582	0.0142354353864314	0.00332893006781313	0.00892720423251013	0.0117023347560928	0.00739305379078194	0.00679101270798403	0.0071246410914355	0.0152600357004076	0.00478681907644578	0.0543105625216058	0.00120425144859589	0.0110166956118465	0.00945283560634261	0.00692432345075092	0.00666898568161079	0.00321600234133053	0.000689994194299566	0.00501642098438696	0.00673544126806776
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__NM07-P-09	0.00276789167308326	0.00298450613314398	0.0324723703702482	0.0369041423456349	0.0361601445365231	0.0423101762808423	0.00244697558928979	0.0226866514037021	0.0127382762572275	0.0376025226849302	0.430051296446163	0.122667950318141	0.012770082107071	0.0325406385845298	0.670791966684293	0.378556363590701	0.0106538591229601	0.0292307197592579	0.285234587212011	0.106875134663574	0.00699143771228091	0.0106240679574986	0.0343170566075902	0.00425631770487992	0.0186735278102985	0.0111358957411479	0.00710996207943053	0.131546834326863	0.0534245407090949	0.00617863408884987	0.397291147744005	0.0141643689127383	0.00302919549893006	0.0089167917398865	0.0114898958647541	0.0073573280263296	0.00663441301787377	0.00661226150191921	0.0151807172728346	0.00472210619759664	0.0541593679417984	0.00096476981725964	0.0109921456925457	0.00938393566901037	0.0068306413518235	0.00617538033423914	0.00310805273443195	0.000665696502277507	0.0048784586473051	0.00665012412748267
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__NM07-P-09|s__NM07-P-09 sp004793925	0.00169925179323024	0.00297878556061899	0.0307570461527324	0.0338861574748376	0.0360238597139357	0.0422754428236533	0.00244697558928979	0.02122798992907	0.0126000885978359	0.0375024128227087	0.38337245118792	0.118495639065561	0.0124881427921042	0.0324379388428147	0.606369701893983	0.279806052155685	0.0106323185567352	0.0292151724470408	0.279003362997327	0.0995455098579248	0.00697907379574088	0.010576651775654	0.0321575820322064	0.00360588860450088	0.0184373903982278	0.011108061771581	0.00704393948560728	0.116796075162486	0.0532847428007231	0.00615463338464605	0.256809943156878	0.0140912627929245	0.00300795126040811	0.00884284154047586	0.0112761288075214	0.00721032357369434	0.00649338026258823	0.00654302275383115	0.0150591456278163	0.00469991613980618	0.0539153045760825	0.00096476981725964	0.0109416366620972	0.00931305826631935	0.0068306413518235	0.00617538033423914	0.00304806540628974	0.000655852055764406	0.0048784586473051	0.00654773070752993
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	0.0319908570281891	1.22830069355967	0.0449160540941575	0.0420647968977147	5.45025788686781	2.19781662547177	0.203927680713534	0.0146477164625052	5.80044975990599	2.3925391340348	0.160538000172075	0.13874499086553	1.84051691783973	4.28731084231345	0.0329001440950867	0.0131926456523353	0.219005792001541	2.22716533266397	0.153759700606027	0.0619175253942606	0.646073315566158	2.13527720548819	0.124115914163638	0.173944380577874	4.96672602924622	4.04920653620924	0.39985425688354	0.178359894677246	5.37593006373851	1.12526373082309	0.0675166852538639	3.33237178883133	2.84489582783803	1.46804804876713	3.02707144234592	1.70718863845637	1.70067989749467	1.49622435043361	1.705637152403	1.17235373274279	1.84167455012355	0.237306770389264	1.13555051854139	1.20034001611322	1.43808528851892	1.43642414187091	0.684123422921291	0.201945925200911	0.766387751856574	1.60019670111844
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0.0319908570281891	1.22830069355967	0.0449160540941575	0.0420647968977147	5.45025788686781	2.19781662547177	0.203927680713534	0.0146477164625052	5.80044975990599	2.3925391340348	0.160538000172075	0.13874499086553	1.84051691783973	4.28731084231345	0.0329001440950867	0.0131926456523353	0.219005792001541	2.22716533266397	0.153759700606027	0.0619175253942606	0.646073315566158	2.13527720548819	0.124115914163638	0.173944380577874	4.96672602924622	4.04920653620924	0.39985425688354	0.178359894677246	5.37593006373851	1.12526373082309	0.0675166852538639	3.33237178883133	2.84489582783803	1.46804804876713	3.02707144234592	1.70718863845637	1.70067989749467	1.49622435043361	1.705637152403	1.17235373274279	1.84167455012355	0.237306770389264	1.13555051854139	1.20034001611322	1.43808528851892	1.43642414187091	0.684123422921291	0.201945925200911	0.766387751856574	1.60019670111844
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis	0.0190761588565954	0.258425678385541	0.0207012240698425	0.02494565427881	1.8325661806968	0.980612744914175	0.0904495864640331	0.00695742086267173	1.51225044246676	1.32511875781457	0.104098468301008	0.106772022448115	0.435196084780268	1.85631613456873	0.0179619977841527	0.00765288040867379	0.0998047501475211	0.67416573058146	0.146431641417421	0.038553814177759	0.369636243356778	1.06881878914955	0.0843285985381089	0.103147794037265	3.79865256084668	1.48712543917116	0.118644168764166	0.168920605364398	2.00968421069814	0.370829058730346	0.0284250600793519	3.03484079137002	0.469039225623413	1.29261701999381	2.28929170145956	1.5339669554477	1.53114649919081	0.875757295125739	0.812153991399995	0.554028849993691	1.35056959678554	0.138930382054433	0.748522315528509	0.752165846254237	0.602865144367056	0.593664647939534	0.520704818715754	0.0648287427644423	0.62663900137818	1.1605747149731
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp008014645	0.00599172731762168	0.0089337218367342	0.0134109713035672	0.00213518537002468	0.0851317563529824	0.0389491965192085	0.0587807932616995	0.00272225841637089	0.422492580890847	0.0453911716062325	0.00654796855794392	0.000427182631656	0.343498168192702	0.0242469657671355	0.00016634610608137	0.000401336548676642	0.0181180301334961	0.0348394434313861	6.57445182431361e-05	0.00186239849263999	0.00657404293568666	0.00651723120749663	0.0169908567442478	0.0128971920263393	0.613195695634634	0.0764861562853085	0.00754616293336044	0.00128774669829612	0.0724769129361405	0.0151494716010534	0.00336270629258077	0.0283263550566742	0.0051398154401566	0.00682746673124485	0.0291903623848163	0.0134598216625391	0.0138308567931028	0.00166350352005459	0.0118524874968239	0.00766839103831357	0.0279741785479124	0.0207462367366819	0.0314121939902695	0.0299407953529143	0.0102326996541022	0.00970621640561451	0.0474708082704614	0.000429495251058049	0.0559466541945043	0.0107756261540628
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp900551665	0.000598424961526126	0.0124760225896547	0.00300829153755941	0.0022424929719906	0.0367545886776968	0.69753974829641	0.00336629492292187	0.00053585367670124	0.336178997559683	0.153370855105482	0.0105404212271545	0.00140428329984988	0.0153118903237146	0.54300723763279	0.0101833228082893	0.0015689890021846	0.00268779136660894	0.491541993325344	0.00175986794518776	0.0126000997473687	0.0222356690229892	0.844280555026801	0.00230738040960192	0.0157617506156065	0.155608213360822	1.41152628139977	0.0391302877328682	0.00172533128408279	0.0209600433008505	0.133115034547157	0.00233674565743411	0.0217191529107398	2.19018882421788	0.02586719413352	0.251796278726476	0.0283783879674275	0.0311149544801389	0.0337753617192651	0.0216916255243659	0.390927216499304	0.0213549833863072	0.0115977271932346	0.0148426602346799	0.0143553956226524	0.346150553354627	0.330964621338089	0.00117778066295855	0.0686226484131319	0.00413568385542365	0.0450218060949558
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei	0.000613060271681843	0.0218318352917126	0.00189962046138454	0.0024537722394609	0.102429247655729	0.017238491946251	0.00224777144913286	0.000334966267429314	0.608873447145909	0.0885182544669525	0.00622140066795807	0.0101840512292169	0.30660371594779	0.187477990631391	0.0017138163434356	0.000901621185154026	0.00557134259814245	0.0174608700508288	0.00208569492880708	0.0020934540237448	0.00840491994604509	0.0144440436326806	0.00641244237094321	0.0173012928897157	0.0434768308244118	0.240554385250016	0.0125563478223048	0.00240388865713406	0.210417177477869	0.252823457674892	0.00847082143808309	0.00765822056863043	0.0055250717707172	0.00179880815916537	0.0372552415575833	0.0117459184931515	0.0119499357770141	0.0205508646057479	0.0197307942084319	0.0197986808880307	0.0291235183554135	0.00576429247436567	0.0149720253638852	0.0172327839200105	0.10290211256442	0.0997383409024507	0.084293861926015	0.00182874617733881	0.0048570273931064	0.0792262587681445
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae	0.117490733528255	0.0424106848985652	0.290155798312899	0.0269180561258425	0.14807854203423	0.0344235545613326	0.0502264580475618	2.46297611999335	0.0998989733426848	0.1847549869443	0.370280559672278	0.0553261983954354	0.237911533783074	0.116322882325026	0.114517216805668	0.205420982328981	0.0123042482534128	0.12674816263729	0.0452371233192753	0.124314568617952	0.0487469386053035	0.218850558451017	0.0576018602712511	0.281781597085745	0.0428918925865852	0.0549384104810709	0.0580783620178799	0.123268737266486	0.0398754248544174	0.0718070263597904	0.0853695068719083	0.0577486558018678	0.00931535522246026	0.079261587721218	0.28357789870085	0.031419703251525	0.0314399338094712	0.0398415824030582	0.0455219064288084	0.0217258995229754	0.03966067312393	0.020820448565977	0.211659867864195	0.213141430724474	0.0263106521255713	0.0262077662806816	0.0247265791216392	0.0284046320361378	0.0775543592591333	0.0617412001457623
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Adlercreutzia	0.0324188624182519	2.76976810694469e-05	0.181959924594402	0.0197738872901458	0.00228998537413387	0.0250093862606845	0.000772887356289405	0.31221559730299	0.0256521467922159	0.00345740430028118	0.235229993608363	0.0305317900141048	0.0309647915250926	0.00164662883656995	0.0935601593101016	0.0735493447486416	0.0084954581733554	0.00167166389896323	0.0412196927760884	0.0639531139525645	0.0306402062668773	0.00250222444547713	0.0210366146234499	0.0369737516872011	0.014753040663709	0.00836452469481655	0.0159820316347924	0.0923223780388188	0.0116245414445517	0.0093289137123411	0.0504592503205555	0.00490917147990768	0.00224803550956499	0.00267022169754184	0.0232697297752441	0.00907780340687426	0.00815987999765393	0.0174863538167065	0.00822716307205029	0.000961611696901512	0.00832097870780337	0.00752998360300638	0.00538070556657099	0.00468238812074887	0.00356082257157508	0.00213440699121965	0.00706476422343702	0.00361412854912583	0.0422915072674958	0.00259321489207902
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia celatus_A	0.0303621344510314	1.94150715611655e-05	0.173584689274133	0.0124480734644091	0.000514088702567219	1.55976544134748e-05	0	0.287197964262613	0.00701164886762439	0.00277220767893972	0.214365543615253	0.0224406430007805	0.0234597651398667	0.000541681258087173	0.0528374734085188	0.0446807087737129	0.00113513626633998	0.000523634031810621	0.0325257142549524	0.0344601255565467	0.002007130670194	4.79093610373561e-05	0.0176587969214091	0.0323943695317844	0.0132657983025951	0.00425394558789439	0.0135720816414151	0.0667072958987845	0.0110541179919103	0.00215309049097476	0.0344942659819959	0.00168837718719191	1.802522428327e-05	8.77208498968306e-06	0.000609500533853537	0.0017081347526563	0.000842849068690923	9.32785405284479e-05	0.00120106429064607	2.98944776168346e-05	0.00818506697837465	0.00509634601138951	0.00530757537304221	0.00463107771021853	0.00082521940260712	0.000796643662552501	0.00408693072496544	6.53070166825657e-06	0.0044244472918365	0.000157650927908757
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__CAAEEV01	0.0819325854881996	0.0130693815003467	0.101741355791716	0.00649580038214648	0	8.36679106042903e-05	0.0422926353012106	2.15015163269938	0.00119676210387891	0.000854987364167994	0.131629952914392	0.0246229411912304	0.00471365700065453	0.00165147218561891	0.0207638078813513	0.131642945729552	0.000633776454600593	0.00146059845825435	0.00384234094618152	0.0601290167615021	0.000197843546495447	0.00537236157505822	0.0280687744420623	0.232420987728856	9.75121913274765e-05	0.000862046173247939	0.0352070978161049	0.0302296681268874	0.000196803751633649	0.00245297603140893	0.0347173812970627	0	0	0	0.00260094286859206	0	0	0.00142959601183745	0.000146424317511145	0	0.000116290602243721	0.00053910715230173	0.000182503501794439	0.00029268597429752	9.28838563777882e-05	0.000267081466926908	0.00301682406139989	0.0006505861106162	0.000247079189213175	0.00188763554735509
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia_A	0.00313928562180325	0.029313605717149	0.00645451792678053	0.000648368453550293	0.145788556660096	0.00933050039004388	0.00716093539006175	0.000608889990986952	0.0730500644465899	0.180442595279851	0.00342061314952274	0.000171467190100172	0.202233085257327	0.113024781302837	0.000193249614215477	0.000228691850787508	0.00317501362545685	0.123615900280072	0.000175089597005407	0.000232437903885336	0.0179088887919307	0.210975972430482	0.00849647120573881	0.0123868576696886	0.0280413397315488	0.0457118396130065	0.00688923256698267	0.000716691100779621	0.0280540796582321	0.0600251366160404	0.000192875254290069	0.0528394843219602	0.00706731971289527	0.0765913660236762	0.257707226057014	0.0223418998446508	0.0232800538118173	0.0209256325745142	0.0371483190392469	0.0207642878260739	0.0312234038138829	0.0127513578106689	0.20609665879583	0.208166356629427	0.0226569456976184	0.0238062778225351	0.0146449908368023	0.0241399173763958	0.0350157728024244	0.0572603497063282
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia_A|s__Slackia_A sp900555495	0.00313928562180325	0.029313605717149	0.00645451792678053	0.000648368453550293	0.145788556660096	0.00933050039004388	0.00716093539006175	0.000608889990986952	0.0730500644465899	0.180442595279851	0.00342061314952274	0.000171467190100172	0.202233085257327	0.113024781302837	0.000193249614215477	0.000228691850787508	0.00317501362545685	0.123615900280072	0.000175089597005407	0.000232437903885336	0.0179088887919307	0.210975972430482	0.00849647120573881	0.0123868576696886	0.0280413397315488	0.0457118396130065	0.00688923256698267	0.000716691100779621	0.0280540796582321	0.0600251366160404	0.000192875254290069	0.0528394843219602	0.00706731971289527	0.0765913660236762	0.257707226057014	0.0223418998446508	0.0232800538118173	0.0209256325745142	0.0371483190392469	0.0207642878260739	0.0312234038138829	0.0127513578106689	0.20609665879583	0.208166356629427	0.0226569456976184	0.0238062778225351	0.0146449908368023	0.0241399173763958	0.0350157728024244	0.0572603497063282
