Taxonomy	reSRR16235394	reSRR16235396	reSRR16235399	reSRR16235400	reSRR16235401	reSRR16235402	reSRR16235403	reSRR16235404	reSRR16235405	reSRR16235406	reSRR16235407
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei	1.38995809537849	1.39596374590504	1.9220053171645	0.348409177422491	4.93838657860774	6.35572782651209	1.71136630220838	0.722555860983469	1.3097519437664	0	1.75936325538747
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Coprousia	0	0	0	0	0	0	0	0	0	0	0.553349983456256
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Coprousia|s__Coprousia sp002159765	0	0	0	0	0	0	0	0	0	0	0.553349983456256
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma	0	0	0	0	0	0	0	0	0	0	0.20334971880264
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma massiliensis	0	0	0	0	0	0	0	0	0	0	0.20334971880264
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae	0	0	0.461478526418866	0.249330148799601	0.502321661068047	1.3133887384182	0.16012606529351	0	0	0.492008932048369	0.616940803493631
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__CAAEEV01	0	0	0.310881142808196	0.249330148799601	0.26731899812444	0.52939986559645	0	0	0	0	0.321883666423244
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia_A	0	0	0.150597383610669	0	0	0.783988872821746	0.16012606529351	0	0	0.492008932048369	0.295057137070386
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia_A|s__Slackia_A piriformis	0	0	0.150597383610669	0	0	0.783988872821746	0.16012606529351	0	0	0.31655111345841	0.295057137070386
k__Bacteria|p__Bacteroidota	18.3481616873675	0	8.66889400854633	5.55631550111316	5.87657567320964	5.18047556793134	20.720682040423	42.7780806528358	21.3903083966599	7.03035098994722	11.4543799232855
k__Bacteria|p__Bacteroidota|c__Bacteroidia	18.3481616873675	0	8.66889400854633	5.55631550111316	5.87657567320964	5.18047556793134	20.720682040423	42.7780806528358	21.3903083966599	7.03035098994722	11.4543799232855
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	18.3481616873675	0	8.66889400854633	5.55631550111316	5.87657567320964	5.18047556793134	20.720682040423	42.7780806528358	21.3903083966599	7.03035098994722	11.4543799232855
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	18.3481616873675	0	6.76658125735769	5.06172451940561	5.87657567320964	5.18047556793134	20.720682040423	42.7780806528358	21.3903083966599	7.03035098994722	11.4543799232855
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Alloprevotella	2.05917052740117	0	3.35587934199753	2.49440120266068	0	0	4.55980777765305	0	0.206806474382549	0	3.29583214587155
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Alloprevotella|s__Alloprevotella sp000437675	2.05917052740117	0	0	2.49440120266068	0	0	4.55980777765305	0	0	0	3.29583214587155
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	0	0	1.97878884264241	1.22436738290272	1.43302389286365	3.85657152167829	0.312531776413372	0	0	7.03035098994722	0.469712280779299
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides ovatus	0	0	0	0	0	0	0	0	0	0.309329187769495	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides sp900766005	0	0	0	0.364486361430053	0.339366123836075	0	0.312531776413372	0	0	0	0.19735078615973
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides stercoris	0	0	0.345504865262185	0.204250085496905	0.848008006866218	3.85657152167829	0	0	0	5.41349500711969	0.272361494619569
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides uniformis	0	0	0	0	0	0	0	0	0	1.30752679505804	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola	3.12342760968298	0	0	1.3429559338422	0.556046073363036	1.32390404625306	0	1.3727100432389	0.125347351659601	0	1.05211271536889
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprocola	0.518839186920481	0	0	0.533187564662657	0	0	0	0	0	0	0.500468769344541
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprophilus	0.937555384542794	0	0	0	0	0	0	1.3727100432389	0.125347351659601	0	0.551643946024353
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius_A	1.6670330382197	0	0	0.809768369179548	0.556046073363036	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola vulgatus	0	0	0	0	0	1.32390404625306	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella	13.1655635502834	0	1.43191307271775	0	3.88750570698295	0	15.8483424863566	41.4053706095969	21.0581545706177	0	6.63672278126576
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella copri	13.1655635502834	0	0	0	3.88750570698295	0	15.8483424863566	41.4053706095969	21.0581545706177	0	6.36967957504205
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella lascolaii	0	0	0.929754760548563	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp002251385	0	0	0.502158312169183	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp900553465	0	0	0	0	0	0	0	0	0	0	0.267043206223701
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae	0	0	0.563591552699158	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter	0	0	0.563591552699158	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter|s__Odoribacter sp905193145	0	0	0.563591552699158	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	0	0	0.553914218838043	0.152121545886496	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Limisoma	0	0	0.553914218838043	0.152121545886496	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Limisoma|s__Limisoma sp900541935	0	0	0.281034107897204	0.152121545886496	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Limisoma|s__Limisoma sp900556245	0	0	0.272880110940839	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0	0	0.215883641060825	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	0	0	0.215883641060825	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes dispar	0	0	0.215883641060825	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	0	0	0.318980333999586	0.342469435821056	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	0	0	0.318980333999586	0.342469435821056	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides merdae	0	0	0	0.14739851325937	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932	0	0	0.249943004591032	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides	0	0	0.249943004591032	0	0	0	0	0	0	0	0
k__Bacteria|p__Campylobacterota	2.65453505841879	0.505883524736192	0.180748905122832	0.558121717264775	1.74156828859244	0.669254949663614	0.360927684667349	0.325220213792971	0.158308889114608	0	0.388213397279573
k__Bacteria|p__Campylobacterota|c__Campylobacteria	2.65453505841879	0.505883524736192	0.180748905122832	0.558121717264775	1.74156828859244	0.669254949663614	0.360927684667349	0.325220213792971	0.158308889114608	0	0.388213397279573
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales	2.65453505841879	0.505883524736192	0.180748905122832	0.558121717264775	1.74156828859244	0.669254949663614	0.360927684667349	0.325220213792971	0.158308889114608	0	0.388213397279573
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae	2.65453505841879	0.505883524736192	0	0.131204257669775	0.668798618217785	0.669254949663614	0	0.325220213792971	0.158308889114608	0	0.388213397279573
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter_D	2.65453505841879	0.505883524736192	0	0.131204257669775	0.668798618217785	0.669254949663614	0	0.325220213792971	0.158308889114608	0	0.388213397279573
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter_D|s__Campylobacter_D helveticus	0	0.505883524736192	0	0.131204257669775	0.668798618217785	0	0	0	0	0	0
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter_D|s__Campylobacter_D upsaliensis	2.65453505841879	0	0	0	0	0.669254949663614	0	0.325220213792971	0.158308889114608	0	0.388213397279573
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Helicobacteraceae	0	0	0.180748905122832	0.426917459595	1.07276967037466	0	0.360927684667349	0	0	0	0
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter_B	0	0	0.180748905122832	0.426917459595	1.07276967037466	0	0.360927684667349	0	0	0	0
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter_B|s__Helicobacter_B canis	0	0	0.180748905122832	0.426917459595	1.07276967037466	0	0.360927684667349	0	0	0	0
k__Bacteria|p__Firmicutes	0.523479469124006	9.16906364420382	7.82315769267929	1.17052836205978	4.49600151079733	0.399351864226054	0.521238673540567	3.13859946219279	0.37909937144833	1.16984138505166	0.379242832202434
k__Bacteria|p__Firmicutes_A	5.59672036031481	11.5671472078022	19.2377175157788	11.6836216913224	14.525077472123	27.0937117338842	10.0160991873771	5.29441430431463	2.97942839708394	12.3668091691132	10.9822923880573
k__Bacteria|p__Firmicutes_A|c__Clostridia	5.59672036031481	11.5671472078022	19.2377175157788	11.6836216913224	14.525077472123	27.0937117338842	10.0160991873771	5.29441430431463	2.97942839708394	12.3668091691132	10.9822923880573
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Clostridiales	0	0	0	0.235549364560641	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0	0	0	0.235549364560641	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium_P	0	0	0	0.235549364560641	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium_P|s__Clostridium_P ventriculi	0	0	0	0.235549364560641	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Eubacteriales	0	0	0	0	0	0	0	0	0	0.357021243621488	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	0	0	0	0	0	0	0	0	0	0.357021243621488	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium	0	0	0	0	0	0	0	0	0	0.357021243621488	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium callanderi	0	0	0	0	0	0	0	0	0	0.357021243621488	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales	1.23084665995329	4.31762253787463	6.55048578268037	6.25298046642014	9.02427859756856	19.141354988739	2.86060120356547	1.98842973979869	1.21464861704953	8.24759943568931	3.96084120496655
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	1.23084665995329	4.31762253787463	6.55048578268037	6.25298046642014	9.02427859756856	19.141354988739	2.86060120356547	1.98842973979869	1.21464861704953	8.24759943568931	3.96084120496655
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__AM51-8	0.525312136737971	0	0	0	0	0.297960742757874	0.152307946098835	0	0.268474339183319	0	0.264512808502886
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__AM51-8|s__AM51-8 sp900761925	0.525312136737971	0	0	0	0	0.297960742757874	0.152307946098835	0	0.268474339183319	0	0.264512808502886
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia	0	0.565231742357973	0.295068272673376	1.38823488868556	0.454327673010667	1.05774789857611	0.388962183915167	0	0	0.553768196701182	0.236358760078644
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A	0.705534523215322	2.35781772913629	1.35319411885717	1.02963939906228	2.00492550835075	6.39069963209773	1.62966347898286	1.75758043410838	0.720121069395411	1.73637635843675	1.93027757441029
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A caecimuris	0.705534523215322	0.170525828023175	0	0	1.16236392070441	5.44641265475909	1.42457086763209	0.449990439604082	0.603375976578516	1.73637635843675	1.59248559129687
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A hydrogenotrophica	0	0	0	0	0	0.488293090302982	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A sp900547615	0	0.258893336350293	0.525108866193016	0.32433187340046	0.842561587646347	0.455993887035662	0.205092611350762	0	0.116745092816895	0	0.337791983113418
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A wexlerae	0	1.92839856476282	0.828085252664154	0.705307525661822	0	0	0	1.3075899945043	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia sp000432195	0	0	0.295068272673376	0.374710226697288	0.454327673010667	0.73099510631953	0.230951463942012	0	0	0.233020826917798	0.236358760078644
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia sp001304935	0	0	0	0	0	0	0	0	0	0.320747369783384	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia sp900539145	0	0.565231742357973	0	0.842556899678887	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia stercorigallinarum	0	0	0	0	0	0.326752792256582	0.158010719973155	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-317	0	0	0.305057601103206	0	0	0.293214806558527	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-317|s__CAG-317 sp900543415	0	0	0.305057601103206	0	0	0.293214806558527	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Clostridium_Q	0	0	0.527349245999232	0.664266945850934	1.23967893767513	0.761696495545677	0.176449869903826	0	0.128797531109137	0.524467336130101	0.359724134183606
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Clostridium_Q|s__Clostridium_Q sp000435655	0	0	0.527349245999232	0.664266945850934	1.23967893767513	0.761696495545677	0.176449869903826	0	0.128797531109137	0.524467336130101	0.359724134183606
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Copromonas	0	0	0.202662288979331	0.224543022233806	0.250053045872729	0.33822365410619	0.191973203431443	0	0	0.284506468102101	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Copromonas|s__Copromonas sp000435795	0	0	0.202662288979331	0.224543022233806	0.250053045872729	0.33822365410619	0.191973203431443	0	0	0.284506468102101	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea	0	0.169712347677065	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea|s__Dorea formicigenerans	0	0.169712347677065	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Egerieimonas	0	0	0	0	0	0	0	0	0	0	0.464799323761621
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Egerieimonas|s__Egerieimonas sp900552095	0	0	0	0	0	0	0	0	0	0	0.464799323761621
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella	0	0	0	0.153843830603967	0.254335186170021	0	0	0	0	1.19513948035573	0.166942522731718
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella sp900550285	0	0	0	0.153843830603967	0.254335186170021	0	0	0	0	1.19513948035573	0.166942522731718
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster	0	0	0.160858283011599	0	0	0	0	0	0	0.148088239271356	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster bolteae	0	0	0	0	0	0	0	0	0	0.148088239271356	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster sp001517625	0	0	0.160858283011599	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas	0	0	0.486559909349711	0.431350719993703	0.231258556609467	2.23047761724571	0	0	0	0.898379609810669	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas phoceensis	0	0	0	0	0	2.23047761724571	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas sp900551895	0	0	0	0.162083703933577	0	0	0	0	0	0.898379609810669	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas sp900555395	0	0	0.486559909349711	0.269267016060126	0.231258556609467	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__JAGZHZ01	0	0	0.206214713577581	0.186018617826146	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__JAGZHZ01|s__JAGZHZ01 sp018366495	0	0	0.206214713577581	0.186018617826146	0	0	0	0	0	0	0
