Taxa	TaxID
k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_class_incertae_sedis|o__Candidatus_Bathyarchaeota_order_incertae_sedis|f__Candidatus_Bathyarchaeota_fam._incertae_sedis|g__Candidatus_Bathyarchaeota_gen._incertae_sedis|s__Candidatus_Bathyarchaeota_archaeon_B26-2	2157|928852|c__candidatus bathyarchaeota class incertae sedis|o__candidatus bathyarchaeota order incertae sedis|f__candidatus bathyarchaeota fam incertae sedis|g__candidatus bathyarchaeota gen incertae sedis|1779371
k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_class_incertae_sedis|o__Candidatus_Bathyarchaeota_order_incertae_sedis|f__Candidatus_Bathyarchaeota_fam._incertae_sedis|g__Candidatus_Bathyarchaeota_gen._incertae_sedis|s__Candidatus_Bathyarchaeota_archaeon_BA1	2157|928852|c__candidatus bathyarchaeota class incertae sedis|o__candidatus bathyarchaeota order incertae sedis|f__candidatus bathyarchaeota fam incertae sedis|g__candidatus bathyarchaeota gen incertae sedis|1700835
k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_class_incertae_sedis|o__Candidatus_Bathyarchaeota_order_incertae_sedis|f__Candidatus_Bathyarchaeota_fam._incertae_sedis|g__Candidatus_Bathyarchaeota_gen._incertae_sedis|s__Candidatus_Bathyarchaeota_archaeon_BA2	2157|928852|c__candidatus bathyarchaeota class incertae sedis|o__candidatus bathyarchaeota order incertae sedis|f__candidatus bathyarchaeota fam incertae sedis|g__candidatus bathyarchaeota gen incertae sedis|1700836
k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_class_incertae_sedis|o__Candidatus_Bathyarchaeota_order_incertae_sedis|f__Candidatus_Bathyarchaeota_fam._incertae_sedis|g__Candidatus_Bathyarchaeota_gen._incertae_sedis|s__Candidatus_Bathyarchaeota_archaeon_RBG_13_38_9	2157|928852|c__candidatus bathyarchaeota class incertae sedis|o__candidatus bathyarchaeota order incertae sedis|f__candidatus bathyarchaeota fam incertae sedis|g__candidatus bathyarchaeota gen incertae sedis|1797377
k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_class_incertae_sedis|o__Candidatus_Bathyarchaeota_order_incertae_sedis|f__Candidatus_Bathyarchaeota_fam._incertae_sedis|g__Candidatus_Bathyarchaeota_gen._incertae_sedis|s__Candidatus_Bathyarchaeota_archaeon_RBG_13_46_16b	2157|928852|c__candidatus bathyarchaeota class incertae sedis|o__candidatus bathyarchaeota order incertae sedis|f__candidatus bathyarchaeota fam incertae sedis|g__candidatus bathyarchaeota gen incertae sedis|1797378
k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_class_incertae_sedis|o__Candidatus_Bathyarchaeota_order_incertae_sedis|f__Candidatus_Bathyarchaeota_fam._incertae_sedis|g__Candidatus_Bathyarchaeota_gen._incertae_sedis|s__Candidatus_Bathyarchaeota_archaeon_RBG_13_52_12	2157|928852|c__candidatus bathyarchaeota class incertae sedis|o__candidatus bathyarchaeota order incertae sedis|f__candidatus bathyarchaeota fam incertae sedis|g__candidatus bathyarchaeota gen incertae sedis|1797379
k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_class_incertae_sedis|o__Candidatus_Bathyarchaeota_order_incertae_sedis|f__Candidatus_Bathyarchaeota_fam._incertae_sedis|g__Candidatus_Bathyarchaeota_gen._incertae_sedis|s__Candidatus_Bathyarchaeota_archaeon_RBG_13_60_20	2157|928852|c__candidatus bathyarchaeota class incertae sedis|o__candidatus bathyarchaeota order incertae sedis|f__candidatus bathyarchaeota fam incertae sedis|g__candidatus bathyarchaeota gen incertae sedis|1797380
k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_class_incertae_sedis|o__Candidatus_Bathyarchaeota_order_incertae_sedis|f__Candidatus_Bathyarchaeota_fam._incertae_sedis|g__Candidatus_Bathyarchaeota_gen._incertae_sedis|s__Candidatus_Bathyarchaeota_archaeon_RBG_16_48_13	2157|928852|c__candidatus bathyarchaeota class incertae sedis|o__candidatus bathyarchaeota order incertae sedis|f__candidatus bathyarchaeota fam incertae sedis|g__candidatus bathyarchaeota gen incertae sedis|1797381
k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_class_incertae_sedis|o__Candidatus_Bathyarchaeota_order_incertae_sedis|f__Candidatus_Bathyarchaeota_fam._incertae_sedis|g__Candidatus_Bathyarchaeota_gen._incertae_sedis|s__miscellaneous_Crenarchaeota_group_archaeon_SMTZ1-55	2157|928852|c__candidatus bathyarchaeota class incertae sedis|o__candidatus bathyarchaeota order incertae sedis|f__candidatus bathyarchaeota fam incertae sedis|g__candidatus bathyarchaeota gen incertae sedis|1685133
k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_class_incertae_sedis|o__Candidatus_Bathyarchaeota_order_incertae_sedis|f__Candidatus_Bathyarchaeota_fam._incertae_sedis|g__Candidatus_Bathyarchaeota_gen._incertae_sedis|s__miscellaneous_Crenarchaeota_group-15_archaeon_DG-45	2157|928852|c__candidatus bathyarchaeota class incertae sedis|o__candidatus bathyarchaeota order incertae sedis|f__candidatus bathyarchaeota fam incertae sedis|g__candidatus bathyarchaeota gen incertae sedis|1685127
k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_class_incertae_sedis|o__Candidatus_Bathyarchaeota_order_incertae_sedis|f__Candidatus_Bathyarchaeota_fam._incertae_sedis|g__Candidatus_Bathyarchaeota_gen._incertae_sedis|s__miscellaneous_Crenarchaeota_group-6_archaeon_AD8-1	2157|928852|c__candidatus bathyarchaeota class incertae sedis|o__candidatus bathyarchaeota order incertae sedis|f__candidatus bathyarchaeota fam incertae sedis|g__candidatus bathyarchaeota gen incertae sedis|1685126
k__Archaea|p__Candidatus_Diapherotrites|c__Candidatus_Diapherotrites_class_incertae_sedis|o__Candidatus_Diapherotrites_order_incertae_sedis|f__Candidatus_Diapherotrites_fam._incertae_sedis|g__Candidatus_Iainarchaeum|s__Candidatus_Iainarchaeum_andersonii	2157|743725|c__candidatus diapherotrites class incertae sedis|o__candidatus diapherotrites order incertae sedis|f__candidatus diapherotrites fam incertae sedis|1462418|1462419
k__Archaea|p__Candidatus_Heimdallarchaeota|c__Candidatus_Heimdallarchaeota_class_incertae_sedis|o__Candidatus_Heimdallarchaeota_order_incertae_sedis|f__Candidatus_Heimdallarchaeota_fam._incertae_sedis|g__Candidatus_Heimdallarchaeota_gen._incertae_sedis|s__Candidatus_Heimdallarchaeota_archaeon_AB_125	2157|1936272|c__candidatus heimdallarchaeota class incertae sedis|o__candidatus heimdallarchaeota order incertae sedis|f__candidatus heimdallarchaeota fam incertae sedis|g__candidatus heimdallarchaeota gen incertae sedis|1841596
k__Archaea|p__Candidatus_Heimdallarchaeota|c__Candidatus_Heimdallarchaeota_class_incertae_sedis|o__Candidatus_Heimdallarchaeota_order_incertae_sedis|f__Candidatus_Heimdallarchaeota_fam._incertae_sedis|g__Candidatus_Heimdallarchaeota_gen._incertae_sedis|s__Candidatus_Heimdallarchaeota_archaeon_LC_2	2157|1936272|c__candidatus heimdallarchaeota class incertae sedis|o__candidatus heimdallarchaeota order incertae sedis|f__candidatus heimdallarchaeota fam incertae sedis|g__candidatus heimdallarchaeota gen incertae sedis|1841597
k__Archaea|p__Candidatus_Heimdallarchaeota|c__Candidatus_Heimdallarchaeota_class_incertae_sedis|o__Candidatus_Heimdallarchaeota_order_incertae_sedis|f__Candidatus_Heimdallarchaeota_fam._incertae_sedis|g__Candidatus_Heimdallarchaeota_gen._incertae_sedis|s__Candidatus_Heimdallarchaeota_archaeon_LC_3	2157|1936272|c__candidatus heimdallarchaeota class incertae sedis|o__candidatus heimdallarchaeota order incertae sedis|f__candidatus heimdallarchaeota fam incertae sedis|g__candidatus heimdallarchaeota gen incertae sedis|1841598
k__Archaea|p__Candidatus_Korarchaeota|c__Candidatus_Korarchaeota_class_incertae_sedis|o__Candidatus_Korarchaeota_order_incertae_sedis|f__Candidatus_Korarchaeota_fam._incertae_sedis|g__Candidatus_Korarchaeum|s__Candidatus_Korarchaeum_cryptofilum	2157|51967|c__candidatus korarchaeota class incertae sedis|o__candidatus korarchaeota order incertae sedis|f__candidatus korarchaeota fam incertae sedis|498845|498846
k__Archaea|p__Candidatus_Micrarchaeota|c__Candidatus_Micrarchaeota_class_incertae_sedis|o__Candidatus_Micrarchaeota_order_incertae_sedis|f__Candidatus_Micrarchaeota_fam._incertae_sedis|g__Candidatus_Micrarchaeota_gen._incertae_sedis|s__Candidatus_Micrarchaeota_archaeon_CG1_02_47_40	2157|1801631|c__candidatus micrarchaeota class incertae sedis|o__candidatus micrarchaeota order incertae sedis|f__candidatus micrarchaeota fam incertae sedis|g__candidatus micrarchaeota gen incertae sedis|1805247
k__Archaea|p__Candidatus_Micrarchaeota|c__Candidatus_Micrarchaeota_class_incertae_sedis|o__Candidatus_Micrarchaeota_order_incertae_sedis|f__Candidatus_Micrarchaeota_fam._incertae_sedis|g__Candidatus_Micrarchaeota_gen._incertae_sedis|s__Candidatus_Micrarchaeota_archaeon_CG1_02_51_15	2157|1801631|c__candidatus micrarchaeota class incertae sedis|o__candidatus micrarchaeota order incertae sedis|f__candidatus micrarchaeota fam incertae sedis|g__candidatus micrarchaeota gen incertae sedis|1805249
k__Archaea|p__Candidatus_Micrarchaeota|c__Candidatus_Micrarchaeota_class_incertae_sedis|o__Candidatus_Micrarchaeota_order_incertae_sedis|f__Candidatus_Micrarchaeota_fam._incertae_sedis|g__Candidatus_Micrarchaeota_gen._incertae_sedis|s__Candidatus_Micrarchaeota_archaeon_CG1_02_55_41	2157|1801631|c__candidatus micrarchaeota class incertae sedis|o__candidatus micrarchaeota order incertae sedis|f__candidatus micrarchaeota fam incertae sedis|g__candidatus micrarchaeota gen incertae sedis|1805251
k__Archaea|p__Candidatus_Micrarchaeota|c__Candidatus_Micrarchaeota_class_incertae_sedis|o__Candidatus_Micrarchaeota_order_incertae_sedis|f__Candidatus_Micrarchaeota_fam._incertae_sedis|g__Candidatus_Micrarchaeota_gen._incertae_sedis|s__Candidatus_Micrarchaeota_archaeon_CG1_02_60_51	2157|1801631|c__candidatus micrarchaeota class incertae sedis|o__candidatus micrarchaeota order incertae sedis|f__candidatus micrarchaeota fam incertae sedis|g__candidatus micrarchaeota gen incertae sedis|1805252
k__Archaea|p__Candidatus_Micrarchaeota|c__Candidatus_Micrarchaeota_class_incertae_sedis|o__Candidatus_Micrarchaeota_order_incertae_sedis|f__Candidatus_Micrarchaeota_fam._incertae_sedis|g__Candidatus_Micrarchaeota_gen._incertae_sedis|s__Candidatus_Micrarchaeota_archaeon_RBG_16_36_9	2157|1801631|c__candidatus micrarchaeota class incertae sedis|o__candidatus micrarchaeota order incertae sedis|f__candidatus micrarchaeota fam incertae sedis|g__candidatus micrarchaeota gen incertae sedis|1801632
k__Archaea|p__Candidatus_Odinarchaeota|c__Candidatus_Odinarchaeota_class_incertae_sedis|o__Candidatus_Odinarchaeota_order_incertae_sedis|f__Candidatus_Odinarchaeota_fam._incertae_sedis|g__Candidatus_Odinarchaeota_gen._incertae_sedis|s__Candidatus_Odinarchaeota_archaeon_LCB_4	2157|1936271|c__candidatus odinarchaeota class incertae sedis|o__candidatus odinarchaeota order incertae sedis|f__candidatus odinarchaeota fam incertae sedis|g__candidatus odinarchaeota gen incertae sedis|1841599
k__Archaea|p__Candidatus_Thorarchaeota|c__Candidatus_Thorarchaeota_class_incertae_sedis|o__Candidatus_Thorarchaeota_order_incertae_sedis|f__Candidatus_Thorarchaeota_fam._incertae_sedis|g__Candidatus_Thorarchaeota_gen._incertae_sedis|s__Candidatus_Thorarchaeota_archaeon_AB_25	2157|1706441|c__candidatus thorarchaeota class incertae sedis|o__candidatus thorarchaeota order incertae sedis|f__candidatus thorarchaeota fam incertae sedis|g__candidatus thorarchaeota gen incertae sedis|1837170
k__Archaea|p__Candidatus_Thorarchaeota|c__Candidatus_Thorarchaeota_class_incertae_sedis|o__Candidatus_Thorarchaeota_order_incertae_sedis|f__Candidatus_Thorarchaeota_fam._incertae_sedis|g__Candidatus_Thorarchaeota_gen._incertae_sedis|s__Candidatus_Thorarchaeota_archaeon_SMTZ1-45	2157|1706441|c__candidatus thorarchaeota class incertae sedis|o__candidatus thorarchaeota order incertae sedis|f__candidatus thorarchaeota fam incertae sedis|g__candidatus thorarchaeota gen incertae sedis|1706444
k__Archaea|p__Candidatus_Thorarchaeota|c__Candidatus_Thorarchaeota_class_incertae_sedis|o__Candidatus_Thorarchaeota_order_incertae_sedis|f__Candidatus_Thorarchaeota_fam._incertae_sedis|g__Candidatus_Thorarchaeota_gen._incertae_sedis|s__Candidatus_Thorarchaeota_archaeon_SMTZ1-83	2157|1706441|c__candidatus thorarchaeota class incertae sedis|o__candidatus thorarchaeota order incertae sedis|f__candidatus thorarchaeota fam incertae sedis|g__candidatus thorarchaeota gen incertae sedis|1706445
k__Archaea|p__Candidatus_Verstraetearchaeota|c__Candidatus_Methanomethylia|o__Candidatus_Methanomethyliales|f__Candidatus_Methanomethyliaceae|g__Candidatus_Methanomethylicus|s__Candidatus_Methanomethylicus_mesodigestum	2157|1915410|1915413|1915414|1915415|1915411|1867258
k__Archaea|p__Candidatus_Verstraetearchaeota|c__Candidatus_Methanomethylia|o__Candidatus_Methanomethyliales|f__Candidatus_Methanomethyliaceae|g__Candidatus_Methanomethylicus|s__Candidatus_Methanomethylicus_oleusabulum	2157|1915410|1915413|1915414|1915415|1915411|1867260
k__Archaea|p__Candidatus_Verstraetearchaeota|c__Candidatus_Methanomethylia|o__Candidatus_Methanomethyliales|f__Candidatus_Methanomethyliaceae|g__Candidatus_Methanosuratus|s__Candidatus_Methanosuratus_petracarbonis	2157|1915410|1915413|1915414|1915415|1915412|1867261
k__Archaea|p__Candidatus_Woesearchaeota|c__Candidatus_Woesearchaeota_class_incertae_sedis|o__Candidatus_Woesearchaeota_order_incertae_sedis|f__Candidatus_Woesearchaeota_fam._incertae_sedis|g__Candidatus_Woesearchaeota_gen._incertae_sedis|s__Candidatus_Woesearchaeota_archaeon_CG1_02_57_44	2157|1801616|c__candidatus woesearchaeota class incertae sedis|o__candidatus woesearchaeota order incertae sedis|f__candidatus woesearchaeota fam incertae sedis|g__candidatus woesearchaeota gen incertae sedis|1805424
k__Archaea|p__Crenarchaeota|c__Crenarchaeota_class_incertae_sedis|o__Crenarchaeota_order_incertae_sedis|f__Crenarchaeota_fam._incertae_sedis|g__Crenarchaeota_gen._incertae_sedis|s__(Crenarchaeota_archaeon_13_1_40CM_2_52_14/Crenarchaeota_archaeon_13_1_40CM_3_52_17)	2157|28889|c__crenarchaeota class incertae sedis|o__crenarchaeota order incertae sedis|f__crenarchaeota fam incertae sedis|g__crenarchaeota gen incertae sedis|(1805092/1805096)
k__Archaea|p__Crenarchaeota|c__Crenarchaeota_class_incertae_sedis|o__Crenarchaeota_order_incertae_sedis|f__Crenarchaeota_fam._incertae_sedis|g__Crenarchaeota_gen._incertae_sedis|s__Crenarchaeota_archaeon_13_1_40CM_3_52_10	2157|28889|c__crenarchaeota class incertae sedis|o__crenarchaeota order incertae sedis|f__crenarchaeota fam incertae sedis|g__crenarchaeota gen incertae sedis|1805095
k__Archaea|p__Crenarchaeota|c__Crenarchaeota_class_incertae_sedis|o__Crenarchaeota_order_incertae_sedis|f__Crenarchaeota_fam._incertae_sedis|g__Crenarchaeota_gen._incertae_sedis|s__Crenarchaeota_archaeon_13_1_40CM_3_53_5	2157|28889|c__crenarchaeota class incertae sedis|o__crenarchaeota order incertae sedis|f__crenarchaeota fam incertae sedis|g__crenarchaeota gen incertae sedis|1805098
k__Archaea|p__Crenarchaeota|c__Crenarchaeota_class_incertae_sedis|o__Crenarchaeota_order_incertae_sedis|f__Crenarchaeota_fam._incertae_sedis|g__Crenarchaeota_gen._incertae_sedis|s__Crenarchaeota_species_incertae_sedis	2157|28889|c__crenarchaeota class incertae sedis|o__crenarchaeota order incertae sedis|f__crenarchaeota fam incertae sedis|g__crenarchaeota gen incertae sedis|s__crenarchaeota species incertae sedis
k__Archaea|p__Crenarchaeota|c__Crenarchaeota_class_incertae_sedis|o__Crenarchaeota_order_incertae_sedis|f__Crenarchaeota_fam._incertae_sedis|g__Crenarchaeota_gen._incertae_sedis|s__crenarchaeote_JGI-OTU-1	2157|28889|c__crenarchaeota class incertae sedis|o__crenarchaeota order incertae sedis|f__crenarchaeota fam incertae sedis|g__crenarchaeota gen incertae sedis|1415632
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Acidilobales|f__Acidilobaceae|g__Acidilobus|s__(uncultured_Acidilobus_sp._MG/uncultured_Acidilobus_sp._OSP8/uncultured_Acidilobus_sp._JCHS)	2157|28889|183924|871006|871007|105850|(1410573/1410575/1410576)
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Acidilobales|f__Acidilobaceae|g__Acidilobus|s__Acidilobus_saccharovorans	2157|28889|183924|871006|871007|105850|242703
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Acidilobales|f__Acidilobaceae|g__Acidilobus|s__uncultured_Acidilobus_sp._CIS	2157|28889|183924|871006|871007|105850|1410574
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Acidilobales|f__Caldisphaeraceae|g__Caldisphaera|s__Caldisphaera_lagunensis	2157|28889|183924|871006|255472|200414|200415
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae|g__Aeropyrum|s__Aeropyrum_camini	2157|28889|183924|114380|2272|56635|229980
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae|g__Aeropyrum|s__Aeropyrum_pernix	2157|28889|183924|114380|2272|56635|56636
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae|g__Desulfurococcus|s__Desulfurococcus_amylolyticus	2157|28889|183924|114380|2272|2273|94694
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae|g__Desulfurococcus|s__Desulfurococcus_mucosus	2157|28889|183924|114380|2272|2273|2275
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae|g__Ignicoccus|s__Ignicoccus_hospitalis	2157|28889|183924|114380|2272|54258|160233
