Taxonomy	reERR3589553	reERR3589554	reERR3589555	reERR3589556	reERR3589557	reERR3589558	reERR3589559	reERR3589560	reERR3589561	reERR3589562	reERR3589563	reERR3589564	reERR3589565	reERR3589566	reERR3589567	reERR3589568	reERR3589569	reERR3589570	reERR3589571	reERR3589572	reERR3589573	reERR3589574	reERR3589575	reERR3589576	reERR3589577	reERR3589578	reERR3589579	reERR3589580	reERR3589581	reERR3589582	reERR3589583	reERR3589584	reERR3589585	reERR3589586	reERR3589587	reERR3589588	reERR3589589	reERR3589590	reERR3589591	reERR3589592	reERR3589593
k__Archaea|p__Euryarchaeota|c__CFGB9216|o__OFGB9216	0.000510974528668609	9.07108191557837e-05	0	0	1.43548801008618e-05	7.39370063884423e-05	4.3520979976924e-05	0.00126558943672777	0	0.000322998804028541	0.00317214217697069	0	0	0.000178295380976633	0.0494269015373707	0	0.000107997328488174	0.187414908238992	7.40732451340103e-05	0.000103973336848612	0.0027973794735537	0.00220809787516478	0	7.09464585243075e-05	0	0	0.00156013349950458	2.29791490208402e-05	0	0.000145531264483031	8.11087732032859e-05	0.00357343925487935	0.0811239077903402	0.00220522909900965	0.000221304433479926	0	0.00346859117455565	2.29037726630139e-05	4.74625304580445e-05	9.97155652053721e-06	0.0203216041771608
k__Archaea|p__Euryarchaeota|c__CFGB9216|o__OFGB9216|f__FGB9216	0.000510974528668609	9.07108191557837e-05	0	0	1.43548801008618e-05	7.39370063884423e-05	4.3520979976924e-05	0.00126558943672777	0	0.000322998804028541	0.00317214217697069	0	0	0.000178295380976633	0.0494269015373707	0	0.000107997328488174	0.187414908238992	7.40732451340103e-05	0.000103973336848612	0.0027973794735537	0.00220809787516478	0	7.09464585243075e-05	0	0	0.00156013349950458	2.29791490208402e-05	0	0.000145531264483031	8.11087732032859e-05	0.00357343925487935	0.0811239077903402	0.00220522909900965	0.000221304433479926	0	0.00346859117455565	2.29037726630139e-05	4.74625304580445e-05	9.97155652053721e-06	0.0203216041771608
k__Archaea|p__Euryarchaeota|c__CFGB9216|o__OFGB9216|f__FGB9216|g__GGB27206	0.000510974528668609	9.07108191557837e-05	0	0	1.43548801008618e-05	7.39370063884423e-05	4.3520979976924e-05	0.00126558943672777	0	0.000322998804028541	0.00317214217697069	0	0	0.000178295380976633	0.0494269015373707	0	0.000107997328488174	0.187414908238992	7.40732451340103e-05	0.000103973336848612	0.0027973794735537	0.00220809787516478	0	7.09464585243075e-05	0	0	0.00156013349950458	2.29791490208402e-05	0	0.000145531264483031	8.11087732032859e-05	0.00357343925487935	0.0811239077903402	0.00220522909900965	0.000221304433479926	0	0.00346859117455565	2.29037726630139e-05	4.74625304580445e-05	9.97155652053721e-06	0.0203216041771608
k__Archaea|p__Euryarchaeota|c__CFGB9216|o__OFGB9216|f__FGB9216|g__GGB27206|s__GGB27206_SGB58706	0.000510974528668609	9.07108191557837e-05	0	0	1.43548801008618e-05	7.39370063884423e-05	4.3520979976924e-05	0.00126558943672777	0	0.000322998804028541	0.00317214217697069	0	0	0.000178295380976633	0.0494269015373707	0	0.000107997328488174	0.187414908238992	7.40732451340103e-05	0.000103973336848612	0.0027973794735537	0.00220809787516478	0	7.09464585243075e-05	0	0	0.00156013349950458	2.29791490208402e-05	0	0.000145531264483031	8.11087732032859e-05	0.00357343925487935	0.0811239077903402	0.00220522909900965	0.000221304433479926	0	0.00346859117455565	2.29037726630139e-05	4.74625304580445e-05	9.97155652053721e-06	0.0203216041771608
k__Archaea|p__Euryarchaeota|c__CFGB9216|o__OFGB9216|f__FGB9216|g__GGB27206|s__GGB27206_SGB58706|t__SGB58706	0.000510974528668609	9.07108191557837e-05	0	0	1.43548801008618e-05	7.39370063884423e-05	4.3520979976924e-05	0.00126558943672777	0	0.000322998804028541	0.00317214217697069	0	0	0.000178295380976633	0.0494269015373707	0	0.000107997328488174	0.187414908238992	7.40732451340103e-05	0.000103973336848612	0.0027973794735537	0.00220809787516478	0	7.09464585243075e-05	0	0	0.00156013349950458	2.29791490208402e-05	0	0.000145531264483031	8.11087732032859e-05	0.00357343925487935	0.0811239077903402	0.00220522909900965	0.000221304433479926	0	0.00346859117455565	2.29037726630139e-05	4.74625304580445e-05	9.97155652053721e-06	0.0203216041771608
k__Archaea|p__Euryarchaeota|c__Halobacteria	2.37720339421437e-05	0	0	0	0	0	0	4.17581085224714e-06	7.68468023985679e-06	3.10900382747597e-05	0.00059127085235725	5.31383082553206e-05	0	0	0.000416593129677773	0	0	0.000558647527489526	0	0	8.45079862403683e-06	2.72125007370557e-05	0	0	0	0	0	0	0	0	0.174267226745758	0.438281399031955	0.000376517985328374	6.93200854057547e-05	8.57977617452431e-06	0	5.86796494695963e-05	0	0.212794225131974	9.27812118853967e-06	0.000206865781784804
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales	2.37720339421437e-05	0	0	0	0	0	0	4.17581085224714e-06	7.68468023985679e-06	3.10900382747597e-05	0.00059127085235725	5.31383082553206e-05	0	0	0.000416593129677773	0	0	0.000558647527489526	0	0	8.45079862403683e-06	2.72125007370557e-05	0	0	0	0	0	0	0	0	0.174267226745758	0.438281399031955	0.000376517985328374	6.93200854057547e-05	8.57977617452431e-06	0	5.86796494695963e-05	0	0.212794225131974	9.27812118853967e-06	0.000206865781784804
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Haloarculaceae	2.37720339421437e-05	0	0	0	0	0	0	4.17581085224714e-06	7.68468023985679e-06	3.10900382747597e-05	0.00059127085235725	5.31383082553206e-05	0	0	0.000416593129677773	0	0	0.000558647527489526	0	0	8.45079862403683e-06	2.72125007370557e-05	0	0	0	0	0	0	0	0	0.174267226745758	0.438281399031955	0.000376517985328374	6.93200854057547e-05	8.57977617452431e-06	0	5.86796494695963e-05	0	0.212794225131974	9.27812118853967e-06	0.000206865781784804
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Haloarculaceae|g__GGB37911	2.37720339421437e-05	0	0	0	0	0	0	4.17581085224714e-06	7.68468023985679e-06	3.10900382747597e-05	0.00059127085235725	5.31383082553206e-05	0	0	0.000416593129677773	0	0	0.000558647527489526	0	0	8.45079862403683e-06	2.72125007370557e-05	0	0	0	0	0	0	0	0	0.174267226745758	0.438281399031955	0.000376517985328374	6.93200854057547e-05	8.57977617452431e-06	0	5.86796494695963e-05	0	0.212794225131974	9.27812118853967e-06	0.000206865781784804
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Haloarculaceae|g__GGB37911|s__GGB37911_SGB48950	2.37720339421437e-05	0	0	0	0	0	0	4.17581085224714e-06	7.68468023985679e-06	3.10900382747597e-05	0.00059127085235725	5.31383082553206e-05	0	0	0.000416593129677773	0	0	0.000558647527489526	0	0	8.45079862403683e-06	2.72125007370557e-05	0	0	0	0	0	0	0	0	0.174267226745758	0.438281399031955	0.000376517985328374	6.93200854057547e-05	8.57977617452431e-06	0	5.86796494695963e-05	0	0.212794225131974	9.27812118853967e-06	0.000206865781784804
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Haloarculaceae|g__GGB37911|s__GGB37911_SGB48950|t__SGB48950	2.37720339421437e-05	0	0	0	0	0	0	4.17581085224714e-06	7.68468023985679e-06	3.10900382747597e-05	0.00059127085235725	5.31383082553206e-05	0	0	0.000416593129677773	0	0	0.000558647527489526	0	0	8.45079862403683e-06	2.72125007370557e-05	0	0	0	0	0	0	0	0	0.174267226745758	0.438281399031955	0.000376517985328374	6.93200854057547e-05	8.57977617452431e-06	0	5.86796494695963e-05	0	0.212794225131974	9.27812118853967e-06	0.000206865781784804
k__Archaea|p__Thaumarchaeota	0.619060916480702	0.226535224908377	0.0201843755236751	0.0084704182107368	0.0342119794455527	0.0283689471309013	0.0450855459626508	4.06529554300166	0.193370193937769	5.48608142453249	0.83695247762929	0.00904747579679766	0.0165074462186013	0.201296796301032	1.3409671159623	0.00021364668760556	0.0360527909300639	1.21392346586769	0.0439160870273112	0.0449446946949163	2.32472149790774	3.3790933805019	0.0491752958612748	0.504481244804208	0.0287051250403976	0.16202813288936	1.58588694782315	0.00541236131007615	0.00443005198683759	0.231675179826921	0.00820410366611178	0.00908221562910563	0.170412316205209	0.115370741908522	0.45583670125273	0.0267648829535965	0.705207485179056	0.0246356469345915	0.00700700627421457	0.0122139878382166	0.857683273188174
k__Archaea|p__Thaumarchaeota|c__CFGB24605	0.0794176876085086	0.0639974360588448	0.0121725954114486	0.00680782620335278	0.0128920163008945	0.0117321153297878	0.0221393087599166	0.36351124807982	0.043866205934906	2.08322970191971	0.150112906609292	0.00693162765296544	0.0159910931534759	0.0343961078506348	0.241265974342653	0.000115203309549078	0.0210152250819294	0.124204580726554	0.017608587924959	0.0190385082936421	0.513029653252281	0.495143872331606	0.015444598438704	0.161647275079424	0.0193282346505784	0.0151654262031305	0.180178879425956	0.00170888808924602	0.00337297627729539	0.0564137298407583	0.00649857812550218	0.00200432030244643	0.0367662487052252	0.0507015232543346	0.147313867928556	0.0262043739067921	0.161528094151336	0.0120347552914154	0.00557706373871307	0.0118476230966184	0.262217467255255
k__Archaea|p__Thaumarchaeota|c__CFGB24605|o__OFGB24605	0.0794176876085086	0.0639974360588448	0.0121725954114486	0.00680782620335278	0.0128920163008945	0.0117321153297878	0.0221393087599166	0.36351124807982	0.043866205934906	2.08322970191971	0.150112906609292	0.00693162765296544	0.0159910931534759	0.0343961078506348	0.241265974342653	0.000115203309549078	0.0210152250819294	0.124204580726554	0.017608587924959	0.0190385082936421	0.513029653252281	0.495143872331606	0.015444598438704	0.161647275079424	0.0193282346505784	0.0151654262031305	0.180178879425956	0.00170888808924602	0.00337297627729539	0.0564137298407583	0.00649857812550218	0.00200432030244643	0.0367662487052252	0.0507015232543346	0.147313867928556	0.0262043739067921	0.161528094151336	0.0120347552914154	0.00557706373871307	0.0118476230966184	0.262217467255255
k__Archaea|p__Thaumarchaeota|c__CFGB24605|o__OFGB24605|f__FGB24605	0.0794176876085086	0.0639974360588448	0.0121725954114486	0.00680782620335278	0.0128920163008945	0.0117321153297878	0.0221393087599166	0.36351124807982	0.043866205934906	2.08322970191971	0.150112906609292	0.00693162765296544	0.0159910931534759	0.0343961078506348	0.241265974342653	0.000115203309549078	0.0210152250819294	0.124204580726554	0.017608587924959	0.0190385082936421	0.513029653252281	0.495143872331606	0.015444598438704	0.161647275079424	0.0193282346505784	0.0151654262031305	0.180178879425956	0.00170888808924602	0.00337297627729539	0.0564137298407583	0.00649857812550218	0.00200432030244643	0.0367662487052252	0.0507015232543346	0.147313867928556	0.0262043739067921	0.161528094151336	0.0120347552914154	0.00557706373871307	0.0118476230966184	0.262217467255255
k__Archaea|p__Thaumarchaeota|c__CFGB24605|o__OFGB24605|f__FGB24605|g__GGB43721	0.027078800286279	0.0115385639807988	0.00294654198407955	0.00224997236559573	0.00562638451975258	0.00467910422797279	0.0127293849136989	0.189044377923562	0.0278481667955334	0.186034016302304	0.0413660177968524	0.000210622382672875	0.000263475674587511	0.00908473825827656	0.0650765593098732	1.11535220666419e-05	0.00262750054390161	0.0691625743973855	0.0050584975018762	0.0104045183686571	0.405481548377183	0.329510572795078	0.00302324136706865	0.0492508824862932	0.00406940630893824	0.00340323152596378	0.0835631622905952	0.000366165436387958	0.00143466323850037	0.00669996370465625	0.000168081663131049	0.000327480817811659	0.0210800773938299	0.00412505755350348	0.0538968465971826	0.000714143181287067	0.0266399891865604	0.0012851594346782	0.000162956938343485	0.00019403356736034	0.0332066822878533
k__Archaea|p__Thaumarchaeota|c__CFGB7301	0.537136589288191	0.160998022122725	0.00794312579274931	0.00163397470636913	0.0211904571914845	0.0164712553583729	0.0227734188969333	3.69807852709497	0.149314732495031	3.39856826076001	0.675545631391881	0.00185246478896314	0.000467049776709383	0.166153076361986	1.05335253132695	9.71712363720685e-05	0.014805547940304	1.03617431620145	0.0258857607970176	0.0256824584224489	1.80720661498183	2.87898688938358	0.0336449896765287	0.342413554632945	0.00917959389677625	0.146295740164605	1.39958052345047	0.00369404650316687	0.00102764938841951	0.174770426727763	0.00158847822157271	0.00251547734249534	0.11279576680398	0.062375143085177	0.307634078271918	0.000445128950164434	0.538698737518493	0.0123634325393475	0.00132167823887445	0.000329549129711278	0.582508696457217
k__Archaea|p__Thaumarchaeota|c__CFGB7301|o__OFGB7301	0.537136589288191	0.160998022122725	0.00794312579274931	0.00163397470636913	0.0211904571914845	0.0164712553583729	0.0227734188969333	3.69807852709497	0.149314732495031	3.39856826076001	0.675545631391881	0.00185246478896314	0.000467049776709383	0.166153076361986	1.05335253132695	9.71712363720685e-05	0.014805547940304	1.03617431620145	0.0258857607970176	0.0256824584224489	1.80720661498183	2.87898688938358	0.0336449896765287	0.342413554632945	0.00917959389677625	0.146295740164605	1.39958052345047	0.00369404650316687	0.00102764938841951	0.174770426727763	0.00158847822157271	0.00251547734249534	0.11279576680398	0.062375143085177	0.307634078271918	0.000445128950164434	0.538698737518493	0.0123634325393475	0.00132167823887445	0.000329549129711278	0.582508696457217
k__Archaea|p__Thaumarchaeota|c__CFGB7301|o__OFGB7301|f__FGB7301	0.537136589288191	0.160998022122725	0.00794312579274931	0.00163397470636913	0.0211904571914845	0.0164712553583729	0.0227734188969333	3.69807852709497	0.149314732495031	3.39856826076001	0.675545631391881	0.00185246478896314	0.000467049776709383	0.166153076361986	1.05335253132695	9.71712363720685e-05	0.014805547940304	1.03617431620145	0.0258857607970176	0.0256824584224489	1.80720661498183	2.87898688938358	0.0336449896765287	0.342413554632945	0.00917959389677625	0.146295740164605	1.39958052345047	0.00369404650316687	0.00102764938841951	0.174770426727763	0.00158847822157271	0.00251547734249534	0.11279576680398	0.062375143085177	0.307634078271918	0.000445128950164434	0.538698737518493	0.0123634325393475	0.00132167823887445	0.000329549129711278	0.582508696457217
k__Archaea|p__Thaumarchaeota|c__CFGB7301|o__OFGB7301|f__FGB7301|g__GGB23530	0.537136589288191	0.160998022122725	0.00794312579274931	0.00163397470636913	0.0211904571914845	0.0164712553583729	0.0227734188969333	3.69807852709497	0.149314732495031	3.39856826076001	0.675545631391881	0.00185246478896314	0.000467049776709383	0.166153076361986	1.05335253132695	9.71712363720685e-05	0.014805547940304	1.03617431620145	0.0258857607970176	0.0256824584224489	1.80720661498183	2.87898688938358	0.0336449896765287	0.342413554632945	0.00917959389677625	0.146295740164605	1.39958052345047	0.00369404650316687	0.00102764938841951	0.174770426727763	0.00158847822157271	0.00251547734249534	0.11279576680398	0.062375143085177	0.307634078271918	0.000445128950164434	0.538698737518493	0.0123634325393475	0.00132167823887445	0.000329549129711278	0.582508696457217
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	0.00250663958400312	0.00153976672680683	6.86543194772097e-05	2.86173010148934e-05	0.00012950595317364	0.000165576442740611	0.000172818305800908	0.0037057678268636	0.000189255507832733	0.00428346185276816	0.0112939396281174	0.000263383354869087	4.93032884159644e-05	0.000747612088411575	0.0463486102926964	1.27214168441312e-06	0.000232017907830537	0.0535445689396821	0.00042173830533461	0.000223727978825277	0.00448522967363071	0.00496261878671746	8.5707746042016e-05	0.000420415091839071	0.000197296493042879	0.000566966521624655	0.00612754494672931	9.42671766326945e-06	2.94263211226897e-05	0.000491023258399641	0.000117047319036894	0.00456241798416385	0.0208503006960039	0.00229407556901088	0.000888755052256531	0.000115380096639903	0.00498065350922727	0.00023745910382863	0.000108264296627051	3.6815611886876e-05	0.0129571094757015
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Thaumarchaeota_unclassified	0.00250663958400312	0.00153976672680683	6.86543194772097e-05	2.86173010148934e-05	0.00012950595317364	0.000165576442740611	0.000172818305800908	0.0037057678268636	0.000189255507832733	0.00428346185276816	0.0112939396281174	0.000263383354869087	4.93032884159644e-05	0.000747612088411575	0.0463486102926964	1.27214168441312e-06	0.000232017907830537	0.0535445689396821	0.00042173830533461	0.000223727978825277	0.00448522967363071	0.00496261878671746	8.5707746042016e-05	0.000420415091839071	0.000197296493042879	0.000566966521624655	0.00612754494672931	9.42671766326945e-06	2.94263211226897e-05	0.000491023258399641	0.000117047319036894	0.00456241798416385	0.0208503006960039	0.00229407556901088	0.000888755052256531	0.000115380096639903	0.00498065350922727	0.00023745910382863	0.000108264296627051	3.6815611886876e-05	0.0129571094757015
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Thaumarchaeota_unclassified|f__Thaumarchaeota_unclassified	0.00250663958400312	0.00153976672680683	6.86543194772097e-05	2.86173010148934e-05	0.00012950595317364	0.000165576442740611	0.000172818305800908	0.0037057678268636	0.000189255507832733	0.00428346185276816	0.0112939396281174	0.000263383354869087	4.93032884159644e-05	0.000747612088411575	0.0463486102926964	1.27214168441312e-06	0.000232017907830537	0.0535445689396821	0.00042173830533461	0.000223727978825277	0.00448522967363071	0.00496261878671746	8.5707746042016e-05	0.000420415091839071	0.000197296493042879	0.000566966521624655	0.00612754494672931	9.42671766326945e-06	2.94263211226897e-05	0.000491023258399641	0.000117047319036894	0.00456241798416385	0.0208503006960039	0.00229407556901088	0.000888755052256531	0.000115380096639903	0.00498065350922727	0.00023745910382863	0.000108264296627051	3.6815611886876e-05	0.0129571094757015
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Thaumarchaeota_unclassified|f__Thaumarchaeota_unclassified|g__Thaumarchaeota_unclassified	0.00250663958400312	0.00153976672680683	6.86543194772097e-05	2.86173010148934e-05	0.00012950595317364	0.000165576442740611	0.000172818305800908	0.0037057678268636	0.000189255507832733	0.00428346185276816	0.0112939396281174	0.000263383354869087	4.93032884159644e-05	0.000747612088411575	0.0463486102926964	1.27214168441312e-06	0.000232017907830537	0.0535445689396821	0.00042173830533461	0.000223727978825277	0.00448522967363071	0.00496261878671746	8.5707746042016e-05	0.000420415091839071	0.000197296493042879	0.000566966521624655	0.00612754494672931	9.42671766326945e-06	2.94263211226897e-05	0.000491023258399641	0.000117047319036894	0.00456241798416385	0.0208503006960039	0.00229407556901088	0.000888755052256531	0.000115380096639903	0.00498065350922727	0.00023745910382863	0.000108264296627051	3.6815611886876e-05	0.0129571094757015
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Thaumarchaeota_unclassified|f__Thaumarchaeota_unclassified|g__Thaumarchaeota_unclassified|s__Thaumarchaeota_unclassified_SGB48947	0.00250663958400312	0.00153976672680683	6.86543194772097e-05	2.86173010148934e-05	0.00012950595317364	0.000165576442740611	0.000172818305800908	0.0037057678268636	0.000189255507832733	0.00428346185276816	0.0112939396281174	0.000263383354869087	4.93032884159644e-05	0.000747612088411575	0.0463486102926964	1.27214168441312e-06	0.000232017907830537	0.0535445689396821	0.00042173830533461	0.000223727978825277	0.00448522967363071	0.00496261878671746	8.5707746042016e-05	0.000420415091839071	0.000197296493042879	0.000566966521624655	0.00612754494672931	9.42671766326945e-06	2.94263211226897e-05	0.000491023258399641	0.000117047319036894	0.00456241798416385	0.0208503006960039	0.00229407556901088	0.000888755052256531	0.000115380096639903	0.00498065350922727	0.00023745910382863	0.000108264296627051	3.6815611886876e-05	0.0129571094757015
