Taxonomy	reERR4183438	reERR4183439	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183453	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183458	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183469	reERR4183470	reERR4183471	reERR4183472	reERR4183473	reERR4183474	reERR4183475	reERR4183476	reERR4183477	reERR4183478	reERR4183479	reERR4183480	reERR4183481	reERR4183482	reERR4183483	reERR4183484	reERR4183485	reERR4183486	reERR4183487	reERR4183488	reERR4183489	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183496	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum	0.209831604121364	0	0	0	0	0	0	0	0.356615428883001	0	0	0.509376137600169	0.133096763727995	0	0	0	0	0.191499278010871	0	0	0	0.32371295445258	0.312170019984377	0	0	0	0.553234049612495	0	0	0	0.271859278382692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum|t__SGB17279	0.209831604121364	0	0	0	0	0	0	0	0	0	0	0.509376137600169	0	0	0	0	0	0.191499278010871	0	0	0	0	0.312170019984377	0	0	0	0.553234049612495	0	0	0	0.271859278382692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum|t__SGB21507	0	0	0	0	0	0	0	0	0.356615428883001	0	0	0	0.133096763727995	0	0	0	0	0	0	0	0	0.32371295445258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_SGB17245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170322929918103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_SGB17245|t__SGB17245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170322929918103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales	0.142460054789407	0	0	0	0	0	0	0	0	0.0851910037560435	0.187950936815673	0.100782270186188	0.080509197901835	0	0	0	0.135685273530031	0.107790143846569	0	0.425874881379637	0	0	0.069655462425434	0	0	0	0	0	0	0	0	0	0	0	0.860344015155137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093566583517615	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae	0.142460054789407	0	0	0	0	0	0	0	0	0.0851910037560435	0.187950936815673	0.100782270186188	0.080509197901835	0	0	0	0.135685273530031	0.107790143846569	0	0.425874881379637	0	0	0.069655462425434	0	0	0	0	0	0	0	0	0	0	0	0.860344015155137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093566583517615	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium	0.142460054789407	0	0	0	0	0	0	0	0	0.0851910037560435	0.187950936815673	0.100782270186188	0.080509197901835	0	0	0	0.135685273530031	0.107790143846569	0	0.425874881379637	0	0	0.069655462425434	0	0	0	0	0	0	0	0	0	0	0	0.860344015155137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093566583517615	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB47238	0.142460054789407	0	0	0	0	0	0	0	0	0.0851910037560435	0.187950936815673	0.100782270186188	0.080509197901835	0	0	0	0.135685273530031	0.107790143846569	0	0.0960581954785943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093566583517615	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB47238|t__SGB47238	0.142460054789407	0	0	0	0	0	0	0	0	0.0851910037560435	0.187950936815673	0.100782270186188	0.080509197901835	0	0	0	0.135685273530031	0.107790143846569	0	0.0960581954785943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093566583517615	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB53811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069655462425434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB53811|t__SGB53811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069655462425434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB57323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329816685901042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.860344015155137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB57323|t__SGB57323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329816685901042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.860344015155137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB14679	0	0	0	0	0	0	0	0	0	0.261775741257439	0	0	0	0.233048451764507	0	0	0	0	0	0	0	0	0	0	0	0	0	0.621749204312084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB14679|o__OFGB14679	0	0	0	0	0	0	0	0	0	0.261775741257439	0	0	0	0.233048451764507	0	0	0	0	0	0	0	0	0	0	0	0	0	0.621749204312084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB14679|o__OFGB14679|f__FGB14679	0	0	0	0	0	0	0	0	0	0.261775741257439	0	0	0	0.233048451764507	0	0	0	0	0	0	0	0	0	0	0	0	0	0.621749204312084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB22650	0	0	0	0	0	0	0	0	0	0	0	0.127466810945117	0.269166261414429	0	0	0	0.109924383106929	0	0	0	0	0.784294484905123	0	0	0	0	0	0	0	0	0.158100387975519	0	0	0	0	0.109491898634032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB22650|o__OFGB22650	0	0	0	0	0	0	0	0	0	0	0	0.127466810945117	0.269166261414429	0	0	0	0.109924383106929	0	0	0	0	0.784294484905123	0	0	0	0	0	0	0	0	0.158100387975519	0	0	0	0	0.109491898634032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB22650|o__OFGB22650|f__FGB22650	0	0	0	0	0	0	0	0	0	0	0	0.127466810945117	0.269166261414429	0	0	0	0.109924383106929	0	0	0	0	0.784294484905123	0	0	0	0	0	0	0	0	0.158100387975519	0	0	0	0	0.109491898634032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB22650|o__OFGB22650|f__FGB22650|g__GGB48214	0	0	0	0	0	0	0	0	0	0	0	0.127466810945117	0.269166261414429	0	0	0	0.109924383106929	0	0	0	0	0.784294484905123	0	0	0	0	0	0	0	0	0.158100387975519	0	0	0	0	0.109491898634032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB22650|o__OFGB22650|f__FGB22650|g__GGB48214|s__GGB48214_SGB66221	0	0	0	0	0	0	0	0	0	0	0	0.127466810945117	0.269166261414429	0	0	0	0.109924383106929	0	0	0	0	0.784294484905123	0	0	0	0	0	0	0	0	0.158100387975519	0	0	0	0	0.109491898634032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB22650|o__OFGB22650|f__FGB22650|g__GGB48214|s__GGB48214_SGB66221|t__SGB66221	0	0	0	0	0	0	0	0	0	0	0	0.127466810945117	0.269166261414429	0	0	0	0.109924383106929	0	0	0	0	0.784294484905123	0	0	0	0	0	0	0	0	0.158100387975519	0	0	0	0	0.109491898634032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB29473	0.28116221420008	0	0	0	0	0	0	0	0.823525893668161	0	0	0.612641641858099	1.40117035303413	0	0	0	1.61911465900316	0.57993024605359	0	0	0	0.18467324605702	0.367433973422962	0	0	0.325148712053066	0.163176644191092	0	0	0	1.73612088438002	0	0	0	0	0.381575512898409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB29473|o__OFGB29473	0.28116221420008	0	0	0	0	0	0	0	0.823525893668161	0	0	0.612641641858099	1.40117035303413	0	0	0	1.61911465900316	0.57993024605359	0	0	0	0.18467324605702	0.367433973422962	0	0	0.325148712053066	0.163176644191092	0	0	0	1.73612088438002	0	0	0	0	0.381575512898409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB29473|o__OFGB29473|f__FGB29473	0.28116221420008	0	0	0	0	0	0	0	0.823525893668161	0	0	0.612641641858099	1.40117035303413	0	0	0	1.61911465900316	0.57993024605359	0	0	0	0.18467324605702	0.367433973422962	0	0	0.325148712053066	0.163176644191092	0	0	0	1.73612088438002	0	0	0	0	0.381575512898409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB29473|o__OFGB29473|f__FGB29473|g__GGB47954	0	0	0	0	0	0	0	0	0.379851656653716	0	0	0.244450250669386	0.242123211658116	0	0	0	0.0839481374810101	0	0	0	0	0.18467324605702	0.0919605424219144	0	0	0.0666406465578103	0	0	0	0	0.202391272117361	0	0	0	0	0.151542895720652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB29473|o__OFGB29473|f__FGB29473|g__GGB47954|s__GGB47954_SGB65944	0	0	0	0	0	0	0	0	0.379851656653716	0	0	0.244450250669386	0.242123211658116	0	0	0	0.0839481374810101	0	0	0	0	0.18467324605702	0.0919605424219144	0	0	0.0666406465578103	0	0	0	0	0.202391272117361	0	0	0	0	0.151542895720652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB29473|o__OFGB29473|f__FGB29473|g__GGB47954|s__GGB47954_SGB65944|t__SGB65944	0	0	0	0	0	0	0	0	0.379851656653716	0	0	0.244450250669386	0.242123211658116	0	0	0	0.0839481374810101	0	0	0	0	0.18467324605702	0.0919605424219144	0	0	0.0666406465578103	0	0	0	0	0.202391272117361	0	0	0	0	0.151542895720652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	0	2.63100933360421	0.443540975817949	0	0	0.141612935013076	0	0.105821187725816	0.554318138426923	2.83405336556016	0.0624070293754503	0.807204102862873	0.156368795123141	1.78318493549517	4.43194982664192	4.45843133492907	1.83114080469437	0.896109062853781	0	1.25884842155391	1.14841068819926	0.371272680233321	0.229459739961328	1.07609939484979	1.02842479634086	0.195684582591783	0.08783197294605	0.143810027132777	2.34039237536929	0.136314719357365	0.307071998844228	0	2.17610637146325	0.214942960544985	0	0.870603823444101	3.08790793503383	0.133398491802348	0	2.07539900910821	2.52799675905975	2.88119330143935	3.35758998662545	3.28972821441893	1.5718002924733	1.86760776543868	5.69863791121373	8.53924333735304	0	0	0	0	0.0990499029674809	3.26662474139302	3.45795985474325	0.982537215601178	0.958426967269665	0.677177656794592	1.30987204309255	0.269660663030183	0	0.818553374587172
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	0	2.57367562109205	0.443540975817949	0	0	0.0716398015696026	0	0.105821187725816	0	2.83405336556016	0	0.42696690989745	0.156368795123141	1.64266731208002	4.43194982664192	4.45843133492907	1.83114080469437	0.826188617753714	0	1.25884842155391	1.14841068819926	0.371272680233321	0.229459739961328	1.07609939484979	0.959225983725969	0.195684582591783	0.08783197294605	0.143810027132777	2.34039237536929	0.136314719357365	0.208535161174082	0	2.17610637146325	0.214942960544985	0	0.870603823444101	3.08790793503383	0.133398491802348	0	2.07539900910821	2.42284362058105	2.88119330143935	3.35758998662545	3.28972821441893	1.5718002924733	1.86760776543868	5.69863791121373	8.53924333735304	0	0	0	0	0.0990499029674809	3.26662474139302	3.45795985474325	0.982537215601178	0.958426967269665	0.677177656794592	1.30987204309255	0.269660663030183	0	0.818553374587172
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	0	2.57367562109205	0.443540975817949	0	0	0.0716398015696026	0	0.105821187725816	0	2.83405336556016	0	0.42696690989745	0.156368795123141	1.64266731208002	4.43194982664192	4.45843133492907	1.83114080469437	0.826188617753714	0	1.25884842155391	1.14841068819926	0.371272680233321	0.229459739961328	1.07609939484979	0.959225983725969	0.195684582591783	0.08783197294605	0.143810027132777	2.34039237536929	0.136314719357365	0.208535161174082	0	2.17610637146325	0.214942960544985	0	0.870603823444101	3.08790793503383	0.133398491802348	0	2.07539900910821	2.42284362058105	2.88119330143935	3.35758998662545	3.28972821441893	1.5718002924733	1.86760776543868	5.69863791121373	8.53924333735304	0	0	0	0	0.0990499029674809	3.26662474139302	3.45795985474325	0.982537215601178	0.958426967269665	0.677177656794592	1.30987204309255	0.269660663030183	0	0.818553374587172
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0	2.57367562109205	0.443540975817949	0	0	0.0716398015696026	0	0.105821187725816	0	2.83405336556016	0	0	0	1.64266731208002	4.43194982664192	4.45843133492907	0	0.0813204858390341	0	1.25884842155391	1.14841068819926	0	0	1.07609939484979	0.959225983725969	0.127870490471598	0.08783197294605	0.143810027132777	2.34039237536929	0.136314719357365	0	0	2.17610637146325	0.214942960544985	0	0	3.08790793503383	0.133398491802348	0	2.07539900910821	2.42284362058105	2.88119330143935	3.35758998662545	3.28972821441893	1.5718002924733	1.86760776543868	5.69863791121373	8.53924333735304	0	0	0	0	0.0990499029674809	3.26662474139302	3.45795985474325	0.982537215601178	0.958426967269665	0.677177656794592	1.30987204309255	0.269660663030183	0	0.818553374587172
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	0	0.706453879999791	0.320502031611669	0	0	0	0	0.105821187725816	0	0	0	0	0	0.782372400486519	0.741376070680398	0.860304508148259	0	0	0	0.304386932179068	0.330241074473889	0	0	0.968040202338652	0.862637349329285	0.127870490471598	0.08783197294605	0	1.25777172031944	0.136314719357365	0	0	1.73777083772891	0	0	0	2.99296155476753	0	0	1.58606346693638	2.14038327275565	2.54737764453237	3.35758998662545	3.28972821441893	1.32608532786705	1.86760776543868	0	2.02514724698008	0	0	0	0	0.0990499029674809	0.921108375970187	0.948968828087334	0	0	0.592707356415746	0.781466913176516	0.167110809257548	0	0.631455685164475
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis|t__SGB14741	0	0.706453879999791	0.320502031611669	0	0	0	0	0.105821187725816	0	0	0	0	0	0.782372400486519	0.741376070680398	0.860304508148259	0	0	0	0.304386932179068	0.330241074473889	0	0	0.968040202338652	0.862637349329285	0.127870490471598	0.08783197294605	0	1.25777172031944	0.136314719357365	0	0	1.73777083772891	0	0	0	2.99296155476753	0	0	1.58606346693638	2.14038327275565	2.54737764453237	3.35758998662545	3.28972821441893	1.32608532786705	1.86760776543868	0	2.02514724698008	0	0	0	0	0.0990499029674809	0.921108375970187	0.948968828087334	0	0	0.592707356415746	0.781466913176516	0.167110809257548	0	0.631455685164475
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14744	0	1.79345856837946	0.12303894420628	0	0	0	0	0	0	2.39278772632508	0	0	0	0.499743950708258	3.54873903886208	3.59812682678081	0	0	0	0.954461489374845	0.818169613725375	0	0	0.108059192511136	0.0965886343966838	0	0	0	1.08262065504985	0	0	0	0.350145144495118	0	0	0	0.0949463802662998	0.133398491802348	0	0.489335542171833	0.282460347825403	0.333815656906986	0	0	0.245714964606248	0	5.69863791121373	6.51409609037296	0	0	0	0	0	2.34551636542284	2.50899102665591	0.982537215601178	0.958426967269665	0	0	0.102549853772635	0	0.187097689422698
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14744|t__SGB14744	0	1.79345856837946	0.12303894420628	0	0	0	0	0	0	2.39278772632508	0	0	0	0.499743950708258	3.54873903886208	3.59812682678081	0	0	0	0.954461489374845	0.818169613725375	0	0	0.108059192511136	0.0965886343966838	0	0	0	1.08262065504985	0	0	0	0.350145144495118	0	0	0	0.0949463802662998	0.133398491802348	0	0.489335542171833	0.282460347825403	0.333815656906986	0	0	0.245714964606248	0	5.69863791121373	6.51409609037296	0	0	0	0	0	2.34551636542284	2.50899102665591	0.982537215601178	0.958426967269665	0	0	0.102549853772635	0	0.187097689422698
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB65924	0	0.0737631727128043	0	0	0	0.0716398015696026	0	0	0	0	0	0	0	0	0	0	0	0.0813204858390341	0	0	0	0	0	0	0	0	0	0.143810027132777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528405129916037	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB65924|t__SGB65924	0	0.0737631727128043	0	0	0	0.0716398015696026	0	0	0	0	0	0	0	0	0	0	0	0.0813204858390341	0	0	0	0	0	0	0	0	0	0.143810027132777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528405129916037	0	0	0
