Taxonomy	reSRR16235394	reSRR16235395	reSRR16235396	reSRR16235397	reSRR16235398	reSRR16235399	reSRR16235400	reSRR16235401	reSRR16235402	reSRR16235403	reSRR16235404	reSRR16235405	reSRR16235406	reSRR16235407	reSRR16235408	reSRR16235409
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella phocaeensis	0.0286923559123041	0.0579787146812535	0.0126756395418406	0.103245904409392	0.0685153628478878	0.0416757657827161	0.0260909748015603	0.133721079467019	0.0339086849963191	0.0245777004755212	0.0143449226989693	0.00858254410533801	0.00884593356791333	0.0740209303338096	0.110784945334389	0.0420456231670848
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp900548365	0.0344077593797566	0.14047839557728	0.0245936328215029	0.0496442479056215	0.251515653141261	0.0821678330513586	0.0170014475843926	0.32761022666744	0.118206096469675	0.0140982825698896	0.00679692074951303	0.00745119461319492	0.00670461300696139	0.104588218858456	0.0394146716605342	0.0140050882456216
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp900555555	0.0574054638183768	0.186100400966886	0.0193304870059324	0.0516878521910966	0.456556899773517	0.0340768871903191	0.0202809474816325	5.18818612110003	0.0155933034652355	0.00847942667435368	0.00551252062240844	0.00562519632313074	0.00364220227699472	0.0245669555482966	0.00760518578630427	0.00819613973416133
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp902362275	0.630199031339834	0.577265240486936	3.65220734472968	0.450947005047119	2.80557174882178	0.539916518569638	0.304853827275462	1.76553945345972	0.257812892676468	0.198006801977837	6.14229422257713	0.177416436816298	0.0592287506719643	0.663229795171623	0.196637373596739	0.175467000030867
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella stercoris	3.60723430717269	6.26553052017477	0.636060005170253	0.360830957596285	1.59126969178781	0.237240419196064	0.178803455567522	1.66512018168453	2.93543696144473	0.696172063379464	0.200871843015275	0.567718101453219	2.32075897414056	5.16224938217107	0.129988443149688	0.263683013643887
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei	1.0959111893751	1.90521838052639	0.593615964343802	0.712511522642561	1.17894750046814	0.749547051767367	0.237546050385769	2.88437936310526	1.54057550236497	1.1488236635115	0.265142178111293	0.824626676316341	0.0445829625226486	1.60357015746278	0.425209642097074	0.511236066764052
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Coprousia	0.0265996150867782	0.0514021651676477	0.00267208217272764	0.00209682834947673	0.00307611764914915	0.000463122849646545	0.000679675467192457	0.00538624058945947	0.0447094884228589	0.02374407055527	0.00771175768059037	0.0263488950302497	0.000758772991806394	0.148123061488816	0.000403299710080975	0.00132241686359837
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Coprousia|s__Coprousia sp002159765	0.0265996150867782	0.0514021651676477	0.00267208217272764	0.00209682834947673	0.00307611764914915	0.000463122849646545	0.000679675467192457	0.00538624058945947	0.0447094884228589	0.02374407055527	0.00771175768059037	0.0263488950302497	0.000758772991806394	0.148123061488816	0.000403299710080975	0.00132241686359837
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma	0.239670231675981	0.155167519202326	0.000605115297784024	0.00115181476620617	0.00147896192683855	0.000424173376071208	0.000191542623017318	0.000743932290097907	0.085355863924473	0.150637283240564	0.0348900772984368	0.118800094280354	0.00100234442856815	0.595400726044041	5.79001435414363e-05	0.000109497786638181
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma burkinafasonensis	0.239670231675981	0.155167519202326	0.000605115297784024	0.00115181476620617	0.00147896192683855	0.000424173376071208	0.000191542623017318	0.000743932290097907	0.085355863924473	0.150637283240564	0.0348900772984368	0.118800094280354	0.00100234442856815	0.595400726044041	5.79001435414363e-05	0.000109497786638181
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae	2.84044861568383	1.72698393991455	0.117214704198222	0.480258287371255	0.462205881895287	0.278945209377189	0.252956976941498	1.44194536470103	0.700217362956675	0.35787070697072	0.891542825480319	0.572992795721031	1.87591116105836	2.35942741938991	0.178700668404785	0.179534733436897
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__CAAEEV01	0.449088289256119	0.499804840510215	0.0416851425598092	0.215286792820999	0.150298776471046	0.124770551110044	0.0937922630128238	0.530723766237259	0.107344631369539	0.0546777113215158	0.0445014706880256	0.141946294707468	0.0042005280817859	0.513090103472267	0.0571862845487598	0.0702183110290625
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia_A	2.39039933501628	1.22566058000281	0.0332877896526097	0.108733665172996	0.198563257290147	0.0646788946222428	0.0640659862103792	0.0687259639732615	0.591971274710187	0.302995564012769	0.846863529140865	0.381602806560678	1.87166121100773	1.84079396649484	0.0502360260944512	0.0779297123742155
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia_A|s__Slackia_A piriformis	0.134831448838988	0.36596516820619	0.0332877896526097	0.10866120209382	0.198217374132212	0.0646788946222428	0.0640253162873646	0.0684387678059283	0.115257670524168	0.0636469830339546	0.0208920589688018	0.0235331865501408	0.0339333178815782	0.236671158104721	0.0501786548406353	0.0779199231191053
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__UMGS124	0.000113587930020905	0.000803924139574905	0.0464634097817856	0.171057500520585	0.128837372373563	0.045552062026143	0.0274765937891548	0.0142738846708615	0.00107879318597636	0.00196341691985606	0.000161096853704722	0.000718602760412191	0.000465092829020529	0.00106308511642957	0.0264679956217139	0.00154235225622882
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__UMGS124|g__UMGS124	0.000113587930020905	0.000803924139574905	0.0464634097817856	0.171057500520585	0.128837372373563	0.045552062026143	0.0274765937891548	0.0142738846708615	0.00107879318597636	0.00196341691985606	0.000161096853704722	0.000718602760412191	0.000465092829020529	0.00106308511642957	0.0264679956217139	0.00154235225622882
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__UMGS124|g__UMGS124|s__UMGS124 sp900555105	0.000113587930020905	0.000803924139574905	0.0464634097817856	0.171057500520585	0.128837372373563	0.045552062026143	0.0274765937891548	0.0142738846708615	0.00107879318597636	0.00196341691985606	0.000161096853704722	0.000718602760412191	0.000465092829020529	0.00106308511642957	0.0264679956217139	0.00154235225622882
k__Bacteria|p__Bacteroidota	8.80632813097493	10.0310415471759	1.9765159573881	4.51866522906175	3.62552898736245	13.3531347142892	8.5645120177387	3.67161721526458	4.21939594903547	13.9598553173901	15.5832526571044	11.1197689821658	12.4059542221437	8.24258153670538	4.87543949317841	3.331299244498
k__Bacteria|p__Bacteroidota|c__Bacteroidia	8.80632813097493	10.0310415471759	1.9765159573881	4.51866522906175	3.62552898736245	13.3531347142892	8.5645120177387	3.67161721526458	4.21939594903547	13.9598553173901	15.5832526571044	11.1197689821658	12.4059542221437	8.24258153670538	4.87543949317841	3.331299244498
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	8.80632813097493	10.0310415471759	1.9765159573881	4.51866522906175	3.62552898736245	13.3531347142892	8.5645120177387	3.67161721526458	4.21939594903547	13.9598553173901	15.5832526571044	11.1197689821658	12.4059542221437	8.24258153670538	4.87543949317841	3.331299244498
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	8.73835315217421	9.96750228428423	1.93714319503703	3.96919376090195	3.37337641130397	10.0860352276547	6.80455572082561	3.09125355420662	4.10586631264816	13.7666384852732	15.5418691909629	10.5693286996559	12.3920448875596	7.71014705121294	4.37844677028315	1.34272290036842
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Alloprevotella	0.297411130472155	0.00324624898362876	0.000505371354268398	0.0782710909366581	0.00193415396507113	0.365134065717075	0.387694424506835	0.00604205983286541	0.000448348370212083	0.810591796441859	0.00236432120840196	0.507783167426311	0	0.70847706502689	0.00121763353230164	0.000390505737487199
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Alloprevotella|s__Alloprevotella sp000437675	0.297411130472155	0.0022836597315847	0.000387459536561868	0.0378461805151859	0.00162769120316085	0.0845946640979817	0.201648764297007	0.00559890011449027	0.00015991368320883	0.809752963722737	0.00190939157735698	0.4697210677607	0	0.707617331212161	0.00115487477372605	0.000330424565947251
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	0.238926646134782	1.30366748450001	0.0282190604680458	0.574009331713714	0.378330853142192	0.532462900513662	0.795134624725831	0.508718388542909	3.29633844960852	0.593400521950704	0.0369094955694159	0.545075034306112	8.40147224304117	0.51939592351504	1.00364113169304	0.841347649179654
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides finegoldii	0.00675571163090216	0.0070844383723774	0.00124088636265684	0.167113786886541	0.0112473158409467	0.0893386106128742	0.149500569598124	0.0135439519780738	0.0144195844481556	0.067781775599887	0.000901423279630678	0.162770662766706	0.00547095982066243	0.0380781442449378	0.0141444667508231	0.223883545702019
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides ovatus	0.00918635762756559	0.00118808777094354	9.03845945136979e-06	0.00104925453160116	0.000160078936097964	0.00270001452132871	0.00728130961970981	2.02035181281331e-05	1.11994441116291	0.162251134333697	0.00288208736959145	0.150457960622651	1.73518668401526	0.00361615915258032	0.0138951009250809	0.00153740920065675
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides sp900766005	0.0218421762399446	0.0454599434942766	0.00802037960819242	0.0827368009993097	0.0958309967300315	0.0806886393088876	0.139906195408448	0.0495288249021297	0.0145231787954294	0.114707562143318	0.0081318080566133	0.0217120551245033	0.021224208951604	0.114531180711638	0.0744576863930246	0.0085938534879767
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides stercoris	0.156802179865217	1.21210767519623	0.00789735273664612	0.136766692856938	0.120222625292355	0.0670405310057009	0.0673607901685517	0.255687905865047	1.61701118155755	0.124659727191216	0.017298397078958	0.055489855556849	2.22569278192457	0.288171415187822	0.0600323906586897	0.439445944515547
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides uniformis	0.0279949599245341	0.0215684425227785	0.00179562977290268	0.00497627527576387	0.0628059695764783	0.0570654971461173	0.0650901052025331	0.136716335532658	0.514826857070572	0.0855181735463933	0.000126216301172823	0.105333861971762	4.39984242255815	0.052589583788967	0.0394698009490555	0.0627395472056461
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides xylanisolvens	0.00299411419353841	0.00112715556048962	0.00147390512647819	0.00331622260892604	0.00923086641652931	0.0282728680110603	0.184832631274784	0.00336469340162572	0.00521093975666896	0.00771951761041515	4.56604602497115e-05	0.00430107343397559	0.00311674857950386	0.00770933428132346	0.662175144211354	0.00457257112349585
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola	0.969007143295236	1.49281907370942	0.0552600229382206	0.186144254522897	0.153264258726572	0.166975322940489	0.444537822539458	0.193327365532419	0.753961324694915	0.586687721248325	0.497955501587608	0.233643192199647	3.9890383344706	1.62267431586987	0.197803737075675	0.123897088038582
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprocola	0.161946973877129	0.184401520717317	0.0122812224024946	0.068994916380627	0.048308796541411	0.0531313208728842	0.072964278792484	0.0486810849471784	0.0323862495361361	0.173394043438407	0.0927243844825929	0.040355005814438	0.00731517327979405	0.443436768618729	0.0783352487192374	0.0500946502588478
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprophilus	0.307508396874089	0.353013236835002	0.00692471738708763	0.0121390871360399	0.00852815899973434	0.0181374084817118	0.0256401210166946	0.00723450975454062	0.0944393968381822	0.1476986797724	0.234042023107933	0.0481025204465328	0.00695667066324884	0.484114078992236	0.00586510386497798	0.00506831422932385
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius_A	0.485456773885701	0.892836719458885	0.0344878290921023	0.0577944373085746	0.0638835445372375	0.062109793716516	0.300047914392504	0.124345066898121	0.0609072957612313	0.216751133521856	0.164127427630628	0.106406312524004	0.00617357510560699	0.650165896439454	0.072727232617283	0.0458836382816826
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola vulgatus	0.0140949986583172	0.0625675966982141	0.00156625405653613	0.0472158136976558	0.0325437586481892	0.0335967998693768	0.0458855083377757	0.013066703932579	0.566228382559366	0.0488438645156623	0.007061666366454	0.0387793534146715	3.96859291542195	0.0449575718194549	0.0408761518741768	0.0228504852687274
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella	7.23300823227204	7.16776947709117	1.85315874027649	3.13076908372868	2.83984714547014	9.02146293848351	5.17718884905349	2.38316574029843	0.0551181899745148	11.7759584456323	15.0046398725975	9.28282730572379	0.00153431004782301	4.85959974680113	3.17578426798213	0.377087657412693
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella copri	6.89185472847922	6.96563173524693	1.70621194563809	2.94733849723903	2.5545997440367	0.848767534414583	4.89112635106935	2.3557672927007	0.0467149820480274	10.4896270065535	14.7696192923121	8.50392331411053	0.00153431004782301	4.52417886032077	2.91312281602831	0.257731196784365
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella lascolaii	0	0.00112391004578167	0.000378744161888206	0.0434532443132156	0.0181917786286469	0.0913456501832086	0.0170736433484882	0.00144396976284382	9.76174502284404e-05	0	0	0.0181314941567622	0	6.37148443786009e-05	3.66762415655042e-05	0.00266512341932804
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp002251385	0	0	0	0.000476051934703878	7.35969809092916e-05	7.96033807596771	0.000822105472633932	5.80540909309103e-05	0	0.000137488311728978	3.78154135768071e-05	0	0	0	0.0285122414752905	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp900544825	0.125910686018356	0.0777820781077843	0.146568050476516	0.139501290241736	0.26694200152426	0.120981213990334	0.268166749163018	0.0258964237439503	0.000586652244654614	1.17187005732069	0.234941634504083	0.691000309972005	0	0.052880590821314	0.234112534236959	0.116691337209
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp900553465	0.215242817774469	0.123231753690674	0	0	4.00242996248303e-05	3.04639276742262e-05	0	0	0.00771893823160429	0.11432389344642	4.11303677062633e-05	0.069772187484498	0	0.282476580814668	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae	0.0394843015950433	0.0565063612420541	0.0216851199983406	0.126509771390739	0.0463893286335315	0.352696649864924	0.122237614793164	0.0272430410122513	0.0356033729731989	0.0311250967520156	0.0103473556365646	0.054853172049936	0.0111936285262197	0.27393957481072	0.217300151826828	0.0422719710469296
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter	0.0394843015950433	0.0565063612420541	0.0216851199983406	0.126509771390739	0.0463893286335315	0.352696649864924	0.122237614793164	0.0272430410122513	0.0356033729731989	0.0311250967520156	0.0103473556365646	0.054853172049936	0.0111936285262197	0.27393957481072	0.217300151826828	0.0422719710469296
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter|s__Odoribacter sp905193145	0.0394843015950433	0.0565063612420541	0.0216851199983406	0.126509771390739	0.0463893286335315	0.352696649864924	0.122237614793164	0.0272430410122513	0.0356033729731989	0.0311250967520156	0.0103473556365646	0.054853172049936	0.0111936285262197	0.27393957481072	0.217300151826828	0.0422719710469296
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	0.0139585199207282	0.00237938079611824	0.00125091717632394	0.236749097500194	0.0026966957907112	1.43589737640732	0.885748448732126	0.469181171811851	0.0100495034383707	0.0938080054350884	0.0287106126803939	0.11333280913443	0.000403919132077782	0.00405425009919836	0.00882963557991058	0.00144019053238004
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Limisoma	0.0139585199207282	0.00237938079611824	0.00125091717632394	0.236749097500194	0.0026966957907112	1.43589737640732	0.885748448732126	0.469181171811851	0.0100495034383707	0.0938080054350884	0.0287106126803939	0.11333280913443	0.000403919132077782	0.00405425009919836	0.00882963557991058	0.00144019053238004
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Limisoma|s__Limisoma sp900541935	0.0139585199207282	0.00237938079611824	0.00125091717632394	0.0676725405585935	0.00264142063813008	0.219795141418878	0.157823277318589	0.00874790112459339	0.0100014846939341	0.0938080054350884	0.0287106126803939	0.0660727556355085	0.000403919132077782	0.00405425009919836	0.00882134033558585	0.00144019053238004
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Limisoma|s__Limisoma sp900556245	0	0	0	0.1690765569416	5.52751525811166e-05	1.21610223498844	0.727925171413537	0.460433270687257	4.80187444365736e-05	0	0	0.0472600534989213	0	0	8.29524432472975e-06	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.000681421738336149	0.000274080419266954	0.0092675859532544	0.0130145783771813	0.0360347179505707	0.871921901828551	0.150778903052049	0.00919923258821014	0.00014913159709348	0.000357872616571266	0.000113763941460486	0.328136554006718	0.000421461276378105	0.134399510507443	0.0340139739140289	1.82523713837274
