Taxonomy	reERR3589553	reERR3589554	reERR3589555	reERR3589556	reERR3589557	reERR3589558	reERR3589559	reERR3589560	reERR3589561	reERR3589562	reERR3589563	reERR3589564	reERR3589565	reERR3589566	reERR3589567	reERR3589568	reERR3589569	reERR3589570	reERR3589571	reERR3589572	reERR3589573	reERR3589574	reERR3589575	reERR3589576	reERR3589577	reERR3589578	reERR3589579	reERR3589580	reERR3589581	reERR3589582	reERR3589583	reERR3589584	reERR3589585	reERR3589586	reERR3589587	reERR3589588	reERR3589589	reERR3589590	reERR3589591	reERR3589592	reERR3589593
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__MGIII|f__CG-Epi1|g__CG-Epi1	0.00705289574045779	0.00272061533875183	0.000445606528894744	0.00101973064555342	0.00456588350622048	0.00401590903129903	0.00240044815404123	0.0334986373727869	0.00443986173810408	0.00764588801533214	0.0645175707915446	0.00174937478245123	0.00200606823599484	0.00165683369700677	0.183772149481688	2.67510329741479e-05	0.000940411915522233	0.228382792052759	0.00332751597186235	0.00349997327680054	0.0356396823492156	0.0251794817130338	0.00260878676502326	0.0027661941192517	0.00103164080794197	0.0018623255489301	0.0144593172714943	0.00508763156969072	0.000420906435091309	0.00365954900613613	0.000448017893281336	0.00649416148921246	0.238255324656994	0.00569661797991049	0.00565255892874342	0.0022664284583435	0.0209396490704408	0.000766138298119558	0.000582292116484135	0.000434745609045365	0.110295088472101
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales	0.145477785697244	0.0480883857194293	0.0257162439840963	0.0291151918124836	1.66738135735803	0.705255835772674	0.258642935512252	1.22764932019064	1.24564347877214	0.882417687356024	2.24738189443822	2.93605276191694	0.101199716512404	0.0135255031546325	2.05048379530632	0.000242303892900897	0.0129765753233544	2.74530487150023	0.615621509563939	0.350939941254004	2.25855762290874	2.23785559824266	0.276916000158803	1.15151016599731	0.0111486602443054	0.711275651275303	0.563826153839294	0.00899698143533761	0.0420549770577515	1.68369726286484	1.95580975332251	6.88541078213768	3.34207522619717	0.0963602482571491	0.202668524129384	0.0123565093916846	0.286835725564367	0.00990537670160761	1.97558411942425	0.129908805658581	1.70421421734062
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae	0.0870767340391357	0.0365004641112182	0.0200751643412045	0.0207800310572942	1.64965022357519	0.6529305727722	0.244155720455078	0.511553471086804	1.21415073741757	0.718860750728194	0.410181119269919	2.75053574756611	0.0978506751743015	0.00168590624243801	0.136031320609586	5.16103432384997e-05	0.00648687745475758	0.150493948639211	0.566795799345726	0.328416075762335	1.51410772541484	1.46189666569855	0.258335701028568	1.05902336614367	0.00206026526954738	0.667577808105546	0.324600724017828	0.00662136401446203	0.0380665568324159	1.1029607618615	1.24813422965227	0.0231149028388504	0.0856905902527099	0.0400332065948192	0.179974097482936	0.00673220917996925	0.0727869628454542	0.00184189984603049	1.26062213469348	0.106434651128399	0.249625743056849
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-K1	0.00493022052580183	0.000473372792349986	0	0	0.000172952847924133	0.000852961463684451	0.00114182140511162	0.0607646185603927	0.000628811677508007	0.0117522554492752	0.00406847041307494	0.0255337983098402	0.00012425392110259	2.90759770793806e-05	0.0132444795573294	0	0	0.0360016113551717	0.00343318705638766	0.00316910791909871	0.122611518991837	0.211902446226638	0.000492683631970566	0.0095223484168913	0	0.00433439746420386	0.0861136777835338	7.49476746479695e-06	0	0.0472106328988783	0.143892739005832	0.0068497652342558	0.00086687976718314	0.000408221154378679	0.000375116602794601	0	0.0022985935214362	5.60263730894197e-05	0.180871039771454	0.000927507735679154	0.000623611217850785
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-K1|s__MGIIa-K1 sp002701145	0	0	0	0	0	0	0	3.22305413000769e-05	0	0.00140282413742141	0.000748832113167228	0.00400674131002094	0	0	5.74156675375828e-05	0	0	6.41531102335305e-06	0	0	6.52265688528682e-05	0.000121897989512878	0	0.000976678946558085	0	0	1.38045965717246e-05	0	0	0.00610353153843058	0.141734466864354	0.00677548012035457	0	0	0	0	0	0	0.178731010864488	0.000149633144163405	2.66964079520974e-05
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-K2	0.00777232159478606	0.00191843668800852	6.35573523626477e-05	7.39330947015656e-05	0.000785417717259707	0.013448998574433	0.00429555411742455	0.105061986546576	0.00413167963754131	0.0123342884965635	0.00236378510757869	0.0174889690463558	3.35825788315248e-05	0.000136173396436503	0.0305639345365068	0	9.92523991836735e-05	0.0211272915214664	0.0157809123085446	0.00561436973475471	0.152770961646392	0.164501634155788	0.000334240602791107	0.00403252532338372	2.4565303481943e-05	0.000613230450125487	0.0213076921345993	2.71208047561175e-05	2.58034617188986e-05	0.00277450093615236	6.38817374973705e-05	3.9485558971068e-05	0.0095295238066029	0.00180191075286815	0.00460189305959736	7.39085150357071e-05	0.0177761389929953	7.16957696122693e-05	0.000180848223944279	0.000175743827309134	0.0177751533393473
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-K2|s__MGIIa-K2 sp905181715	0.00777232159478606	0.00191843668800852	6.35573523626477e-05	7.39330947015656e-05	0.000785417717259707	0.013448998574433	0.00429555411742455	0.105061986546576	0.00413167963754131	0.0123342884965635	0.00236378510757869	0.0174889690463558	3.35825788315248e-05	0.000136173396436503	0.0305639345365068	0	9.92523991836735e-05	0.0211272915214664	0.0157809123085446	0.00561436973475471	0.152770961646392	0.164501634155788	0.000334240602791107	0.00403252532338372	2.4565303481943e-05	0.000613230450125487	0.0213076921345993	2.71208047561175e-05	2.58034617188986e-05	0.00277450093615236	6.38817374973705e-05	3.9485558971068e-05	0.0095295238066029	0.00180191075286815	0.00460189305959736	7.39085150357071e-05	0.0177761389929953	7.16957696122693e-05	0.000180848223944279	0.000175743827309134	0.0177751533393473
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L1	0.0694713261941102	0.0329954075288042	0.0198871207633546	0.0205306138667225	1.64696268534663	0.630666440780933	0.236003801465015	0.314741709650711	1.19474677213581	0.639175943573975	0.374275928659744	1.87757328807027	0.0957252464464295	0.00149294420160879	0.0530064865338688	5.16103432384997e-05	0.00636766228154574	0.0187651536796523	0.542187246863444	0.315196302610736	1.17657994480227	0.959591124022171	0.233728114505491	0.924748096376549	0.00192540891849738	0.659582117544735	0.151213234800886	0.00654913365031561	0.0380113584867925	0.892507390239613	0.355137676250603	0.0150711726848162	0.0337503768023127	0.0360408303143838	0.171746255498163	0.00656350651804053	0.046181262348604	0.00168877580620052	0.530192136406622	0.0721605691222627	0.160326452989921
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L1|s__MGIIa-L1 sp002172355	1.37632799001961e-05	4.88665608154732e-05	3.62889237962769e-05	0	0	0	1.17225300938965e-05	3.13256954365842e-05	1.54765130279766e-05	0.000606288611766488	0.00311151427194938	0.000640740405752301	9.34328775198919e-06	0	0.000170001714755055	0	1.93929752797281e-05	7.59402776158746e-05	3.86031621246933e-05	0	4.25485807214764e-05	3.04833626806004e-05	3.16398038675697e-05	0.000504625938004168	1.47985804519641e-05	0	4.34718086457318e-05	0	0	0.00172216148050265	0.106284266797743	0.00209488423001487	7.08475257290555e-05	0	2.98045664729594e-05	0	6.79474412716252e-05	0	0.126906461354135	6.44609775553581e-05	7.24614738757111e-05
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L1|s__MGIIa-L1 sp002495535	0	0	0	0	5.86291445442695e-06	1.50989189887357e-05	8.88756230580477e-06	1.09978798667055e-05	2.02392285192972e-05	0.00214258377358632	0.000240548754524142	0.00156278570117833	0.000127506854296057	0	0	0	0	0	1.51267407505697e-05	0	0	2.98624451402177e-05	2.39880576943778e-05	0.00478110909678392	0	6.80536445016098e-06	0	0	0	0.00269456053373332	0.129876683871526	0.000571429653399817	8.26366366679639e-06	4.86850896663259e-05	3.76610878658704e-05	0	0	0	0.300471703894992	0.00012217945906887	3.86400517135169e-06
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L1|s__MGIIa-L1 sp002502605	0	0	0	0	6.08615151288443e-05	7.23614279516409e-05	0	1.05309820344324e-05	5.08454527464675e-05	0.00144197240889483	0.000181362818109805	0.00616082159456314	4.00912592027672e-05	0	0	0	0	7.90474666373829e-06	8.6475527639126e-05	7.97089841602594e-06	7.04754876588151e-05	3.43136179431712e-05	5.39002752856709e-05	0.00319109679360588	0	1.27738758896184e-05	0	0	0	0.00249412244267639	0.102003610142648	0.000223797876820944	1.57470510359075e-05	0	2.87064477260639e-05	0	0	0	0.0845031208798049	0.000377835116259523	1.85733615921966e-05
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L1|s__MGIIa-L1 sp009937205	0.00521619564150898	0.000456347829751697	1.88272026947811e-05	0	0.000415244907252605	0.00102289594530982	0.00069332668725645	0.0357518649706945	0.00139190765494054	0.357963475620447	0.335464434776495	0.00359134851101082	0.000341743726536446	0	0.0125365689498164	0	0	0.00205980776845215	0.00334606447349795	0.00156920664142898	0.0739215980963344	0.0632117500305168	0.000287265546084669	0.0435141698064172	0	0.00339491827387292	0.013171409920183	1.60560364653479e-05	0	0.0902089452418594	0.00177303909462621	0.0115252108274219	0.00373645892414224	0.0207139143275794	0.0873197143643477	0	0.00660976605730797	6.72141512594343e-05	0.00225840800759901	6.27061112960884e-05	0.0645704430182839
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L1|s__MGIIa-L1 sp905181785	4.47799917665156e-05	8.85692358065611e-05	8.71864084546954e-06	6.55992048343173e-05	0.000298665972278027	0.00124643592872704	0.000421506712162401	0.000311934230010668	0.00316825818511937	0.0234259346521097	0.00181692000005025	0.648080582974103	0.0148809373709824	3.73416809923355e-05	4.06232680522926e-05	0	5.59114028307553e-05	4.1930455502484e-05	0.000384109219812724	0.000303297091919033	0.000698199820884734	0.000641477046816231	0.00359124127538778	0.148684765379347	0	0.000345597935038838	0.000209802089282021	0	6.39739840369432e-06	0.0216885392659696	0.000658039492676174	3.80074545690221e-05	0.0011770616546508	0.000170542837385793	0.00452097277055186	0.00102538541608673	0.000147307800590345	2.19902136392056e-05	0.000979341061476253	0.0307226667709662	7.93494794381847e-05
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L1|s__MGIIa-L1 sp905182125	0.0031438454893032	0.0058057477021241	0.00204354495030332	0.00201208589316464	0.704041577607698	0.0366045542756111	0.0246134957484454	0.0127591835094024	0.371268246195509	0.0143952228927938	0.000389691567313821	0.12008754528055	0.000850238097582507	0.000729242104679209	0.000551309604000714	1.63750532057859e-06	0.00115181575384708	2.01453144190752e-05	0.0117068257738889	0.024099924132578	0.0457705864272333	0.0102894996224637	0.11610140132388	0.131131190416019	0.000720204025813356	0.0532797387950256	0.00739717946664624	2.40948523938243e-05	0.0354369253618906	0.0059805338586262	0.000220913324663241	9.39611280476676e-06	0.000122501642873745	0.000939163061397526	0.000599975416609708	9.77898341174937e-05	0.00324495897924569	0.000349733803863845	0.000295271576509287	0.00493898962551188	0.000325556131230235
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L1|s__MGIIa-L1 sp905182185	0.0491332049993463	0.00880312239204949	0.00957854000912342	0.00451469299227455	0.119086426296297	0.220227962575695	0.130774598524574	0.134942077047584	0.172242830736227	0.0578592870519653	0.00295429814021978	0.0152875454305528	0.00156583973602125	0.000386727458344182	0.00992576128545656	2.9797520915773e-05	0.00140934676551679	0.00393232336258068	0.285521531353701	0.209638595569601	0.832140089910931	0.698631514182239	0.059664853553448	0.100889757627665	0.000569753837946646	0.446770693536775	0.0804690983410938	0.00408531363988166	0.000223668157884206	0.0070530833945051	0.00298356437834833	8.37071617178288e-05	0.000561230387062681	0.00616482523926021	0.032856456156337	0.000507761118531692	0.0204499431765188	0.000796120899186033	0.00270648202293168	0.000514868396658203	0.00896352738088554
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L1|s__MGIIa-L1 sp905182715	0.000373080813812954	0.000377262906475835	0.000262806170292245	0.000500592799520446	0.0107793959941032	0.0101594981169051	0.00329999522278187	0.00753551592586268	0.0837972155778952	0.0226742275085075	0.00181968005254172	0.911579558835363	0.071576701010789	3.71530265309983e-05	0.000205977980335596	0	0.000225043833924332	1.67538591470509e-05	0.00504357830656575	0.00365918614864356	0.00999031878308431	0.00566572425443316	0.0132216483394181	0.149795635697637	0.000148930886644185	0.00211486684817778	0.000804017352643592	7.91500945205267e-05	5.51160244657209e-05	0.0341137244179509	0.00169608449496095	1.69148955230988e-05	0.00160417884050397	0.00064242705517516	0.0171905903105234	0.00453911990586782	0.00106591044168613	5.65456984008683e-05	0.00153261996183852	0.0286933659278352	0.000157429261974535
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L1|s__MGIIa-L1 sp905182725	0.00477741334558041	0.00752326599037711	0.00277583791629434	0.00446389373027897	0.0353014872680597	0.12967993531239	0.0442763433704818	0.0117344243263691	0.0888158312264157	0.0146786975956202	0.000187955549404571	0.0170003775467954	0.00214671267001077	0.00012965939242938	0.000732323017329266	1.1936570315266e-05	0.00223658864357254	0.000207335907886097	0.0485836477469941	0.0546206252535631	0.063018394392544	0.0561625873121895	0.00324110694955173	0.0899461836126422	0.000221766520356105	0.0807814693007278	0.0178337464945991	0.000571766400510924	6.98712339749163e-05	0.00151149146279776	3.59863550979393e-05	5.34254615076462e-06	0.000126241298185389	0.00129323753361386	0.00244327624855721	0.000125021334000755	0.00233848859221625	0.000186083015967605	1.38194332886821e-05	0.000435698017609397	0.000627909359889271
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L2	0.000337745615785265	0.000169400010713615	4.77226755780406e-05	0.000160104738878049	0.000991992009440642	0.00525490782963248	0.0012066056919597	0.00189219881674862	0.0111124353243087	0.0388253896536293	0.00359981528900939	0.704150192452498	0.00159194501416274	2.77126673133337e-05	0.000174487815446336	0	0	3.79081252691318e-05	0.0019883116614368	0.00107713543286878	0.00287502797703369	0.00177590593992856	0.0228638500038572	0.107245736326437	0.000110291047568052	0.000709746797355125	0.000723048941814647	2.9119626986069e-05	2.20049576942788e-05	0.111701372065957	0.748329140088698	0.00061111973387465	0.00126158380874221	0.000133959008498038	0.00099411053129696	8.19655193981412e-05	0.000260629404151971	0	0.548572240377338	0.0304455597764693	0.000387057182561076
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L2|s__MGIIa-L2 sp009887135	0.000313919198565119	0.000169400010713615	2.67820508357296e-05	0.000143281498655211	0.000817958688321746	0.0050825260509546	0.00110462958029411	0.00181686226737621	0.0109352833332334	0.0369172024555338	0.00334034439640813	0.68893866760755	0.00158385765875759	0	0.000174487815446336	0	0	2.85760328467474e-05	0.00178970733421001	0.000980171221757095	0.00222155484588292	0.00113460760161343	0.0224334009621007	0.10264274104574	0.000110291047568052	0.000538816294015169	0.000672877884837024	2.19762729802631e-05	2.20049576942788e-05	0.106721329011857	0.0383580586469011	5.05808716157355e-05	0.00121865598562921	0.000133959008498038	0.000951113510661869	8.19655193981412e-05	0.000260629404151971	0	0.0381006307898243	0.0294516579924031	0.000342279481172305
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__MGIIa-L2|s__MGIIa-L2 sp016777125	2.38264172201463e-05	0	2.0940624742311e-05	1.68232402228381e-05	0.000174033321118896	0.000172381778677873	0.000101976111665597	7.53365493724134e-05	0.000177151991075266	0.00190818719809551	0.000259470892601258	0.0152115248449484	8.08735540514607e-06	2.77126673133337e-05	0	0	0	9.3320924223844e-06	0.000198604327226786	9.69642111116855e-05	0.000653473131150762	0.000641298338315125	0.000430449041756516	0.00460299528069737	0	0.000170930503339955	5.01710569776233e-05	7.14335400580593e-06	0	0.00498004305410021	0.709971081441797	0.000560538862258914	4.29278231129952e-05	0	4.2997020635091e-05	0	0	0	0.510471609587513	0.000993901784066145	4.47777013887708e-05
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__Poseidonia	0.000337005779825343	2.3466499925956e-05	1.73849974139396e-05	0	0.000278024878021189	0.000443938038285845	0.000219323162796114	0.00241695717298276	0.00269699633850982	0.00726810257651079	0.00168589631424655	0.12526598705927	0.000356411594755068	0	0.000155373781025987	0	0	2.32703862579739e-05	0.000509857293199091	0.000370742698091274	0.00244466806686142	0.00115690669740235	0.000728928866890155	0.0118678712506079	0	0.000316543706852964	0.000229460306449897	0	0	0.0478763965273341	0.000678665661620655	2.30980906882893e-05	0.000227490001092912	9.24281497740525e-05	0.000564786085585189	1.28286274948734e-05	0.000501648520982975	0	0.000726910980111496	0.00272527066667856	0.000135693244298969
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__UBA226	0.00422811432882697	0.000920380591415916	5.937855249528e-05	1.53793569920605e-05	0.000459150775912673	0.00226332608523168	0.00128861461277066	0.0266760003393937	0.000834042303890659	0.00950477097824027	0.0241872234862659	0.000523512627869634	1.92356190200587e-05	0	0.0388865583854087	0	1.99627740281704e-05	0.0745387135713932	0.0028962841627137	0.00298841736678522	0.0568256039304508	0.122968648656624	0.000187883417568101	0.0016067884498013	0	0.00202177214227289	0.0650136100505436	8.49516493943493e-06	7.38992621015557e-06	0.000890469193564551	3.21269080149374e-05	0.00052026153624444	0.0400547360667761	0.00155585721491646	0.00169193570549918	0	0.00576869005728378	2.54018971282831e-05	7.89589340072024e-05	0	0.0703777750828702
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae|g__UBA226|s__UBA226 sp012959275	0.000481700731703789	0.000134139583640937	4.98068725072722e-05	0	0.0003184114625795	0.000553509098292615	0.000277540035313332	0.0124235994998244	0.00053127066674118	0.00857895312770608	0.0238304543227486	0.000158346976550303	1.92356190200587e-05	0	0.0276964413167717	0	1.99627740281704e-05	0.0334996179204824	0.00119121047077172	0.000426660889828767	0.0136187261643711	0.0143692540421425	0.000162847176823912	0.00132452443115067	0	0.00152458090891898	0.00322193409547831	8.49516493943493e-06	7.38992621015557e-06	0.000869790501286943	3.21269080149374e-05	0.000465510165075699	0.0391405122468885	0.00145423234465243	0.00140106591723281	0	0.00332233302656232	2.54018971282831e-05	7.89589340072024e-05	0	0.0684904027415333
k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Thalassarchaeaceae	0.0584010516581083	0.0115879216082111	0.00564107964289179	0.00833516075518941	0.0177311337828435	0.0523252630004735	0.0144872150571739	0.716095849103833	0.031492741354575	0.16355693662783	1.8372007751683	0.18551701435083	0.00334904133810217	0.0118395969121945	1.91445247469673	0.000190693549662397	0.00648969786859684	2.59481092286102	0.0488257102182128	0.0225238654916694	0.744449897493896	0.775958932544108	0.018580299130235	0.0924867998536443	0.00908839497475802	0.0436978431697577	0.239225429821466	0.00237561742087558	0.00398842022533559	0.580736501003343	0.707675523670247	6.86229587929883	3.25638463594446	0.0563270416623299	0.0226944266464483	0.00562430021171533	0.214048762718912	0.00806347685557712	0.714961984730769	0.0234741545301819	1.45458847428377
