Taxonomy	reSRR16235394	reSRR16235395	reSRR16235396	reSRR16235397	reSRR16235398	reSRR16235399	reSRR16235400	reSRR16235401	reSRR16235402	reSRR16235403	reSRR16235404	reSRR16235405	reSRR16235406	reSRR16235407	reSRR16235408	reSRR16235409
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum|t__SGB21507	0.00194742522115388	0.00484050981183147	0.00413871581716111	0.00387680982767018	0.0184472264487334	3.09952420015209e-05	0.00104623261170706	0.00205582281137605	0.000318387666920567	0.000532520948654154	0.000836954259017459	0.00113610050779903	10.4799788819379	0.00325571219870543	0.00643517675472156	0.00832675778294394
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_SGB17245	0.425737038178089	0.352456615216754	0.000208243020128254	9.78723328099486e-05	0.000421731571719303	0.000151343500934175	0	0.00148954291331787	0.00496645201494821	0.0042130414415484	0.0335438095982323	0.125733689430975	0.00305590781058949	0.656678002576287	2.65675005542091e-05	4.55289110116304e-05
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_SGB17245|t__SGB17245	0.425737038178089	0.352456615216754	0.000208243020128254	9.78723328099486e-05	0.000421731571719303	0.000151343500934175	0	0.00148954291331787	0.00496645201494821	0.0042130414415484	0.0335438095982323	0.125733689430975	0.00305590781058949	0.656678002576287	2.65675005542091e-05	4.55289110116304e-05
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_SGB17246	0.00311252123398096	0.00326028165244058	0.000387156302455229	0.000414096928789415	0.115724619819234	0.0226864477349095	0.000317392517046598	0.410057713161055	0.000211698155929111	0.000170793219569097	0.000333897996008524	0.134751576100112	0.00111159675613075	0.00441321916472837	5.14511806611713e-05	3.07268962938305e-05
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_SGB17246|t__SGB17246	0.00311252123398096	0.00326028165244058	0.000387156302455229	0.000414096928789415	0.115724619819234	0.0226864477349095	0.000317392517046598	0.410057713161055	0.000211698155929111	0.000170793219569097	0.000333897996008524	0.134751576100112	0.00111159675613075	0.00441321916472837	5.14511806611713e-05	3.07268962938305e-05
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_SGB60366	0.512225719545546	0.457709302451006	0.00132572036446835	0.000404048709507493	0.00219722669074144	0.000399924361813142	0	0.0115078258516572	0.0194373634642218	0.0167436320460169	0.0379169157845904	0.170965680144514	0.021538381871388	0.769342684752323	0.000212516372259716	2.81396270953839e-05
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_SGB60366|t__SGB60366	0.512225719545546	0.457709302451006	0.00132572036446835	0.000404048709507493	0.00219722669074144	0.000399924361813142	0	0.0115078258516572	0.0194373634642218	0.0167436320460169	0.0379169157845904	0.170965680144514	0.021538381871388	0.769342684752323	0.000212516372259716	2.81396270953839e-05
k__Bacteria|p__Actinobacteria|c__CFGB11868	0.00575207953935033	0.00599354888338777	0.00198435251894219	0.00689413029706141	0.0576371436445403	0.013511278291502	0.000862132443781206	0.278311541429456	0.00229879635832312	0.00195676104520758	0.000906436210919107	0.00130498758913948	0.000360923804049111	0.00684567922261231	0.000310247944397087	0.00254947463897545
k__Bacteria|p__Actinobacteria|c__CFGB11868|o__OFGB11868	0.00575207953935033	0.00599354888338777	0.00198435251894219	0.00689413029706141	0.0576371436445403	0.013511278291502	0.000862132443781206	0.278311541429456	0.00229879635832312	0.00195676104520758	0.000906436210919107	0.00130498758913948	0.000360923804049111	0.00684567922261231	0.000310247944397087	0.00254947463897545
k__Bacteria|p__Actinobacteria|c__CFGB11868|o__OFGB11868|f__FGB11868	0.00575207953935033	0.00599354888338777	0.00198435251894219	0.00689413029706141	0.0576371436445403	0.013511278291502	0.000862132443781206	0.278311541429456	0.00229879635832312	0.00195676104520758	0.000906436210919107	0.00130498758913948	0.000360923804049111	0.00684567922261231	0.000310247944397087	0.00254947463897545
k__Bacteria|p__Actinobacteria|c__CFGB12306	0.0855856791644294	0.0941819035256241	0.00125787112894552	0.0250856303890099	0.0279754496542251	0.00342934375037733	0.00263762344375683	0.0366815238168435	0.0707632800379088	0.0559375932777944	0.0183904100364794	0.0338856377002341	0.00223420168872147	0.234179367435117	0.00174719730903189	0.00461260989131198
k__Bacteria|p__Actinobacteria|c__CFGB12306|o__OFGB12306	0.0855856791644294	0.0941819035256241	0.00125787112894552	0.0250856303890099	0.0279754496542251	0.00342934375037733	0.00263762344375683	0.0366815238168435	0.0707632800379088	0.0559375932777944	0.0183904100364794	0.0338856377002341	0.00223420168872147	0.234179367435117	0.00174719730903189	0.00461260989131198
k__Bacteria|p__Actinobacteria|c__CFGB12306|o__OFGB12306|f__FGB12306	0.0855856791644294	0.0941819035256241	0.00125787112894552	0.0250856303890099	0.0279754496542251	0.00342934375037733	0.00263762344375683	0.0366815238168435	0.0707632800379088	0.0559375932777944	0.0183904100364794	0.0338856377002341	0.00223420168872147	0.234179367435117	0.00174719730903189	0.00461260989131198
k__Bacteria|p__Actinobacteria|c__CFGB13356	0.010996526873397	0.019620875499729	0.00673045638945077	0.0299499851011187	0.277480695457464	0.0873700151611931	0.00896290853063589	1.66433741644802	0.016841230218698	0.00377261781366287	0.00152276248328781	0.00318601039284531	0.00319251574558014	0.0180573621097336	0.00814669627266307	0.0163574718720327
k__Bacteria|p__Actinobacteria|c__CFGB13356|o__OFGB13356	0.010996526873397	0.019620875499729	0.00673045638945077	0.0299499851011187	0.277480695457464	0.0873700151611931	0.00896290853063589	1.66433741644802	0.016841230218698	0.00377261781366287	0.00152276248328781	0.00318601039284531	0.00319251574558014	0.0180573621097336	0.00814669627266307	0.0163574718720327
k__Bacteria|p__Actinobacteria|c__CFGB13356|o__OFGB13356|f__FGB13356	0.010996526873397	0.019620875499729	0.00673045638945077	0.0299499851011187	0.277480695457464	0.0873700151611931	0.00896290853063589	1.66433741644802	0.016841230218698	0.00377261781366287	0.00152276248328781	0.00318601039284531	0.00319251574558014	0.0180573621097336	0.00814669627266307	0.0163574718720327
k__Bacteria|p__Actinobacteria|c__CFGB13655	0.000960991411433897	0.00151851940152935	0.0422417719858028	0.15623782937726	0.113343848134094	0.0894957636449027	0.0950987277182949	0.842495634490506	0.000901456876948976	0.000197431636435259	0.00017782565142848	0.0494436944528855	4.94219688518707e-05	0.00554334942279638	0.0712783577615743	0.031386710033619
k__Bacteria|p__Actinobacteria|c__CFGB13655|o__OFGB13655	0.000960991411433897	0.00151851940152935	0.0422417719858028	0.15623782937726	0.113343848134094	0.0894957636449027	0.0950987277182949	0.842495634490506	0.000901456876948976	0.000197431636435259	0.00017782565142848	0.0494436944528855	4.94219688518707e-05	0.00554334942279638	0.0712783577615743	0.031386710033619
k__Bacteria|p__Actinobacteria|c__CFGB13655|o__OFGB13655|f__FGB13655	0.000960991411433897	0.00151851940152935	0.0422417719858028	0.15623782937726	0.113343848134094	0.0894957636449027	0.0950987277182949	0.842495634490506	0.000901456876948976	0.000197431636435259	0.00017782565142848	0.0494436944528855	4.94219688518707e-05	0.00554334942279638	0.0712783577615743	0.031386710033619
k__Bacteria|p__Actinobacteria|c__CFGB14679	0.0086210842991746	0.0149291548000015	0.00171561092890497	0.00899685146330346	0.00556524415760881	0.0131946056601112	0.00278674427082402	0.0197798897476051	0.0131702544588312	0.0135035884448651	0.00059162474501015	0.00448862164381102	0.000478623512778914	0.0359082451520089	0.00298075174102967	0.0022186996577351
k__Bacteria|p__Actinobacteria|c__CFGB14679|o__OFGB14679	0.0086210842991746	0.0149291548000015	0.00171561092890497	0.00899685146330346	0.00556524415760881	0.0131946056601112	0.00278674427082402	0.0197798897476051	0.0131702544588312	0.0135035884448651	0.00059162474501015	0.00448862164381102	0.000478623512778914	0.0359082451520089	0.00298075174102967	0.0022186996577351
k__Bacteria|p__Actinobacteria|c__CFGB14679|o__OFGB14679|f__FGB14679	0.0086210842991746	0.0149291548000015	0.00171561092890497	0.00899685146330346	0.00556524415760881	0.0131946056601112	0.00278674427082402	0.0197798897476051	0.0131702544588312	0.0135035884448651	0.00059162474501015	0.00448862164381102	0.000478623512778914	0.0359082451520089	0.00298075174102967	0.0022186996577351
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	8.86521825217443	12.0717892492194	5.38348644544679	2.75863298889868	7.42922863009099	2.17238804029938	1.19126245635944	8.33320406966596	6.2428703295062	2.87659648905724	7.72861374517155	2.62098128793758	5.1123161149137	11.5379620540725	1.3163790381866	1.28158304683011
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	6.02573062790203	10.3463238287064	5.30851351323437	2.43461253090469	7.0803665963298	1.98293859456709	1.03340420713624	7.73375433945544	5.54355442342648	2.51892321372295	6.83724874534266	2.09743218666943	3.23645437582419	9.18407798410539	1.20895672754339	1.13343502342683
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	0.0538832890790573	0.109286586766454	0.00505735920666565	0.00331843351723687	0.017062003689941	0.00378358959875458	0.00234926672136507	0.0340790152383172	0.106564867210041	0.0495157042776517	0.0131941791455954	0.16609602672801	0.767188389401078	0.148924647134596	0.00178616405733589	0.00195739676077636
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella	0.0538832890790573	0.109286586766454	0.00505735920666565	0.00331843351723687	0.017062003689941	0.00378358959875458	0.00234926672136507	0.0340790152383172	0.106564867210041	0.0495157042776517	0.0131941791455954	0.16609602672801	0.767188389401078	0.148924647134596	0.00178616405733589	0.00195739676077636
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_provencensis	0.0538832890790573	0.109286586766454	0.00505735920666565	0.00331843351723687	0.017062003689941	0.00378358959875458	0.00234926672136507	0.0340790152383172	0.106564867210041	0.0495157042776517	0.0131941791455954	0.16609602672801	0.767188389401078	0.148924647134596	0.00178616405733589	0.00195739676077636
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_provencensis|t__SGB14367	0.0538832890790573	0.109286586766454	0.00505735920666565	0.00331843351723687	0.017062003689941	0.00378358959875458	0.00234926672136507	0.0340790152383172	0.106564867210041	0.0495157042776517	0.0131941791455954	0.16609602672801	0.767188389401078	0.148924647134596	0.00178616405733589	0.00195739676077636
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	5.97184733882297	10.23703724194	5.3034561540277	2.43129409738745	7.06330459263986	1.97915500496834	1.03105494041487	7.69967532421713	5.43698955621644	2.4694075094453	6.82405456619706	1.93133615994142	2.46926598642311	9.0351533369708	1.20717056348605	1.13147762666605
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	5.59997467245417	10.0561933685385	5.10598909004192	2.11453860783586	6.74485303278704	1.84014002269438	0.938471614857875	7.41325866481777	5.33719510614875	2.28976067867975	6.78290232850432	1.78891565324961	2.46427788554172	8.41192230438951	1.03869114675936	1.11047633671018
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_bouchesdurhonensis	0.00409637705536748	0.0194024074065132	0.0110699079680378	0.0954764412850494	0.0626075040623812	0.0565526045048029	0.0316731932623656	0.156148890325107	0.00699316951272078	0.0295423984713966	0.0027079041953999	0.0178518908674621	0.00031850649732511	0.00647569519250501	0.0278540557048783	0.0329880572276474
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_bouchesdurhonensis|t__SGB14397	0.00409637705536748	0.0194024074065132	0.0110699079680378	0.0954764412850494	0.0626075040623812	0.0565526045048029	0.0316731932623656	0.156148890325107	0.00699316951272078	0.0295423984713966	0.0027079041953999	0.0178518908674621	0.00031850649732511	0.00647569519250501	0.0278540557048783	0.0329880572276474
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_phocaeensis	0.0286923559123041	0.0579787146812535	0.0126756395418406	0.103245904409392	0.0685153628478878	0.0416757657827161	0.0260909748015603	0.133721079467019	0.0339086849963191	0.0245777004755212	0.0143449226989693	0.00858254410533801	0.00884593356791333	0.0740209303338096	0.110784945334389	0.0420456231670848
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_phocaeensis|t__SGB14745	0.0286923559123041	0.0579787146812535	0.0126756395418406	0.103245904409392	0.0685153628478878	0.0416757657827161	0.0260909748015603	0.133721079467019	0.0339086849963191	0.0245777004755212	0.0143449226989693	0.00858254410533801	0.00884593356791333	0.0740209303338096	0.110784945334389	0.0420456231670848
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14542	0.668128399648164	1.08909712681486	3.74624507047056	0.470727426476205	2.8879674201327	0.558387498561383	0.319519513715075	1.84391381190793	0.266477420944179	0.275701329348076	6.25671439516611	0.278386402058912	0.0592881666832627	0.806017917733283	0.20941259544889	0.186148194839466
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14542|t__SGB14542	0.668128399648164	1.08909712681486	3.74624507047056	0.470727426476205	2.8879674201327	0.558387498561383	0.319519513715075	1.84391381190793	0.266477420944179	0.275701329348076	6.25671439516611	0.278386402058912	0.0592881666832627	0.806017917733283	0.20941259544889	0.186148194839466
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB62963	0.0140177597011696	0.0296556592725961	0.0149489470142509	0.229272014439262	0.0491992701027397	0.0405785151130929	0.0586833283469627	0.252762237402292	0.0198489739218141	0.0290789821253627	0.00154247454015436	0.00418287930008424	0.00530340304945194	0.036029284421695	0.0177327352639889	0.0201861647737921
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB62963|t__SGB62963	0.0140177597011696	0.0296556592725961	0.0149489470142509	0.229272014439262	0.0491992701027397	0.0405785151130929	0.0586833283469627	0.252762237402292	0.0198489739218141	0.0290789821253627	0.00154247454015436	0.00418287930008424	0.00530340304945194	0.036029284421695	0.0177327352639889	0.0201861647737921
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB63083	0.0988478134291317	0.331845847308881	0.0274467491232211	0.0541271904079209	0.264574489646227	0.0901918688368628	0.0182410278031853	0.368188782610162	0.340482539055471	0.0359395009746213	0.022639924246638	0.0181395204724085	0.0203267574865823	0.241780207411253	0.0431884807320296	0.016828919728755
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB63083|t__SGB63083	0.0988478134291317	0.331845847308881	0.0274467491232211	0.0541271904079209	0.264574489646227	0.0901918688368628	0.0182410278031853	0.368188782610162	0.340482539055471	0.0359395009746213	0.022639924246638	0.0181395204724085	0.0203267574865823	0.241780207411253	0.0431884807320296	0.016828919728755
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB65924	0.00473692404467268	0.00672539513907654	0.058543912053464	0.0825103479658224	0.630518347811002	0.0611023274334408	0.0655274663122108	0.0812898448586225	0.00146562068753133	0.005581156552746	0.00278117985673576	0.00442747078895599	0	0.00747351282077291	0.0710582792609777	0.03325070750959
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB65924|t__SGB65924	0.00473692404467268	0.00672539513907654	0.058543912053464	0.0825103479658224	0.630518347811002	0.0611023274334408	0.0655274663122108	0.0812898448586225	0.00146562068753133	0.005581156552746	0.00278117985673576	0.00442747078895599	0	0.00747351282077291	0.0710582792609777	0.03325070750959
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_sp_An268	0.0265996150867782	0.0514021651676477	0.00267208217272764	0.00209682834947673	0.00307611764914915	0.000463122849646545	0.000679675467192457	0.00538624058945947	0.0447094884228589	0.02374407055527	0.00771175768059037	0.0263488950302497	0.000758772991806394	0.148123061488816	0.000403299710080975	0.00132241686359837
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_sp_An268|t__SGB14757	0.0265996150867782	0.0514021651676477	0.00267208217272764	0.00209682834947673	0.00307611764914915	0.000463122849646545	0.000679675467192457	0.00538624058945947	0.0447094884228589	0.02374407055527	0.00771175768059037	0.0263488950302497	0.000758772991806394	0.148123061488816	0.000403299710080975	0.00132241686359837
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris	3.60723430717269	6.26553052017477	0.636060005170253	0.360830957596285	1.59126969178781	0.237240419196064	0.178803455567522	1.66512018168453	2.93543696144473	0.696172063379464	0.200871843015275	0.567718101453219	2.32075897414056	5.16224938217107	0.129988443149688	0.263683013643887
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris|t__SGB14740	3.60723430717269	6.26553052017477	0.636060005170253	0.360830957596285	1.59126969178781	0.237240419196064	0.178803455567522	1.66512018168453	2.93543696144473	0.696172063379464	0.200871843015275	0.567718101453219	2.32075897414056	5.16224938217107	0.129988443149688	0.263683013643887
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_tanakaei	1.0959111893751	1.90521838052639	0.593615964343802	0.712511522642561	1.17894750046814	0.749547051767367	0.237546050385769	2.88437936310526	1.54057550236497	1.1488236635115	0.265142178111293	0.824626676316341	0.0445829625226486	1.60357015746278	0.425209642097074	0.511236066764052
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_tanakaei|t__SGB14737	1.0959111893751	1.90521838052639	0.593615964343802	0.712511522642561	1.17894750046814	0.749547051767367	0.237546050385769	2.88437936310526	1.54057550236497	1.1488236635115	0.265142178111293	0.824626676316341	0.0445829625226486	1.60357015746278	0.425209642097074	0.511236066764052
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma	0.239670231675981	0.155167519202326	0.000605115297784024	0.00115181476620617	0.00147896192683855	0.000424173376071208	0.000191542623017318	0.000743932290097907	0.085355863924473	0.150637283240564	0.0348900772984368	0.118800094280354	0.00100234442856815	0.595400726044041	5.79001435414363e-05	0.000109497786638181
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB9370	0.000113587930020905	0.000803924139574905	0.0464634097817856	0.171057500520585	0.128837372373563	0.045552062026143	0.0274765937891548	0.0142738846708615	0.00107879318597636	0.00196341691985606	0.000161096853704722	0.000718602760412191	0.000465092829020529	0.00106308511642957	0.0264679956217139	0.00154235225622882
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB9370|s__GGB9370_SGB14351	0.000113587930020905	0.000803924139574905	0.0464634097817856	0.171057500520585	0.128837372373563	0.045552062026143	0.0274765937891548	0.0142738846708615	0.00107879318597636	0.00196341691985606	0.000161096853704722	0.000718602760412191	0.000465092829020529	0.00106308511642957	0.0264679956217139	0.00154235225622882
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB9370|s__GGB9370_SGB14351|t__SGB14351	0.000113587930020905	0.000803924139574905	0.0464634097817856	0.171057500520585	0.128837372373563	0.045552062026143	0.0274765937891548	0.0142738846708615	0.00107879318597636	0.00196341691985606	0.000161096853704722	0.000718602760412191	0.000465092829020529	0.00106308511642957	0.0264679956217139	0.00154235225622882
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB9380	0.128607864664999	0.0229007141151435	0.147031060718848	0.0861224496562391	0.108498104848402	0.0760392215449131	0.0392627114998907	0.242541082604683	0.0110598174181699	0.0128758820365612	0.00415599306075648	0.00397188138744088	0.00349835851341768	0.0183556970350437	0.0273273518985312	0.0170505643554731
