Taxonomy	reERR4183438	reERR4183439	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183453	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183458	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183469	reERR4183470	reERR4183471	reERR4183472	reERR4183473	reERR4183474	reERR4183475	reERR4183476	reERR4183477	reERR4183478	reERR4183479	reERR4183480	reERR4183481	reERR4183482	reERR4183483	reERR4183484	reERR4183485	reERR4183486	reERR4183487	reERR4183488	reERR4183489	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183496	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pseudolongum	0.0414978647199524	7.05543466147294e-05	0	0.241213550374184	0.020125971721654	0	0	8.406060336675e-05	0.122378929474851	0	0.00146509435176408	0.21390284454871	0.0639247780410584	0.000401055153526593	0	0	0.0601757939753443	0.0310389489857841	0	0	0	0.195495987711679	0.0356158925912337	0.000131341447586087	0	0.0679935385772267	0.0557019842967543	0	0	0.000277983046672536	0.0784349145936778	0.0685139874008495	0	0	0	0.117325260979251	0	0	0	0	0	0	0	0	8.58104859157388e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia	0.520296730042147	3.90447407565156	1.12202654821306	1.80938865695908	0.194182192810123	6.66441016965788	1.13843145837569	0.333778325022761	9.86950388677963	5.10502974214555	2.67892455221132	2.76457024730278	0.975447000861079	2.90965024095734	3.47969510034273	3.64270351408494	1.37842693498183	1.29200895979808	0.296961256752948	1.70667410914347	1.46789161220439	1.01711248257597	0.649996978741852	2.12214316707748	1.54388699256921	0.50257799206241	0.961448057172915	8.29608033868659	2.8875757060051	0.541572387764753	0.846014017915786	0.771628810806159	2.32208956696789	0.908843298957639	0.837094091570255	1.02819023781264	3.93487774370563	0.895323532214843	0.839606442332255	1.59721739884048	4.96155820721307	4.65625948478294	2.53974368605627	2.35211099730715	1.32954536113631	1.22560396159044	6.04938536819989	5.6269057571236	0.840159356539529	0.84926857281478	2.37593624512574	2.25063263309924	0.397892742080352	2.24097463999462	2.20749177685556	0.838878741877976	0.832338584292455	0.809701702918771	0.826961761800597	0.285234718987064	0.729311044643181	1.70675937346233
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales	0.520296730042147	3.90447407565156	1.12202654821306	1.80938865695908	0.194182192810123	6.66441016965788	1.13843145837569	0.333778325022761	9.86950388677963	5.10502974214555	2.67892455221132	2.76457024730278	0.975447000861079	2.90965024095734	3.47969510034273	3.64270351408494	1.37842693498183	1.29200895979808	0.296961256752948	1.70667410914347	1.46789161220439	1.01711248257597	0.649996978741852	2.12214316707748	1.54388699256921	0.50257799206241	0.961448057172915	8.29608033868659	2.8875757060051	0.541572387764753	0.846014017915786	0.771628810806159	2.32208956696789	0.908843298957639	0.837094091570255	1.02819023781264	3.93487774370563	0.895323532214843	0.839606442332255	1.59721739884048	4.96155820721307	4.65625948478294	2.53974368605627	2.35211099730715	1.32954536113631	1.22560396159044	6.04938536819989	5.6269057571236	0.840159356539529	0.84926857281478	2.37593624512574	2.25063263309924	0.397892742080352	2.24097463999462	2.20749177685556	0.838878741877976	0.832338584292455	0.809701702918771	0.826961761800597	0.285234718987064	0.729311044643181	1.70675937346233
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	0.00602535285714288	0.00107239446436671	0.000297582128395097	0.0302900430054081	0.0865344540632128	0.000446872832040002	0.000114164663272569	0.000263689289179515	0.0272950340885493	0.000604495370117452	0.00113690123728097	0.557873788427845	0.688171475456333	0.00429291027077127	0.000943463887524476	0.00099426002838532	1.01777988479797	0.463266815039145	0.000416179819713123	0.00111646383792821	0.000796408282391739	0.689540384319889	0.211229252365782	0.000205234031991705	0.000718944144346046	0.0761702396634645	0.00557813318815887	0.00151243931736154	0.000947347884154092	0.00120544304966148	0.282220390906517	0.254619179196039	0.0010196790990664	0.000672766915654662	0.000400211366682754	0.701798294934099	0.000380220475162359	0	0	0.000409524993355546	0.00102967387480173	0.00161520103273855	0.000289639885249227	0.000516076280550211	0.000500578084347705	0.00040575852102932	0.000599147480089212	0.000228482600570894	0.000384446606583914	0.000650707991635826	0.00170538978344191	0.00112493026892655	0.000310010088961351	0.000765790026068644	0.000358365595668909	0.000503137902020716	0.00035996576243923	0.000653827638905383	0	0.000622831970309228	0.000182108931960953	0.000204232872654962
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__NM07-P-09	0.00564440686795546	0.000967179141478887	0.000297582128395097	0.0243543240522215	0.0798077796459605	0.000400948073280605	0.000114164663272569	0.000222080623630149	0.0249113274579366	0.000413443042480294	0.00105640341597396	0.493696513863513	0.143542882777903	0.00383446916647072	0.000744411620637047	0.00099426002838532	0.954213619929119	0.448463220971215	0.000358119025877838	0.001051554644501	0.000796408282391739	0.257634938812627	0.175105267707655	0.000205234031991705	0.000524338974603401	0.0687190955496761	0.00415323338652006	0.00146999893309286	0.000826367239402871	0.001124706494474	0.161601432472314	0.149019253805605	0.000286834070480873	0.0005668660053171	0.000400211366682754	0.539758310962261	0.000270016497197628	0	0	0.000409524993355546	0.000948729735716193	0.00161520103273855	0.000145742313310921	0.000516076280550211	0.000500578084347705	0.00040575852102932	0.000297403594225658	0	0.000384446606583914	0.000442477027827106	0.00170538978344191	0.00112493026892655	0.000237003632689292	0.000765790026068644	0.000358365595668909	0.000503137902020716	0.00035996576243923	0.000479532136828768	0	0.000580564245383332	0.000182108931960953	0.000204232872654962
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__NM07-P-09|s__NM07-P-09 sp004793925	0.00188491784583754	0.000176258871290515	0.000239608744473443	0.00119244762324217	0.0709289984176766	0.000121867037109536	3.92108231642412e-05	4.80373164772554e-05	0.0214468597529149	0.000143014780313647	0.000339938890608423	0.351001481547036	0.127447689092815	0.00284519379703418	0.000463284101264094	0.000269110838537017	0.785248165036434	0.146358910649856	0.00029712545547741	0.00084962627435904	0.000601035289897389	0.220204804523538	0.155070204696235	6.92660577648344e-05	0.000192337327200373	0.0627340445192829	0.00279618708305172	0.00021647829967845	0.000353768802970489	0.000652813873035917	0.117490775287502	0.10802344637404	5.25265042877634e-05	0.000270496052491173	0.000207527495446551	0.188081492448402	0	0	0	0.000308929685907849	0.000445660172186987	0.00118969894323545	0	0	0.000335295090385231	0.00040575852102932	9.91117846890729e-05	0	0.000259492075889029	0	0.00113975261308046	0.00056933000996313	8.18697410115677e-05	0	0.000190309344497213	0.000134528249601525	0.00035996576243923	0.000301836940091822	0	0.000385570252104306	9.4431627121328e-05	7.14863838318296e-05
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	0.062679257649071	3.57399158035897	0.832376525302615	0.0765984772194025	0.0334006657574976	6.3540106917724	1.11718308268393	0.190993232940656	0.1206229380203	4.99451643627682	2.25938577991015	0.0815014581929842	0.0161401644212128	2.37588108583396	3.20468332707287	3.34163041784711	0.0211894685304572	0.0232260904487314	0.279012825357547	1.4568605354904	1.2528734148778	0.0267543724614744	0.031547652740332	2.02233892076605	1.00756192430184	0.171728048011982	0.168306877633862	8.26648967698503	2.79749734088357	0.375562722719473	0.0332444308023545	0.0341303213863697	2.27114322641302	0.785883823825208	0.722114998030625	0.0209889030480327	3.85759848171983	0.863378043453516	0.807634336642089	1.53022973717137	4.4033675884358	4.19344334677067	2.5129270139902	2.32100551627207	1.29456898088937	1.18973518789635	5.91100803317177	5.49570441929648	0.803231492326043	0.821050305055811	2.26725496163831	2.17070944121582	0.358682182378006	1.78693122845407	1.817553882308	0.79176314301551	0.790511112307519	0.703050021902744	0.743053953179224	0.149458329716025	0.59256824394902	1.55360009834416
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0.062679257649071	3.57399158035897	0.832376525302615	0.0765984772194025	0.0334006657574976	6.3540106917724	1.11718308268393	0.190993232940656	0.1206229380203	4.99451643627682	2.25938577991015	0.0815014581929842	0.0161401644212128	2.37588108583396	3.20468332707287	3.34163041784711	0.0211894685304572	0.0232260904487314	0.279012825357547	1.4568605354904	1.2528734148778	0.0267543724614744	0.031547652740332	2.02233892076605	1.00756192430184	0.171728048011982	0.168306877633862	8.26648967698503	2.79749734088357	0.375562722719473	0.0332444308023545	0.0341303213863697	2.27114322641302	0.785883823825208	0.722114998030625	0.0209889030480327	3.85759848171983	0.863378043453516	0.807634336642089	1.53022973717137	4.4033675884358	4.19344334677067	2.5129270139902	2.32100551627207	1.29456898088937	1.18973518789635	5.91100803317177	5.49570441929648	0.803231492326043	0.821050305055811	2.26725496163831	2.17070944121582	0.358682182378006	1.78693122845407	1.817553882308	0.79176314301551	0.790511112307519	0.703050021902744	0.743053953179224	0.149458329716025	0.59256824394902	1.55360009834416
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis	0.039862073725413	1.60390912126489	0.680319739538491	0.0421367314325714	0.0224269663234517	2.2992189128222	0.810466570433585	0.0798636466546866	0.112523822926164	1.63622459355379	1.48651914744536	0.0471174781894611	0.0110458900435073	0.705222747131368	1.72357229733292	1.80833026470395	0.0135754023330463	0.0197031637350703	0.129595726665733	0.99713918917515	0.833710635307511	0.0170370646422161	0.0223257088731618	1.82122164721367	0.91518719746166	0.128721853606356	0.0967946282346314	4.2554536480622	1.81778292196242	0.253898904985846	0.0211192653150858	0.0264325235704835	1.61999921832083	0.360829681314626	0.334461052422008	0.00861040463697296	3.6792207727742	0.709041648130037	0.666336489732219	1.3184887982533	3.92208092516611	3.74544545675255	2.32293724515031	2.15108457958525	1.00241597210354	0.934259867246807	2.04133837497843	2.02575219238211	0.553244041874807	0.557549150117776	1.70637794813126	1.54422764705674	0.242917981379615	0.951493404166065	0.8625949970197	0.290807954519111	0.296136891320485	0.331909690442364	0.387176773800151	0.120744873040059	0.259786438904295	1.36834141546733
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp008014645	0.0167433366242108	0.150027254895788	0.00931315259440916	0.0281100124414052	0.00741981724922643	0.144739674941681	0.033298964842194	0.0951637439680454	0.00628170951417196	1.05491397419243	0.0713385085414342	0.0248652768765842	0.00239959139134839	0.920655056768615	0.0976296886484782	0.112474331092254	0.00365536551991488	0.00171044707354118	0.0656098187108886	0.159406306171576	0.111901452066252	0.00202279105090306	0.00618863801160488	0.0259091693177264	0.00412286728230831	0.0295478275307534	0.0409004396977875	3.22951058743398	0.169708036833224	0.011854329842682	0.00707437287453534	0.00513586738648858	0.134920126568581	0.0500538944748116	0.0388717732415957	0.00999333840923076	0.0164484250626895	0.0238857059211354	0.0175609792100506	0.0106666569054909	0.0359624260957766	0.0284432860879651	0.0133297945036756	0.00894353429554173	0.00646089855201534	0.00409779296895167	0.0165302165739489	0.0126773278687864	0.0429235362525564	0.0401613662302175	0.0663148618316891	0.0513331498430061	0.09271458182424	0.0182082819026223	0.0144987123965544	0.0471695585202042	0.0338288814343044	0.134640691240186	0.123773756327506	0.00182592801010846	0.184483007985522	0.0292819358314518
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei	0.00112431843150265	0.0154242426502812	0.0165794752648906	0.00184961421354929	0.000207670119502281	0.0256097420462658	0.00788118547700852	0.00215527250914976	0.000419023689740158	0.746463960695277	0.0753012496352771	0.00489177872533632	0.00130394622802606	0.464129160541168	0.22243795906438	0.207377670070407	0.00258407865486972	0.000305691730414942	0.011078326984925	0.0201815256579008	0.0140224746445518	0.00413368760715188	0.00108744868815668	0.0044135174629683	0.0101271806393428	0.00253561841656119	0.0147622362536018	0.104869933504884	0.0566011833565389	0.00979062464974259	0.00191737235808324	0.000614953542142189	0.123291395038594	0.166821383009714	0.150845472110353	0.00119235169837402	0.0111395108192445	0.00301947345640781	0.00292124796943559	0.00207661583833517	0.0214787427379992	0.018752007834781	0.0210676882233443	0.0179005120956833	0.0115513576867345	0.0115205704771114	0.0272222085953094	0.0237132160007698	0.00536560302412162	0.00675074986858882	0.0442961099944859	0.0355808259463718	0.00438249486820521	0.0285430763141063	0.0319144431329921	0.0703669035453859	0.0538924135036525	0.199427988760412	0.196732043145714	0.00284381254428211	0.00933472943472517	0.0723439901658944
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae	0.451592119535933	0.329410100828222	0.289352440782049	1.70250013673427	0.0742470729894128	0.309952605053438	0.021134211028489	0.142521402792925	9.72158591467078	0.10990881049861	0.418401871063888	2.12519500068196	0.271135360983533	0.529476244852606	0.274068309382336	0.30007883620944	0.339457581653396	0.805516054310207	0.0175322515756883	0.24869710981514	0.214221789044199	0.300817725794608	0.407220073635738	0.0995990122794442	0.535606124123027	0.254679704386964	0.787563046350895	0.0280782223842021	0.0891310172373728	0.164804221995619	0.530549196206914	0.48287931022375	0.0499266614558082	0.122286708216777	0.114578882172948	0.305403039830511	0.0768990415106319	0.0319454887613271	0.031972105690166	0.0665781366757468	0.557160944902465	0.461200936979533	0.0265270321808246	0.0305894047545249	0.0344758021625979	0.0354630151730548	0.137778187548024	0.13097285522655	0.0365434176069016	0.0275675597673336	0.106975893703992	0.0787982616144953	0.0389005496133853	0.453277621514483	0.389579528951884	0.0466124609604454	0.0414675062224959	0.105997853377121	0.0839078086213725	0.13515355730073	0.1365606917622	0.152955042245516
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Adlercreutzia	0.112322586764149	7.03854382864388e-05	0	1.33355376546734	0.041261202460496	0	4.84067952123636e-05	0.000811060317133837	1.01063185435313	0.00613453682346238	0.0143368001999763	1.61521573859225	0.135566935756176	0.0197907985874885	0.00293466892542784	0.00184170232645539	0.227082005133741	0.237077260612481	0.000773581431943166	0	0.000225354283341132	0.258052149256935	0.142298250493111	0	0.000114573152432401	0.107941471025803	0.00986443066001883	3.75776739521723e-05	0.000465631890524739	0.000893385215653921	0.378629418253814	0.344701372054847	0	0.00529924888825019	0.00425984427496665	0.165947585513973	0.000177751894764818	0.000860127345282224	0	3.93183710921593e-05	0.000101684144968286	0.000558291026854675	0	0	0	0	0.000365395600096647	0.0002775102948802	0	0	0	0	0.00946590940886204	0.000211035920679677	0	0.000406188144468414	0	0.000266651360364194	0.00124842162758034	0	0.000309973560021364	0.000229675986477405
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia celatus_A	0.112322586764149	7.03854382864388e-05	0	1.33355376546734	0.041261202460496	0	4.84067952123636e-05	0.000811060317133837	1.01063185435313	0.00613453682346238	0.0143368001999763	1.61521573859225	0.135566935756176	0.0197907985874885	0.00293466892542784	0.00184170232645539	0.227082005133741	0.237077260612481	0.000773581431943166	0	0.000225354283341132	0.258052149256935	0.142298250493111	0	0.000114573152432401	0.107941471025803	0.00986443066001883	3.75776739521723e-05	0.000465631890524739	0.000893385215653921	0.378629418253814	0.344701372054847	0	0.00529924888825019	0.00425984427496665	0.165947585513973	0.000177751894764818	0.000860127345282224	0	3.93183710921593e-05	0.000101684144968286	0.000558291026854675	0	0	0	0	0.000365395600096647	0.0002775102948802	0	0	0	0	0.00946590940886204	0.000211035920679677	0	0.000406188144468414	0	0.000266651360364194	0.00124842162758034	0	0.000309973560021364	0.000229675986477405
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__CAAEEV01	0.33435160846132	0.000104681306798204	0.119902619879377	0.353772077794609	0.0311290526613724	4.24915599721744e-05	0.000215980181587628	0.127938632337855	8.70979243219235	0.00435416419300443	0.00438072924336624	0.501940076854511	0.135068619618231	0.020293600578531	0.00807659478259084	0.00890203123857387	0.112309130805281	0.568392366750079	0.0032407542053693	0.00661040122179219	0.00696069708601839	0.042765576537673	0.264870349089475	0.00197352687642212	0.0210041235785897	0.123317042521445	0.759509561331014	0.000717824657032178	0.00300490588884025	0.154994153337921	0.150549855448704	0.138177938168903	0.00115836429966863	0.00904905121315226	0.0107373917197813	0.139455454316538	5.08250189909098e-05	0	0	0	0.0130463962850593	0.0152687572054435	0	0	0.00564931453559504	0.00585072772318155	0.00135859383160937	0.000619094112900016	0	0	0.000760614737582223	0.00130070008343365	0.00261489293907183	0.00142706186175109	0.000968511275540796	0.000570527802869536	0.00110843630507412	0.0349887404684477	0.0228972854914774	0.00476020463709821	0.00160191986151631	0.0092163770550306
