Taxonomy	reERR1346801	reERR1346802	reERR1346803	reERR1346804	reERR1346805	reERR1346806	reERR1346807	reERR1346808	reERR1346809	reERR1346810	reERR1346811	reERR1346812	reERR1346813	reERR1346814	reERR1346815	reERR1346816	reERR1346817	reERR1346818	reERR1346819	reERR1346820	reERR1346821	reERR1346822	reERR1346823	reERR1346824	reERR1346825	reERR1346826	reERR1346827	reERR1346828	reERR1346829	reERR1346830	reERR1346831	reERR1346832	reERR1346833	reERR1346834	reERR1346835	reERR1346836	reERR1346837	reERR1346838	reERR1346839	reERR1346840	reERR1346841	reERR1346842	reERR1346843	reERR1346844	reERR1346845	reERR1346846	reERR1346847	reERR1346848	reERR1346849	reERR1346850	reERR1346851	reERR1346852	reERR1346853	reERR1346854	reERR1346855	reERR1346856	reERR1346857	reERR1346858	reERR1346859	reERR1346860	reERR1346861	reERR1346862	reERR1346863	reERR1346864	reERR1346865	reERR1346866	reERR1346867	reERR1346868	reERR1346869	reERR1346870	reERR1346871	reERR1346872	reERR1346873	reERR1346874	reERR1346875	reERR1346876	reERR1346877	reERR1346878	reERR1346879	reERR1346880	reERR1346881	reERR1346882	reERR1346883	reERR1346884	reERR1346887	reERR1346888	reERR1346889	reERR1346890	reERR1346891	reERR1346892	reERR1346875.1	reERR1346878.1	reERR1346884
k__Bacteria|p__Actinobacteria|c__CFGB23017|o__OFGB23017	1.08028252659606e-05	0.000460344064233091	0.000712013030479552	3.59316953145808e-05	0.000212968576925967	0.00210969299789213	2.93624598063108e-05	0.000907306295484336	6.44154341527872e-05	6.1228117890674e-05	0.000223294074544857	0.000572969361188653	0.000183838000788468	0	0.000166417033361007	0.000161601601778525	0.000122486758339954	5.00889475625646e-05	4.49393130493728e-06	0.000217562114608939	0.000631151953790837	0.000652966520248987	0.000770434960935764	1.28777083891362	2.63511947920566e-05	0.00118776554697872	0.000141882525672183	0.000551121831497967	3.24451361541848e-05	0.000148151437166426	0.000385178736684372	0.000116001272201316	0.000310939466421401	0.00111725952257425	8.87174206221476e-05	5.93247957367478e-05	0.000165245940064801	5.61196462233043e-05	0	0.000347240400628653	0	0	4.87859984292552e-05	0	8.83973420691708e-06	0.00249838329419338	0.00013287325692207	0.00019131522374539	3.48420105420112e-05	0	0	0	0	0	0	4.77585737062194e-05	0	5.22817932666872e-05	0	4.86235515213583e-05	3.84078480851897e-05	0	1.53107168358141e-05	0	3.04270536223956e-05	0	0	9.28911503400298e-06	0.000143895126110223	1.00399010683351e-05	0	0	1.18198137263737e-05	0	0	7.1505730879603e-06	0	0	0	0	0	0	0	0	0.000128660207024534	2.59823796250666e-05	2.95716148109667e-05	2.97878109488956e-05	0.000129866294642561	2.83420470578186e-05	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB23017|o__OFGB23017|f__FGB23017	1.08028252659606e-05	0.000460344064233091	0.000712013030479552	3.59316953145808e-05	0.000212968576925967	0.00210969299789213	2.93624598063108e-05	0.000907306295484336	6.44154341527872e-05	6.1228117890674e-05	0.000223294074544857	0.000572969361188653	0.000183838000788468	0	0.000166417033361007	0.000161601601778525	0.000122486758339954	5.00889475625646e-05	4.49393130493728e-06	0.000217562114608939	0.000631151953790837	0.000652966520248987	0.000770434960935764	1.28777083891362	2.63511947920566e-05	0.00118776554697872	0.000141882525672183	0.000551121831497967	3.24451361541848e-05	0.000148151437166426	0.000385178736684372	0.000116001272201316	0.000310939466421401	0.00111725952257425	8.87174206221476e-05	5.93247957367478e-05	0.000165245940064801	5.61196462233043e-05	0	0.000347240400628653	0	0	4.87859984292552e-05	0	8.83973420691708e-06	0.00249838329419338	0.00013287325692207	0.00019131522374539	3.48420105420112e-05	0	0	0	0	0	0	4.77585737062194e-05	0	5.22817932666872e-05	0	4.86235515213583e-05	3.84078480851897e-05	0	1.53107168358141e-05	0	3.04270536223956e-05	0	0	9.28911503400298e-06	0.000143895126110223	1.00399010683351e-05	0	0	1.18198137263737e-05	0	0	7.1505730879603e-06	0	0	0	0	0	0	0	0	0.000128660207024534	2.59823796250666e-05	2.95716148109667e-05	2.97878109488956e-05	0.000129866294642561	2.83420470578186e-05	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB23364	0.064060511283154	1.10579337466477	0.234190128940344	0.164864920757458	0.0481581652020215	2.61695486815727	1.74929602153391	0.25981655774811	4.61568026014886	0.157824913392321	0.0650669193552841	0.165792118773759	0.0412269811082875	0.0205904880364058	0.123705262677301	0.0990365285544306	1.64333710398555	0.158901646332275	0.0307235065719927	0.0469174773379479	0.422702872120155	0.0174493632828012	0.922728482592202	0.1676638417414	0.680144252724064	0.127372235928667	0.464652990717024	0.0280462152335647	0.00672926318055475	0.0255481604488158	0.0525002882264751	0.0915876885462505	0.014515521149558	0.00118439257650094	0.00791092355318103	0.00527726613516716	0.0161422933192707	0.0104157797734039	0.098510423853537	0.140382269108567	0.00127586612114997	0.0347406708883071	0.00914171269840537	0.00913570106638763	0.00906621582463423	0.0013142301388088	0.111266828816328	0.278160028987675	0.00393208113442801	0.0177714710913386	0.00434754270282572	0.000132392653772676	0.00784590689901815	0.00349070906886097	0.0136676157602136	0.00999854841954013	8.09650355009823e-05	0.000165865775106248	0.000246530072163526	0.000274461170728473	0.000762376035159981	0.000917469994281043	0.00345731345184396	0.000834086299885749	9.83816755716745e-05	0.00319311070759894	0.00373365082216163	0.00400814434217761	0.111947394098342	0.0616274199895841	0.00117617477944167	0.00081481722142691	0.00103454790221264	0.00675668703215656	0	0.0240694227247944	2.32067485023557e-05	0	0.000803651694125802	0.000345122995660083	0.000838213543200797	0.000288419974320309	9.23394197924775e-05	0	0.354678374071452	0.0259446253884871	0.000885459641564364	0.00119083945113385	0.000187163143652653	0.000736741124660945	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB23364|o__OFGB23364	0.064060511283154	1.10579337466477	0.234190128940344	0.164864920757458	0.0481581652020215	2.61695486815727	1.74929602153391	0.25981655774811	4.61568026014886	0.157824913392321	0.0650669193552841	0.165792118773759	0.0412269811082875	0.0205904880364058	0.123705262677301	0.0990365285544306	1.64333710398555	0.158901646332275	0.0307235065719927	0.0469174773379479	0.422702872120155	0.0174493632828012	0.922728482592202	0.1676638417414	0.680144252724064	0.127372235928667	0.464652990717024	0.0280462152335647	0.00672926318055475	0.0255481604488158	0.0525002882264751	0.0915876885462505	0.014515521149558	0.00118439257650094	0.00791092355318103	0.00527726613516716	0.0161422933192707	0.0104157797734039	0.098510423853537	0.140382269108567	0.00127586612114997	0.0347406708883071	0.00914171269840537	0.00913570106638763	0.00906621582463423	0.0013142301388088	0.111266828816328	0.278160028987675	0.00393208113442801	0.0177714710913386	0.00434754270282572	0.000132392653772676	0.00784590689901815	0.00349070906886097	0.0136676157602136	0.00999854841954013	8.09650355009823e-05	0.000165865775106248	0.000246530072163526	0.000274461170728473	0.000762376035159981	0.000917469994281043	0.00345731345184396	0.000834086299885749	9.83816755716745e-05	0.00319311070759894	0.00373365082216163	0.00400814434217761	0.111947394098342	0.0616274199895841	0.00117617477944167	0.00081481722142691	0.00103454790221264	0.00675668703215656	0	0.0240694227247944	2.32067485023557e-05	0	0.000803651694125802	0.000345122995660083	0.000838213543200797	0.000288419974320309	9.23394197924775e-05	0	0.354678374071452	0.0259446253884871	0.000885459641564364	0.00119083945113385	0.000187163143652653	0.000736741124660945	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB23364|o__OFGB23364|f__FGB23364	0.064060511283154	1.10579337466477	0.234190128940344	0.164864920757458	0.0481581652020215	2.61695486815727	1.74929602153391	0.25981655774811	4.61568026014886	0.157824913392321	0.0650669193552841	0.165792118773759	0.0412269811082875	0.0205904880364058	0.123705262677301	0.0990365285544306	1.64333710398555	0.158901646332275	0.0307235065719927	0.0469174773379479	0.422702872120155	0.0174493632828012	0.922728482592202	0.1676638417414	0.680144252724064	0.127372235928667	0.464652990717024	0.0280462152335647	0.00672926318055475	0.0255481604488158	0.0525002882264751	0.0915876885462505	0.014515521149558	0.00118439257650094	0.00791092355318103	0.00527726613516716	0.0161422933192707	0.0104157797734039	0.098510423853537	0.140382269108567	0.00127586612114997	0.0347406708883071	0.00914171269840537	0.00913570106638763	0.00906621582463423	0.0013142301388088	0.111266828816328	0.278160028987675	0.00393208113442801	0.0177714710913386	0.00434754270282572	0.000132392653772676	0.00784590689901815	0.00349070906886097	0.0136676157602136	0.00999854841954013	8.09650355009823e-05	0.000165865775106248	0.000246530072163526	0.000274461170728473	0.000762376035159981	0.000917469994281043	0.00345731345184396	0.000834086299885749	9.83816755716745e-05	0.00319311070759894	0.00373365082216163	0.00400814434217761	0.111947394098342	0.0616274199895841	0.00117617477944167	0.00081481722142691	0.00103454790221264	0.00675668703215656	0	0.0240694227247944	2.32067485023557e-05	0	0.000803651694125802	0.000345122995660083	0.000838213543200797	0.000288419974320309	9.23394197924775e-05	0	0.354678374071452	0.0259446253884871	0.000885459641564364	0.00119083945113385	0.000187163143652653	0.000736741124660945	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB24874	2.9162751265407e-05	1.81861631761133e-05	0.000139790090391069	7.75994847425932e-06	0.000153311736719087	0	4.75592314486527e-05	9.52512319474459e-05	8.34684440458062e-05	0.000154269058321838	0.000180837958441566	0.00153530113611289	0.00142266821008837	6.0999415473727e-05	0.000287520550937428	0.032685294914943	0.0496048545822574	4.46407205320178	2.18368543155831e-05	0.000482907136781902	0	0.000120871873501429	4.70904131419323e-05	0	0.000291658951563602	1.22149743169257e-05	0.000196981079771578	0.00115302960866675	4.67131841108604e-05	0.00107412993519448	0.000299464905454023	0.000586446541752429	0.000114649235054441	0.000482575411577287	2.87396380870607e-05	0.000138796810720202	0.000107061465031658	4.03993891997805e-05	1.17725488403155e-05	8.82251594790573e-05	5.95545870527396e-05	0	2.63400342484462e-05	0.000996270276056879	3.34086083052085e-05	2.81021124800059e-05	0	0.000260950602719914	1.25410265309642e-05	3.59331152306224e-05	0.000424139289966617	4.2801648655985e-05	0	0.000105272009981253	7.79077090000185e-05	0.000103141270658051	1.82458796065775e-05	0.0015525096303326	1.52937850217642e-05	0.00047254189654017	2.07367701091541e-05	0	0.000429853043455437	3.67880074810628e-05	2.46417925315824e-05	4.86392304892622e-05	0	0	0	1.08412801420653e-05	0.000174314750609915	0	6.38163219749219e-05	0	0	3.08853107197983e-05	0	0	1.05012877366468e-05	0	0	0	0	0	3.58528490436843e-05	1.87041853869283e-05	3.19320039347861e-05	0.000353820023952041	0	3.0604292797515e-05	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB24874|o__OFGB24874	2.9162751265407e-05	1.81861631761133e-05	0.000139790090391069	7.75994847425932e-06	0.000153311736719087	0	4.75592314486527e-05	9.52512319474459e-05	8.34684440458062e-05	0.000154269058321838	0.000180837958441566	0.00153530113611289	0.00142266821008837	6.0999415473727e-05	0.000287520550937428	0.032685294914943	0.0496048545822574	4.46407205320178	2.18368543155831e-05	0.000482907136781902	0	0.000120871873501429	4.70904131419323e-05	0	0.000291658951563602	1.22149743169257e-05	0.000196981079771578	0.00115302960866675	4.67131841108604e-05	0.00107412993519448	0.000299464905454023	0.000586446541752429	0.000114649235054441	0.000482575411577287	2.87396380870607e-05	0.000138796810720202	0.000107061465031658	4.03993891997805e-05	1.17725488403155e-05	8.82251594790573e-05	5.95545870527396e-05	0	2.63400342484462e-05	0.000996270276056879	3.34086083052085e-05	2.81021124800059e-05	0	0.000260950602719914	1.25410265309642e-05	3.59331152306224e-05	0.000424139289966617	4.2801648655985e-05	0	0.000105272009981253	7.79077090000185e-05	0.000103141270658051	1.82458796065775e-05	0.0015525096303326	1.52937850217642e-05	0.00047254189654017	2.07367701091541e-05	0	0.000429853043455437	3.67880074810628e-05	2.46417925315824e-05	4.86392304892622e-05	0	0	0	1.08412801420653e-05	0.000174314750609915	0	6.38163219749219e-05	0	0	3.08853107197983e-05	0	0	1.05012877366468e-05	0	0	0	0	0	3.58528490436843e-05	1.87041853869283e-05	3.19320039347861e-05	0.000353820023952041	0	3.0604292797515e-05	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB24874|o__OFGB24874|f__FGB24874	2.9162751265407e-05	1.81861631761133e-05	0.000139790090391069	7.75994847425932e-06	0.000153311736719087	0	4.75592314486527e-05	9.52512319474459e-05	8.34684440458062e-05	0.000154269058321838	0.000180837958441566	0.00153530113611289	0.00142266821008837	6.0999415473727e-05	0.000287520550937428	0.032685294914943	0.0496048545822574	4.46407205320178	2.18368543155831e-05	0.000482907136781902	0	0.000120871873501429	4.70904131419323e-05	0	0.000291658951563602	1.22149743169257e-05	0.000196981079771578	0.00115302960866675	4.67131841108604e-05	0.00107412993519448	0.000299464905454023	0.000586446541752429	0.000114649235054441	0.000482575411577287	2.87396380870607e-05	0.000138796810720202	0.000107061465031658	4.03993891997805e-05	1.17725488403155e-05	8.82251594790573e-05	5.95545870527396e-05	0	2.63400342484462e-05	0.000996270276056879	3.34086083052085e-05	2.81021124800059e-05	0	0.000260950602719914	1.25410265309642e-05	3.59331152306224e-05	0.000424139289966617	4.2801648655985e-05	0	0.000105272009981253	7.79077090000185e-05	0.000103141270658051	1.82458796065775e-05	0.0015525096303326	1.52937850217642e-05	0.00047254189654017	2.07367701091541e-05	0	0.000429853043455437	3.67880074810628e-05	2.46417925315824e-05	4.86392304892622e-05	0	0	0	1.08412801420653e-05	0.000174314750609915	0	6.38163219749219e-05	0	0	3.08853107197983e-05	0	0	1.05012877366468e-05	0	0	0	0	0	3.58528490436843e-05	1.87041853869283e-05	3.19320039347861e-05	0.000353820023952041	0	3.0604292797515e-05	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB35133	0.00908043315064001	0.389411295792296	2.09325005843796	0.00201482645357627	0.012801044987176	0.0839179598833156	0.00115851760370187	0.000299838700791971	0.000452381392407764	0.000482323658436329	0.000154447513859416	0.00349879328879918	0.000174489731296756	2.60487569866008e-05	3.83689791423516e-05	0.00250781006467742	0.00197157645328913	0.00242518764144233	0.0047815620840529	0.0197417163290178	0.0170596479919385	0.0246712303117776	0.00464136913182638	0.00811424303151159	2.11660867494144	0.000757531714235448	0.000298853557480877	0.00241825299066209	8.97662981171037e-05	0.00450005261115914	0.000191112460163418	0.00072005371721269	0.00235200868442001	0.0079957545871371	0.000398872514363872	0.00270230547984174	0.00174112768968596	0.000622162538601241	0.000534650614934342	0.00190400660877418	0.00185397895940426	0.000976053238008341	0.000264895713647169	0.00647917485358041	0.000897886859646645	0.00481281769905184	0.00100178066750406	0.00421340741436648	0.00183547927830431	0.00186248850705076	0.0122766252124429	0.00118622572731741	0.00318580649147972	0.000989752815494267	0.00300919704917081	0.000458070395893661	0.000202581360573262	0.00153810248522044	0.00013061898588482	0.00196746842342632	0.000233338321505247	0.000271503522166389	0.00212896727211709	0.000602469451455865	0.000111543126665642	0.000322724652425802	0.000158286760768936	0.00058897283494671	0.00789932430852256	0.000625695775231738	0.00164603696698502	0.000882676287360615	0.000472545923898181	0.000430462646349158	0	0.000798782505075375	0.00109066696115598	0	0.000311441526505262	0	0.00101003573576224	0.000169531149940691	9.9160578664303e-05	0	0.00124359262137565	0.00168792081486388	0.000275107868079169	0.00191270152915725	0.000188634993529576	0.000325420679024224	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB35133|o__OFGB35133	0.00908043315064001	0.389411295792296	2.09325005843796	0.00201482645357627	0.012801044987176	0.0839179598833156	0.00115851760370187	0.000299838700791971	0.000452381392407764	0.000482323658436329	0.000154447513859416	0.00349879328879918	0.000174489731296756	2.60487569866008e-05	3.83689791423516e-05	0.00250781006467742	0.00197157645328913	0.00242518764144233	0.0047815620840529	0.0197417163290178	0.0170596479919385	0.0246712303117776	0.00464136913182638	0.00811424303151159	2.11660867494144	0.000757531714235448	0.000298853557480877	0.00241825299066209	8.97662981171037e-05	0.00450005261115914	0.000191112460163418	0.00072005371721269	0.00235200868442001	0.0079957545871371	0.000398872514363872	0.00270230547984174	0.00174112768968596	0.000622162538601241	0.000534650614934342	0.00190400660877418	0.00185397895940426	0.000976053238008341	0.000264895713647169	0.00647917485358041	0.000897886859646645	0.00481281769905184	0.00100178066750406	0.00421340741436648	0.00183547927830431	0.00186248850705076	0.0122766252124429	0.00118622572731741	0.00318580649147972	0.000989752815494267	0.00300919704917081	0.000458070395893661	0.000202581360573262	0.00153810248522044	0.00013061898588482	0.00196746842342632	0.000233338321505247	0.000271503522166389	0.00212896727211709	0.000602469451455865	0.000111543126665642	0.000322724652425802	0.000158286760768936	0.00058897283494671	0.00789932430852256	0.000625695775231738	0.00164603696698502	0.000882676287360615	0.000472545923898181	0.000430462646349158	0	0.000798782505075375	0.00109066696115598	0	0.000311441526505262	0	0.00101003573576224	0.000169531149940691	9.9160578664303e-05	0	0.00124359262137565	0.00168792081486388	0.000275107868079169	0.00191270152915725	0.000188634993529576	0.000325420679024224	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB35133|o__OFGB35133|f__FGB35133	0.00908043315064001	0.389411295792296	2.09325005843796	0.00201482645357627	0.012801044987176	0.0839179598833156	0.00115851760370187	0.000299838700791971	0.000452381392407764	0.000482323658436329	0.000154447513859416	0.00349879328879918	0.000174489731296756	2.60487569866008e-05	3.83689791423516e-05	0.00250781006467742	0.00197157645328913	0.00242518764144233	0.0047815620840529	0.0197417163290178	0.0170596479919385	0.0246712303117776	0.00464136913182638	0.00811424303151159	2.11660867494144	0.000757531714235448	0.000298853557480877	0.00241825299066209	8.97662981171037e-05	0.00450005261115914	0.000191112460163418	0.00072005371721269	0.00235200868442001	0.0079957545871371	0.000398872514363872	0.00270230547984174	0.00174112768968596	0.000622162538601241	0.000534650614934342	0.00190400660877418	0.00185397895940426	0.000976053238008341	0.000264895713647169	0.00647917485358041	0.000897886859646645	0.00481281769905184	0.00100178066750406	0.00421340741436648	0.00183547927830431	0.00186248850705076	0.0122766252124429	0.00118622572731741	0.00318580649147972	0.000989752815494267	0.00300919704917081	0.000458070395893661	0.000202581360573262	0.00153810248522044	0.00013061898588482	0.00196746842342632	0.000233338321505247	0.000271503522166389	0.00212896727211709	0.000602469451455865	0.000111543126665642	0.000322724652425802	0.000158286760768936	0.00058897283494671	0.00789932430852256	0.000625695775231738	0.00164603696698502	0.000882676287360615	0.000472545923898181	0.000430462646349158	0	0.000798782505075375	0.00109066696115598	0	0.000311441526505262	0	0.00101003573576224	0.000169531149940691	9.9160578664303e-05	0	0.00124359262137565	0.00168792081486388	0.000275107868079169	0.00191270152915725	0.000188634993529576	0.000325420679024224	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB35577	0.000171200722785105	0.000128280360446487	0.000429405446284126	0.000148318565986186	0.00218277448258732	0.000218408255628347	0.000227253989870808	4.64431015183135e-05	0.000303878304568838	0.000120350922759363	0.000144017422500147	0.00289380422206496	4.516934742432e-05	0.000249836319119991	6.13334737510875e-06	0.00131029211862554	0.000722285523376925	0.000861486496484877	0.000102687576831296	0.00269949903882301	0.00018092111196843	0.000838846481514505	0.000450027636915147	8.43984836822313e-05	0.000849783220062319	0.000316850796891142	0.000366038475257684	0.000939418565678525	3.18873273402061e-05	0.00157564721078084	0.00022713396059318	0.000174897003028104	0.590388821444684	0.856662930875879	0.0082069618551269	0.101756560136954	0.0137272801380189	0.00838353210067988	4.01808531836336e-05	0.000127976443078842	0	0.000760375761114656	9.58945029011252e-05	0.00107678296701428	0.000276922293197506	0.000230196577687686	4.89708189784424e-05	0.00042305863829396	0.00017549534309486	0.000134907535471382	0.000206804087454674	0	0	7.98452444048332e-05	0.000132953290730161	0.000176015589729058	0	0.00123319068687919	0.000281875542004674	0.000698893611831008	0.000127397900642341	0.000434003054611877	0.000394996594480718	5.02244177557518e-05	5.04628994786078e-05	0.000166010420153124	0.000117684524325584	0.000349200051962467	0.000954593287207684	0.000370023426209284	0.000862682115033461	0.000357410809925281	0.000139399237260847	0.000352871795406743	0	0.000189746220152758	0.000217559347449926	0	0.187955004895847	0	0.00322911902645096	0.00767608402431018	2.97206047922474e-05	0	7.34215546614275e-05	0.000197901527116332	0.000185277955090512	0.000351308254264704	0.000287175566565898	0.000167128680440002	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB35577|o__OFGB35577	0.000171200722785105	0.000128280360446487	0.000429405446284126	0.000148318565986186	0.00218277448258732	0.000218408255628347	0.000227253989870808	4.64431015183135e-05	0.000303878304568838	0.000120350922759363	0.000144017422500147	0.00289380422206496	4.516934742432e-05	0.000249836319119991	6.13334737510875e-06	0.00131029211862554	0.000722285523376925	0.000861486496484877	0.000102687576831296	0.00269949903882301	0.00018092111196843	0.000838846481514505	0.000450027636915147	8.43984836822313e-05	0.000849783220062319	0.000316850796891142	0.000366038475257684	0.000939418565678525	3.18873273402061e-05	0.00157564721078084	0.00022713396059318	0.000174897003028104	0.590388821444684	0.856662930875879	0.0082069618551269	0.101756560136954	0.0137272801380189	0.00838353210067988	4.01808531836336e-05	0.000127976443078842	0	0.000760375761114656	9.58945029011252e-05	0.00107678296701428	0.000276922293197506	0.000230196577687686	4.89708189784424e-05	0.00042305863829396	0.00017549534309486	0.000134907535471382	0.000206804087454674	0	0	7.98452444048332e-05	0.000132953290730161	0.000176015589729058	0	0.00123319068687919	0.000281875542004674	0.000698893611831008	0.000127397900642341	0.000434003054611877	0.000394996594480718	5.02244177557518e-05	5.04628994786078e-05	0.000166010420153124	0.000117684524325584	0.000349200051962467	0.000954593287207684	0.000370023426209284	0.000862682115033461	0.000357410809925281	0.000139399237260847	0.000352871795406743	0	0.000189746220152758	0.000217559347449926	0	0.187955004895847	0	0.00322911902645096	0.00767608402431018	2.97206047922474e-05	0	7.34215546614275e-05	0.000197901527116332	0.000185277955090512	0.000351308254264704	0.000287175566565898	0.000167128680440002	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB35577|o__OFGB35577|f__FGB35577	0.000171200722785105	0.000128280360446487	0.000429405446284126	0.000148318565986186	0.00218277448258732	0.000218408255628347	0.000227253989870808	4.64431015183135e-05	0.000303878304568838	0.000120350922759363	0.000144017422500147	0.00289380422206496	4.516934742432e-05	0.000249836319119991	6.13334737510875e-06	0.00131029211862554	0.000722285523376925	0.000861486496484877	0.000102687576831296	0.00269949903882301	0.00018092111196843	0.000838846481514505	0.000450027636915147	8.43984836822313e-05	0.000849783220062319	0.000316850796891142	0.000366038475257684	0.000939418565678525	3.18873273402061e-05	0.00157564721078084	0.00022713396059318	0.000174897003028104	0.590388821444684	0.856662930875879	0.0082069618551269	0.101756560136954	0.0137272801380189	0.00838353210067988	4.01808531836336e-05	0.000127976443078842	0	0.000760375761114656	9.58945029011252e-05	0.00107678296701428	0.000276922293197506	0.000230196577687686	4.89708189784424e-05	0.00042305863829396	0.00017549534309486	0.000134907535471382	0.000206804087454674	0	0	7.98452444048332e-05	0.000132953290730161	0.000176015589729058	0	0.00123319068687919	0.000281875542004674	0.000698893611831008	0.000127397900642341	0.000434003054611877	0.000394996594480718	5.02244177557518e-05	5.04628994786078e-05	0.000166010420153124	0.000117684524325584	0.000349200051962467	0.000954593287207684	0.000370023426209284	0.000862682115033461	0.000357410809925281	0.000139399237260847	0.000352871795406743	0	0.000189746220152758	0.000217559347449926	0	0.187955004895847	0	0.00322911902645096	0.00767608402431018	2.97206047922474e-05	0	7.34215546614275e-05	0.000197901527116332	0.000185277955090512	0.000351308254264704	0.000287175566565898	0.000167128680440002	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB35837	7.08664743716671e-05	4.85405252379109e-06	0.000294028956891558	3.72816161386888e-05	0.00104937730387381	2.65108999295187e-05	0.000333355333960324	5.44787592889765e-05	0.00259689841644599	0.000326849217945006	0.0178940699242707	0.0120594326181253	0.000822414001249221	0.000727880929686082	0.00530535885157481	0.0170558594549263	0.00479498205201595	0.00339755727742163	3.61110848255551e-05	0.000251953552495158	0.000109143958930993	0.000156867194506905	3.77065799769449e-05	0.000133933130589511	0.000106863448920959	9.78086356153357e-06	0.00534828271297085	0.0156226300028891	0.0004628813558808	0.00617773792934565	0.446110881229832	0.640494039688191	0.000858798148033033	0.00292375347319181	0.000564309548289399	0.00656274374440722	0.0019645785797257	0.000638715104455589	3.38128265155301e-05	7.94748317365622e-05	2.38434922298274e-05	0.000143187361184502	0.00127296051409451	0	6.08963661901953e-05	5.82120703423694e-05	0	0.000210464439015255	0.000308898937459505	8.03757336536143e-05	0.000153989330073986	0	0	5.61961157816106e-05	0.00018714849143767	6.19410243747958e-05	9.62352910806833e-05	0.00192612567804392	0.000359398010179088	0.000978388854728964	0.000416917503416469	0.000127273734795455	0.000652416796345725	0.000712094988978544	6.41984343555186e-05	2.92100702471959e-05	0.00143298290135796	0.000258412816776802	0.00853072466413296	0.000558975313630012	9.02709941417795e-05	0.000368708657129736	0.000187512919501258	0.000225777939888084	0	0.000293811676871879	0.000833693062992604	0	0.00013252796406039	0	0	0.000559126205185146	6.97258202603538e-05	0	5.08637298210551e-05	0.000143583415901542	0.00016091688457912	0.000756249204033627	0.000802287892703133	0.000455486297403046	0	0	0
k__Bacteria|p__Actinobacteria|c__CFGB35837|o__OFGB35837	7.08664743716671e-05	4.85405252379109e-06	0.000294028956891558	3.72816161386888e-05	0.00104937730387381	2.65108999295187e-05	0.000333355333960324	5.44787592889765e-05	0.00259689841644599	0.000326849217945006	0.0178940699242707	0.0120594326181253	0.000822414001249221	0.000727880929686082	0.00530535885157481	0.0170558594549263	0.00479498205201595	0.00339755727742163	3.61110848255551e-05	0.000251953552495158	0.000109143958930993	0.000156867194506905	3.77065799769449e-05	0.000133933130589511	0.000106863448920959	9.78086356153357e-06	0.00534828271297085	0.0156226300028891	0.0004628813558808	0.00617773792934565	0.446110881229832	0.640494039688191	0.000858798148033033	0.00292375347319181	0.000564309548289399	0.00656274374440722	0.0019645785797257	0.000638715104455589	3.38128265155301e-05	7.94748317365622e-05	2.38434922298274e-05	0.000143187361184502	0.00127296051409451	0	6.08963661901953e-05	5.82120703423694e-05	0	0.000210464439015255	0.000308898937459505	8.03757336536143e-05	0.000153989330073986	0	0	5.61961157816106e-05	0.00018714849143767	6.19410243747958e-05	9.62352910806833e-05	0.00192612567804392	0.000359398010179088	0.000978388854728964	0.000416917503416469	0.000127273734795455	0.000652416796345725	0.000712094988978544	6.41984343555186e-05	2.92100702471959e-05	0.00143298290135796	0.000258412816776802	0.00853072466413296	0.000558975313630012	9.02709941417795e-05	0.000368708657129736	0.000187512919501258	0.000225777939888084	0	0.000293811676871879	0.000833693062992604	0	0.00013252796406039	0	0	0.000559126205185146	6.97258202603538e-05	0	5.08637298210551e-05	0.000143583415901542	0.00016091688457912	0.000756249204033627	0.000802287892703133	0.000455486297403046	0	0	0
