Taxonomy	reERR4183438	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183470	reERR4183471	reERR4183473	reERR4183474	reERR4183475	reERR4183477	reERR4183478	reERR4183480	reERR4183481	reERR4183482	reERR4183484	reERR4183486	reERR4183488	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	0.000119145483875656	0	0.000289389825949041	2.51104967273069e-05	0	0	0.0189256175870768	0	0	0	0.000483296296729325	0	0	0	1.63474604481116e-05	0	0	0	5.09427885674081e-05	0.000238366338094763	0	0	0.0266627257257547	0.00231006008410322	0	0	0.0183284957916968	5.7958610488786e-05	0	0	0.00150126844412923	0	0	0	2.50444399206271e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum|t__SGB17237	0.000119145483875656	0	0.000289389825949041	2.51104967273069e-05	0	0	0.0189256175870768	0	0	0	0.000483296296729325	0	0	0	1.63474604481116e-05	0	0	0	5.09427885674081e-05	0.000238366338094763	0	0	0.0266627257257547	0.00231006008410322	0	0	0.0183284957916968	5.7958610488786e-05	0	0	0.00150126844412923	0	0	0	2.50444399206271e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum	0.144016006215749	0	1.4440260500076	0.0734030311545582	0	6.34728432502016e-05	8.48857051709388e-05	0.287021039378546	9.64258187812205e-06	0.00312401409475971	0.602585321411042	0.0786840320306255	0.00132361915727245	8.41429110591347e-05	0.202413326862545	0.125760592386433	0	0	0.117823298990072	0.2827334794407	0.00019006435368785	0	0.15860852212206	0.313086562299586	0	5.12752748338112e-05	0.000640770584546596	0.20987810975252	0	0	0.374638524636886	0	0	0	2.74524709772516e-05	0	0	0	2.41720665211199e-05	0	0	0.000229459020684121	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum|t__SGB17279	0.0908889651458655	0	1.24275700341719	0.0547887982396456	0	4.26569306259704e-05	0	0.155700696426021	9.64258187812205e-06	0.0019966763834222	0.420846438538308	0.0395244085159768	0.0006211758462405	6.29778164194343e-05	0.111953727777109	0.103665051058663	0	0	0.0602280840107417	0.237786464967512	0.000153446904324252	0	0.0552435744508255	0.249908916681454	0	5.12752748338112e-05	0.000365349718931126	0.143726160308295	0	0	0.212651774557957	0	0	0	0	0	0	0	2.41720665211199e-05	0	0	9.73405356930376e-05	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum|t__SGB21507	0.0531270410698832	0	0.201269046590408	0.0186142329149126	0	2.08159126242312e-05	8.48857051709388e-05	0.131320342952525	0	0.00112733771133751	0.181738882872735	0.0391596235146487	0.000702443311031955	2.11650946397004e-05	0.0904595990854364	0.0220955413277695	0	0	0.0575952149793307	0.0449470144731875	3.66174493635973e-05	0	0.103364947671235	0.0631776456181319	0	0	0.00027542086561547	0.0661519494442242	0	0	0.161986750078929	0	0	0	2.74524709772516e-05	0	0	0	0	0	0	0.000132118484991083	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales	0.0659226768771294	0.000914101983221021	0.0669474762130694	0.119753534874684	0.00571740149297394	0.00264580429580886	0.00724319027134384	0.128947449317843	0.226128581775889	0.112473348316938	0.166916462451014	0.0484490815798669	0.0350213016522052	0.0438378189650941	0.0828649808153239	0.0754937270826034	0.0464223717794722	0.0622108722382959	0.0300170030380888	0.640070503613114	0.0501835191628201	0.0288565384094856	0.181306903738048	0.164232456244087	0.057958611440674	0.176946621458599	0.178732480882481	0.0500199049082166	0.0289282922824789	0.0551509842707774	0.265672556465812	0.00357768750098458	0.00275195966863191	0.00570296802066843	0.0138129454348768	0.00520301520220498	0.00495585627694384	0.0218515121359161	0.00408484946766323	0.0268496379423202	0.140452562309982	0.0155798136177342	0.0821913112937737	0.0773066574406662	0.0156620617897817	0.016674137007005	0.350690760822435	0.0207405066729146	0.0315380538344	0.0304921048126022
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae	0.0659226768771294	0.000914101983221021	0.0669474762130694	0.119753534874684	0.00571740149297394	0.00264580429580886	0.00724319027134384	0.128947449317843	0.226128581775889	0.112473348316938	0.166916462451014	0.0484490815798669	0.0350213016522052	0.0438378189650941	0.0828649808153239	0.0754937270826034	0.0464223717794722	0.0622108722382959	0.0300170030380888	0.640070503613114	0.0501835191628201	0.0288565384094856	0.181306903738048	0.164232456244087	0.057958611440674	0.176946621458599	0.178732480882481	0.0500199049082166	0.0289282922824789	0.0551509842707774	0.265672556465812	0.00357768750098458	0.00275195966863191	0.00570296802066843	0.0138129454348768	0.00520301520220498	0.00495585627694384	0.0218515121359161	0.00408484946766323	0.0268496379423202	0.140452562309982	0.0155798136177342	0.0821913112937737	0.0773066574406662	0.0156620617897817	0.016674137007005	0.350690760822435	0.0207405066729146	0.0315380538344	0.0304921048126022
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium	0.0659226768771294	0.000914101983221021	0.0669474762130694	0.119753534874684	0.00571740149297394	0.00264580429580886	0.00724319027134384	0.128947449317843	0.226128581775889	0.112473348316938	0.166916462451014	0.0484490815798669	0.0350213016522052	0.0438378189650941	0.0828649808153239	0.0754937270826034	0.0464223717794722	0.0622108722382959	0.0300170030380888	0.640070503613114	0.0501835191628201	0.0288565384094856	0.181306903738048	0.164232456244087	0.057958611440674	0.176946621458599	0.178732480882481	0.0500199049082166	0.0289282922824789	0.0551509842707774	0.265672556465812	0.00357768750098458	0.00275195966863191	0.00570296802066843	0.0138129454348768	0.00520301520220498	0.00495585627694384	0.0218515121359161	0.00408484946766323	0.0268496379423202	0.140452562309982	0.0155798136177342	0.0821913112937737	0.0773066574406662	0.0156620617897817	0.016674137007005	0.350690760822435	0.0207405066729146	0.0315380538344	0.0304921048126022
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB47238	0.0425010253346937	0.000451140527668228	0.066138023587975	0.0266240172686602	0.00264783693322007	0.00126263768670681	0.00536182781973578	0.0362838564991247	0.103189867255254	0.106429138790814	0.142526094136289	0.0301192903058469	0.03203844596034	0.00899787912235859	0.0801507150764707	0.0694221422158594	0.0384531779074554	0.0254425428243016	0.0236466546886552	0.196982283753798	0.0490399739224576	0.0249735011457253	0.021386146590995	0.0253469968138974	0.00167388658607097	0.00498169966542765	0.00131123575782874	0.028110454639667	0.0245203434758123	0.0497863759089229	0.250055485605735	0.0018336178071095	0.000950809621431506	0.00450873583685084	0.00836011078684026	0.0025356422977293	0.00244967995805023	0.019450038847646	0.00300467494658532	0.0257094322258848	0.0393056896922262	0.0134835022993101	0.0775845875401728	0.0733460496193934	0.0121080732564293	0.0125911798013704	0.349964202965327	0.020011925473085	0.0283269660710715	0.0274480405768811
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB47238|t__SGB47238	0.0425010253346937	0.000451140527668228	0.066138023587975	0.0266240172686602	0.00264783693322007	0.00126263768670681	0.00536182781973578	0.0362838564991247	0.103189867255254	0.106429138790814	0.142526094136289	0.0301192903058469	0.03203844596034	0.00899787912235859	0.0801507150764707	0.0694221422158594	0.0384531779074554	0.0254425428243016	0.0236466546886552	0.196982283753798	0.0490399739224576	0.0249735011457253	0.021386146590995	0.0253469968138974	0.00167388658607097	0.00498169966542765	0.00131123575782874	0.028110454639667	0.0245203434758123	0.0497863759089229	0.250055485605735	0.0018336178071095	0.000950809621431506	0.00450873583685084	0.00836011078684026	0.0025356422977293	0.00244967995805023	0.019450038847646	0.00300467494658532	0.0257094322258848	0.0393056896922262	0.0134835022993101	0.0775845875401728	0.0733460496193934	0.0121080732564293	0.0125911798013704	0.349964202965327	0.020011925473085	0.0283269660710715	0.0274480405768811
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB53811	0.0234216515424357	0.000462961455552792	0.000809452625094467	0.0931295176060238	0.00306956455975387	0.00138316660910205	0.00188136245160806	0.0926635928187182	0.122938714520635	0.00604420952612376	0.0243903683147255	0.0183297912740201	0.00298285569186524	0.0348399398427355	0.00271426573885318	0.00607158486674395	0.0079691938720168	0.0367683294139944	0.00637034834943361	0.443088219859317	0.00114354524036247	0.00388303726376025	0.159920757147053	0.13888545943019	0.0562847248546031	0.171964921793171	0.177421245124652	0.0219094502685495	0.00440794880666655	0.00536460836185451	0.0156170708600772	0.00174406969387508	0.00180115004720041	0.00119423218381759	0.00545283464803654	0.00266737290447568	0.00250617631889361	0.00240147328827015	0.00108017452107791	0.00114020571643539	0.101146872617756	0.00209631131842415	0.0046067237536009	0.0039606078212728	0.00355398853335241	0.00408295720563467	0.000726557857107945	0.000728581199829676	0.00321108776332853	0.00304406423572113
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB53811|t__SGB53811	0.0234216515424357	0.000462961455552792	0.000809452625094467	0.0931295176060238	0.00306956455975387	0.00138316660910205	0.00188136245160806	0.0926635928187182	0.122938714520635	0.00604420952612376	0.0243903683147255	0.0183297912740201	0.00298285569186524	0.0348399398427355	0.00271426573885318	0.00607158486674395	0.0079691938720168	0.0367683294139944	0.00637034834943361	0.443088219859317	0.00114354524036247	0.00388303726376025	0.159920757147053	0.13888545943019	0.0562847248546031	0.171964921793171	0.177421245124652	0.0219094502685495	0.00440794880666655	0.00536460836185451	0.0156170708600772	0.00174406969387508	0.00180115004720041	0.00119423218381759	0.00545283464803654	0.00266737290447568	0.00250617631889361	0.00240147328827015	0.00108017452107791	0.00114020571643539	0.101146872617756	0.00209631131842415	0.0046067237536009	0.0039606078212728	0.00355398853335241	0.00408295720563467	0.000726557857107945	0.000728581199829676	0.00321108776332853	0.00304406423572113
k__Bacteria|p__Actinobacteria|c__CFGB14679	0.00599172731762168	0.0089337218367342	0.0134109713035672	0.00213518537002468	0.0851317563529824	0.0389491965192085	0.0587807932616995	0.00272225841637089	0.422492580890847	0.0453911716062325	0.00654796855794392	0.000427182631656	0.343498168192702	0.0242469657671355	0.00016634610608137	0.000401336548676642	0.0181180301334961	0.0348394434313861	6.57445182431361e-05	0.00186239849263999	0.00657404293568666	0.00651723120749663	0.0169908567442478	0.0128971920263393	0.613195695634634	0.0764861562853085	0.00754616293336044	0.00128774669829612	0.0724769129361405	0.0151494716010534	0.00336270629258077	0.0283263550566742	0.0051398154401566	0.00682746673124485	0.0291903623848163	0.0134598216625391	0.0138308567931028	0.00166350352005459	0.0118524874968239	0.00766839103831357	0.0279741785479124	0.0207462367366819	0.0314121939902695	0.0299407953529143	0.0102326996541022	0.00970621640561451	0.0474708082704614	0.000429495251058049	0.0559466541945043	0.0107756261540628
k__Bacteria|p__Actinobacteria|c__CFGB14679|o__OFGB14679	0.00599172731762168	0.0089337218367342	0.0134109713035672	0.00213518537002468	0.0851317563529824	0.0389491965192085	0.0587807932616995	0.00272225841637089	0.422492580890847	0.0453911716062325	0.00654796855794392	0.000427182631656	0.343498168192702	0.0242469657671355	0.00016634610608137	0.000401336548676642	0.0181180301334961	0.0348394434313861	6.57445182431361e-05	0.00186239849263999	0.00657404293568666	0.00651723120749663	0.0169908567442478	0.0128971920263393	0.613195695634634	0.0764861562853085	0.00754616293336044	0.00128774669829612	0.0724769129361405	0.0151494716010534	0.00336270629258077	0.0283263550566742	0.0051398154401566	0.00682746673124485	0.0291903623848163	0.0134598216625391	0.0138308567931028	0.00166350352005459	0.0118524874968239	0.00766839103831357	0.0279741785479124	0.0207462367366819	0.0314121939902695	0.0299407953529143	0.0102326996541022	0.00970621640561451	0.0474708082704614	0.000429495251058049	0.0559466541945043	0.0107756261540628
k__Bacteria|p__Actinobacteria|c__CFGB14679|o__OFGB14679|f__FGB14679	0.00599172731762168	0.0089337218367342	0.0134109713035672	0.00213518537002468	0.0851317563529824	0.0389491965192085	0.0587807932616995	0.00272225841637089	0.422492580890847	0.0453911716062325	0.00654796855794392	0.000427182631656	0.343498168192702	0.0242469657671355	0.00016634610608137	0.000401336548676642	0.0181180301334961	0.0348394434313861	6.57445182431361e-05	0.00186239849263999	0.00657404293568666	0.00651723120749663	0.0169908567442478	0.0128971920263393	0.613195695634634	0.0764861562853085	0.00754616293336044	0.00128774669829612	0.0724769129361405	0.0151494716010534	0.00336270629258077	0.0283263550566742	0.0051398154401566	0.00682746673124485	0.0291903623848163	0.0134598216625391	0.0138308567931028	0.00166350352005459	0.0118524874968239	0.00766839103831357	0.0279741785479124	0.0207462367366819	0.0314121939902695	0.0299407953529143	0.0102326996541022	0.00970621640561451	0.0474708082704614	0.000429495251058049	0.0559466541945043	0.0107756261540628
k__Bacteria|p__Actinobacteria|c__CFGB22650	0.00219840836860578	0.000103071602597144	0.00676215912873773	0.0779695951276341	0.000200258983591733	0	3.99168435821972e-05	0.0121034958019089	0.00174722257676629	0.000996850681999569	0.715406904036139	0.692847474272633	0.00123873181654286	0.00118176701097933	0.198426097958449	0.076783351095945	6.28187662068676e-05	0.000129507764463491	1.44506987646384	0.289715862824421	0.000120273290827753	0.000176239226567461	0.0204658033441172	0.00156302220750728	0.00474029219213772	0.00228416795942953	0.000160463880988153	1.2623709761942	0.000569951529900993	0.000832160344837243	0.0798168059645769	7.10664736930557e-05	0.000299734568883075	1.04124926236346e-05	0.000212438891338662	3.57257644523382e-05	0.00015659969011026	0.000512379589516291	7.93184275729975e-05	6.47128788491381e-05	0.000151194579807405	0.000239481631336246	2.45499193007264e-05	6.88999373322474e-05	9.36820989274237e-05	0.000493605347371652	0.000107949606898584	2.42976920220588e-05	0.000137962337081856	8.53171405850933e-05
k__Bacteria|p__Actinobacteria|c__CFGB22650|o__OFGB22650	0.00219840836860578	0.000103071602597144	0.00676215912873773	0.0779695951276341	0.000200258983591733	0	3.99168435821972e-05	0.0121034958019089	0.00174722257676629	0.000996850681999569	0.715406904036139	0.692847474272633	0.00123873181654286	0.00118176701097933	0.198426097958449	0.076783351095945	6.28187662068676e-05	0.000129507764463491	1.44506987646384	0.289715862824421	0.000120273290827753	0.000176239226567461	0.0204658033441172	0.00156302220750728	0.00474029219213772	0.00228416795942953	0.000160463880988153	1.2623709761942	0.000569951529900993	0.000832160344837243	0.0798168059645769	7.10664736930557e-05	0.000299734568883075	1.04124926236346e-05	0.000212438891338662	3.57257644523382e-05	0.00015659969011026	0.000512379589516291	7.93184275729975e-05	6.47128788491381e-05	0.000151194579807405	0.000239481631336246	2.45499193007264e-05	6.88999373322474e-05	9.36820989274237e-05	0.000493605347371652	0.000107949606898584	2.42976920220588e-05	0.000137962337081856	8.53171405850933e-05
k__Bacteria|p__Actinobacteria|c__CFGB22650|o__OFGB22650|f__FGB22650	0.00219840836860578	0.000103071602597144	0.00676215912873773	0.0779695951276341	0.000200258983591733	0	3.99168435821972e-05	0.0121034958019089	0.00174722257676629	0.000996850681999569	0.715406904036139	0.692847474272633	0.00123873181654286	0.00118176701097933	0.198426097958449	0.076783351095945	6.28187662068676e-05	0.000129507764463491	1.44506987646384	0.289715862824421	0.000120273290827753	0.000176239226567461	0.0204658033441172	0.00156302220750728	0.00474029219213772	0.00228416795942953	0.000160463880988153	1.2623709761942	0.000569951529900993	0.000832160344837243	0.0798168059645769	7.10664736930557e-05	0.000299734568883075	1.04124926236346e-05	0.000212438891338662	3.57257644523382e-05	0.00015659969011026	0.000512379589516291	7.93184275729975e-05	6.47128788491381e-05	0.000151194579807405	0.000239481631336246	2.45499193007264e-05	6.88999373322474e-05	9.36820989274237e-05	0.000493605347371652	0.000107949606898584	2.42976920220588e-05	0.000137962337081856	8.53171405850933e-05
k__Bacteria|p__Actinobacteria|c__CFGB22650|o__OFGB22650|f__FGB22650|g__GGB48214	0.00219840836860578	0.000103071602597144	0.00676215912873773	0.0779695951276341	0.000200258983591733	0	3.99168435821972e-05	0.0121034958019089	0.00174722257676629	0.000996850681999569	0.715406904036139	0.692847474272633	0.00123873181654286	0.00118176701097933	0.198426097958449	0.076783351095945	6.28187662068676e-05	0.000129507764463491	1.44506987646384	0.289715862824421	0.000120273290827753	0.000176239226567461	0.0204658033441172	0.00156302220750728	0.00474029219213772	0.00228416795942953	0.000160463880988153	1.2623709761942	0.000569951529900993	0.000832160344837243	0.0798168059645769	7.10664736930557e-05	0.000299734568883075	1.04124926236346e-05	0.000212438891338662	3.57257644523382e-05	0.00015659969011026	0.000512379589516291	7.93184275729975e-05	6.47128788491381e-05	0.000151194579807405	0.000239481631336246	2.45499193007264e-05	6.88999373322474e-05	9.36820989274237e-05	0.000493605347371652	0.000107949606898584	2.42976920220588e-05	0.000137962337081856	8.53171405850933e-05
